name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-3-*.mata;0.12;0.050793099999999994;0.0096255;0.016785099999999997; 0.0003297000; True; 0.0317757000; 0.1434660000;0.0; 0.003187; 0.006781;6.500000000000001e-05;2.8e-05; 1e-06; true; 0.011287;0.0; 0.002693; 0.005995;0.000255;4.4999999999999996e-05;2.1000000000000002e-05; 1e-06; true; 0.010094;0.0; 0.003019; 0.006464;6.6e-05;2.6e-05; 1e-06; true; 0.01083;0.0; 0.003036; 0.006254;0.00045;9.7e-05;0.000116; 3e-06; true; 0.011103;0.0; 0.003114; 0.006335;6.8e-05;0.0008100000000000001;0.0006309999999999999; 2.9e-05; true; 0.013408;0.51; 0.004006; 0.006459;0.000694; 3.8e-05; false; 0.016061;1.23; 0.0123; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0129;1.26; 0.0140; 0.0004; 0.0047; 0.0010; True; 0.0058; 0.0308;1.26; 0.0118; 0.0009; 0.0013; 0.0010; 0.0011; True; 0.0024; 0.0153;1.09;0.102504967; 0.028477495; 0.003477333; true; 0.038383976; 0.352042814;1.06;0.016480377; 0.003891966; 3.0036E-5; true; 0.011098711; 0.115868194
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-30-*.mata;TO;0.2301222;2.0722931;35.534583999999995;MISSING;MISSING;MISSING;MISSING;TO; 0.37967; 0.123269;30.10059;13.068726999999999;MISSING;MISSING;MISSING;TO; 0.382895; 0.127123;15.394105;0.026445;0.005134;MISSING;MISSING;MISSING;TO; 0.385767; 0.117;33.167567;11.771792;MISSING;MISSING;MISSING;TO; 0.231507; 0.070135;0.019822;23.357309;25.522518;MISSING;MISSING;MISSING;TO; 0.349542; 0.125843;0.005545;21.406931999999998;23.465367999999998;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.752047529;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.128602366;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-31-*.mata;TO;0.2909953000000001;1.5839259;36.7146879;MISSING;MISSING;MISSING;MISSING;TO; 0.43326; 0.141468;30.187665000000003;9.930917;MISSING;MISSING;MISSING;TO; 0.297834; 0.138378;18.540692;0.033037;0.006841;MISSING;MISSING;MISSING;TO; 0.408366; 0.126539;25.852381;9.627746;MISSING;MISSING;MISSING;TO; 0.403327; 0.127557;0.037225;25.20607;27.386806;MISSING;MISSING;MISSING;TO; 0.472363; 0.179458;0.005937999999999999;25.93713;25.499471;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.8493231750000004;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.14764528600000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-32-*.mata;TO;0.13623630000000003;1.7230508000000002;41.9409558;MISSING;MISSING;MISSING;MISSING;TO; 0.44602; 0.176325;35.146418999999995;13.568794;MISSING;MISSING;MISSING;TO; 0.394803; 0.1156;25.243028;0.03622;0.007587999999999999;MISSING;MISSING;MISSING;TO; 0.414157; 0.139836;36.188793;13.248985000000001;MISSING;MISSING;MISSING;TO; 0.418547; 0.126393;0.039015;23.455702000000002;27.044035;MISSING;MISSING;MISSING;TO; 0.243507; 0.086344;0.003519;21.689408;24.511823;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.7998139360000001;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.23769461000000003;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-33-*.mata;TO;0.2549613999999999;1.8213066;43.312475899999995;MISSING;MISSING;MISSING;MISSING;TO; 0.447675; 0.138104;34.179099;13.395392999999999;MISSING;MISSING;MISSING;TO; 0.505046; 0.174979;22.924219;0.030812;0.006458;MISSING;MISSING;MISSING;TO; 0.435924; 0.155233;35.957542000000004;12.937314;MISSING;MISSING;MISSING;TO; 0.50552; 0.170544;0.043016;23.365344999999998;27.158040999999997;MISSING;MISSING;MISSING;TO; 0.439637; 0.138491;0.005673000000000001;23.509473;25.363395;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9380085610000001;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.208690717;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-34-*.mata;TO;0.24535220000000002;2.1596459;42.6919994;MISSING;MISSING;MISSING;MISSING;TO; 0.519196; 0.215239;33.132248000000004;10.148419;MISSING;MISSING;MISSING;TO; 0.509585; 0.187667;30.627454;0.038313;0.007837;MISSING;MISSING;MISSING;TO; 0.486167; 0.163394;37.924113;13.743697999999998;MISSING;MISSING;MISSING;TO; 0.50059; 0.185797;0.047339000000000006;30.672583000000003;16.196882000000002;MISSING;MISSING;MISSING;TO; 0.503414; 0.14532;0.006059999999999999;25.991256;27.519989000000002;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.8738784970000003;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.30853366599999993;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-35-*.mata;TO;0.26694119999999993;2.4732221;41.8137323;MISSING;MISSING;MISSING;MISSING;TO; 0.533873; 0.17657;34.581505;14.58269;MISSING;MISSING;MISSING;TO; 0.546436; 0.174028;27.972003;0.045637;0.008119000000000001;MISSING;MISSING;MISSING;TO; 0.529225; 0.224587;32.620481;13.742574;MISSING;MISSING;MISSING;TO; 0.5244; 0.188151;0.056276;27.96291;30.725989;MISSING;MISSING;MISSING;TO; 0.569449; 0.194366;0.007542999999999999;26.967920999999997;27.281507;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.8267459760000004;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.27256708499999993;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-36-*.mata;TO;0.26320650000000007;1.7972334;47.779182;MISSING;MISSING;MISSING;MISSING;TO; 0.547876; 0.177334;39.098816;13.340718;MISSING;MISSING;MISSING;TO; 0.574633; 0.19093;32.388352;0.034518999999999994;0.0063820000000000005;MISSING;MISSING;MISSING;TO; 0.565548; 0.182413;40.958468999999994;15.806082;MISSING;MISSING;MISSING;TO; 0.520957; 0.155083;0.030837999999999994;28.124892000000003;15.396403000000001;MISSING;MISSING;MISSING;TO; 0.533876; 0.196722;0.007491000000000001;29.641825;26.583082;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.2813662939999997;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.34459944500000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-37-*.mata;TO;0.30849590000000016;1.7573843;46.7069034;MISSING;MISSING;MISSING;MISSING;TO; 0.587159; 0.201612;40.802925;7.4398;MISSING;MISSING;MISSING;TO; 0.338127; 0.112492;35.809940000000005;0.040095000000000006;0.007243;MISSING;MISSING;MISSING;TO; 0.391196; 0.154487;41.616636;6.7199480000000005;MISSING;MISSING;MISSING;TO; 0.574582; 0.213441;0.04034599999999999;35.400760000000005;18.569855;MISSING;MISSING;MISSING;TO; 0.556082; 0.181126;0.0074680000000000015;22.988047;20.54938;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9892369940000001;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.3230579209999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-38-*.mata;TO;0.4857425000000002;2.0888445;49.9876689;MISSING;MISSING;MISSING;MISSING;TO; 0.620192; 0.143527;42.059619999999995;13.436283;MISSING;MISSING;MISSING;TO; 0.664729; 0.235227;38.506069;0.039228;0.006801999999999999;MISSING;MISSING;MISSING;TO; 0.603772; 0.207401;32.523648;14.576646;MISSING;MISSING;MISSING;TO; 0.626033; 0.19505;0.057862000000000004;33.738744;19.842033;MISSING;MISSING;MISSING;TO; 0.682761; 0.277435;0.00874;15.146199;30.660243;MISSING;MISSING;MISSING;TO; 0.932229; 0.274315;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.0402938269999997;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.19058488499999995;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-39-*.mata;TO;0.34059749999999994;2.3084192999999997;55.0673059;MISSING;MISSING;MISSING;MISSING;TO; 0.692694; 0.227085;47.899939;8.441283;MISSING;MISSING;MISSING;TO; 0.397669; 0.154721;54.957764999999995;0.053821;0.011781;MISSING;MISSING;MISSING;TO; 0.717436; 0.290632;38.48777;6.347681;MISSING;MISSING;MISSING;TO; 0.388669; 0.166552;0.039772;35.256712;18.131836;MISSING;MISSING;MISSING;TO; 0.629398; 0.226651;0.009042999999999999;23.461396;21.375135999999998;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.1644226139999998;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.149973085;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-4-*.mata;0.14;0.05632859999999999;0.0090018;0.0178441; 0.0002536000; True; 0.0312541000; 0.1701606000;0.0; 0.004458; 0.00692;0.000137;6.4e-05; 2e-06; true; 0.013091;0.0; 0.004475; 0.00634;0.0006280000000000001;0.000107;5.7e-05; 2e-06; true; 0.012927;0.0; 0.004301; 0.00628;0.000149;5.599999999999999e-05; 1e-06; true; 0.012209;0.01; 0.005257; 0.006764;0.000602;0.000286;0.00023500000000000002; 1e-06; true; 0.014441;0.01; 0.005355; 0.006726;0.00010300000000000001;0.001021;0.00083; 2.7e-05; true; 0.016495;0.44; 0.007974; 0.007249;0.002816; 9.7e-05; false; 0.026989;1.13; 0.0141; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.0146;1.01; 0.0094; 0.0004; 0.0288; 0.0086; True; 0.0374; 0.0474;1.02; 0.0093; 0.0010; 0.0016; 0.0011; 0.0012; True; 0.0028; 0.0133;0.99;0.095040457; 0.026716354; 0.002956184; true; 0.035732235; 0.206158971;0.89;0.020045631; 0.010654009; 3.7959E-5; true; 0.018566564; 0.121057572
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-40-*.mata;TO;0.2942245;2.2972803;48.739055;MISSING;MISSING;MISSING;MISSING;TO; 0.597516; 0.231498;36.022559;14.498093999999998;MISSING;MISSING;MISSING;TO; 0.64233; 0.18195;46.566929;0.047958;0.009113;MISSING;MISSING;MISSING;TO; 0.673023; 0.257351;24.697783;7.260685;MISSING;MISSING;MISSING;TO; 0.703153; 0.226091;0.06899300000000001;35.631878;20.800341000000003;MISSING;MISSING;MISSING;TO; 0.650722; 0.210667;0.009384000000000003;14.803626000000001;31.09306;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.2724913609999997;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.226541274;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-41-*.mata;TO;0.2838596;1.9133706;54.782462100000004;MISSING;MISSING;MISSING;MISSING;TO; 0.71661; 0.247673;44.778217;8.736152;MISSING;MISSING;MISSING;TO; 0.693663; 0.255958;45.721163;0.05061299999999999;0.008624;MISSING;MISSING;MISSING;TO; 0.721813; 0.26559;24.658552999999998;8.882019;MISSING;MISSING;MISSING;TO; 0.734178; 0.262091;0.06689600000000001;30.348019999999998;17.772189;MISSING;MISSING;MISSING;TO; 0.536161; 0.16408;0.007103;13.814595;32.303708;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.2958778489999998;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.20953809399999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-42-*.mata;TO;0.20573140000000006;1.1465706;57.4219559;MISSING;MISSING;MISSING;MISSING;TO; 0.733468; 0.253227;40.431768;9.344223;MISSING;MISSING;MISSING;TO; 0.75528; 0.268955;17.208241;0.024749;0.004242;MISSING;MISSING;MISSING;TO; 0.768203; 0.319604;26.655701;9.656278;MISSING;MISSING;MISSING;TO; 0.842811; 0.294548;0.07502099999999999;37.139649;18.952457;MISSING;MISSING;MISSING;TO; 0.483966; 0.206724;0.006109000000000002;11.880997;26.842189;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.2852047340000003;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.2707521309999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-43-*.mata;TO;0.41440369999999993;1.1379914;30.4025101;MISSING;MISSING;MISSING;MISSING;TO; 0.734999; 0.312725;38.691984;18.176005;MISSING;MISSING;MISSING;TO; 0.799439; 0.296755;16.325715;0.025988999999999998;0.0041530000000000004;MISSING;MISSING;MISSING;TO; 0.812497; 0.245404;46.070478;9.375328;MISSING;MISSING;MISSING;TO; 0.810578; 0.302708;0.076074;16.910137;19.948045;MISSING;MISSING;MISSING;TO; 0.519951; 0.205332;0.008021;15.533037;35.757552000000004;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.3051118190000004;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.23595195799999996;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-44-*.mata;TO;0.34328939999999997;1.4611134;56.940634;MISSING;MISSING;MISSING;MISSING;TO; 0.791283; 0.219495;23.369809;9.435754;MISSING;MISSING;MISSING;TO; 0.618272; 0.211538;16.000004999999998;0.023679;0.003932;MISSING;MISSING;MISSING;TO; 0.838973; 0.294233;40.364110999999994;7.695523;MISSING;MISSING;MISSING;TO; 0.822271; 0.28788;0.083031;35.618831;19.215139999999998;MISSING;MISSING;MISSING;TO; 0.941015; 0.333799;0.011786999999999999;18.677039999999998;39.168865000000004;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.4255203049999994;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.21409451199999996;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-45-*.mata;TO;0.2574370999999999;1.1577539;31.7269062;MISSING;MISSING;MISSING;MISSING;TO; 0.762569; 0.197493;25.594866;9.098932999999999;MISSING;MISSING;MISSING;TO; 0.867917; 0.280284;15.476846;0.028104;0.004262999999999999;MISSING;MISSING;MISSING;TO; 0.567718; 0.26314;28.333753;9.694607000000001;MISSING;MISSING;MISSING;TO; 0.956089; 0.321382;0.07802900000000002;38.207922;19.197558;MISSING;MISSING;MISSING;TO; 0.835059; 0.290112;0.011373999999999999;17.678581;35.284362;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.3373535019999996;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.304838638;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-46-*.mata;TO;0.37332420000000005;1.5035499;30.042455599999997;MISSING;MISSING;MISSING;MISSING;TO; 0.705993; 0.378454;27.525204000000002;10.222763;MISSING;MISSING;MISSING;TO; 1.02354; 0.382207;22.245157;0.029059;0.004919;MISSING;MISSING;MISSING;TO; 1.01833; 0.328305;38.25188;7.537476;MISSING;MISSING;MISSING;TO; 0.944; 0.395985;0.088015;19.184779;20.333146;MISSING;MISSING;MISSING;TO; 0.965466; 0.374414;0.012760000000000002;18.713042;20.179692;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.5121498780000004;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.26299768800000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-47-*.mata;TO;0.3182287999999999;1.4078192;30.9888802;MISSING;MISSING;MISSING;MISSING;TO; 0.758123; 0.370843;27.431434000000003;10.272392;MISSING;MISSING;MISSING;TO; 0.923401; 0.368422;19.711952;0.02936;0.00489;MISSING;MISSING;MISSING;TO; 0.909123; 0.340912;44.186028;8.642834;MISSING;MISSING;MISSING;TO; 0.954585; 0.375828;0.091763;17.909601000000002;22.290512999999997;MISSING;MISSING;MISSING;TO; 0.987337; 0.363088;0.011751;18.406885000000003;36.868179;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.5672209460000006;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.28276928100000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-48-*.mata;TO;0.3940595;1.4622870000000001;31.9150235;MISSING;MISSING;MISSING;MISSING;TO; 1.00521; 0.372277;29.235114;9.561648;MISSING;MISSING;MISSING;TO; 0.757781; 0.342768;20.428269;0.026316;0.004196;MISSING;MISSING;MISSING;TO; 0.981696; 0.354292;46.361639;8.60952;MISSING;MISSING;MISSING;TO; 1.12829; 0.425854;0.10313799999999998;19.933574999999998;23.122477;MISSING;MISSING;MISSING;TO; 1.06588; 0.388535;0.013213999999999998;20.180259999999997;19.516924000000003;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.2369534429999998;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.284936815;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-*.mata;TO;0.2548284;1.4287751;31.918563799999998;MISSING;MISSING;MISSING;MISSING;TO; 0.967682; 0.38715;28.388828;9.978352000000001;MISSING;MISSING;MISSING;TO; 1.09698; 0.375276;15.784466;0.026654999999999998;0.004395;MISSING;MISSING;MISSING;TO; 0.860276; 0.360476;30.325893999999998;10.774844;MISSING;MISSING;MISSING;TO; 1.07582; 0.362119;0.091836;22.936686;24.240130999999998;MISSING;MISSING;MISSING;TO; 1.11419; 0.468754;0.014513000000000005;19.31154;37.39478;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.4212068010000003;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.29591987799999997;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-*.mata;0.12;0.0580199;0.008797699999999999;0.015549599999999998; 0.0002431000; True; 0.0283900000; 0.1735023000;0.01; 0.007706; 0.0056;0.00024;8.5e-05; 1e-06; true; 0.014598;0.0; 0.004104; 0.004623;0.001046;0.00015499999999999997;6.4e-05; 2e-06; true; 0.010835;0.0; 0.004093; 0.004828;0.000215;8.5e-05; 1e-06; true; 0.010237;0.01; 0.007323; 0.007225;0.000971;0.000701;0.000572; 2e-06; true; 0.018296;0.0; 0.004491; 0.004858;0.000158;0.0009400000000000001;0.001046; 3.3e-05; true; 0.013191;0.39; 0.010893; 0.007523;0.009777; 0.000252; false; 0.042032;1.12; 0.0208; 0.0000; 0.0008; 0.0001; 0.0000; True; 0.0009; 0.0219;2.02; 0.0223; 0.0014; 0.5905; 0.2577; True; 0.8484; 0.8727;1.09; 0.0209; 0.0023; 0.0086; 0.0047; 0.0050; True; 0.0137; 0.0371;1.2;0.12636692300000002; 0.042066462; 0.00290576; true; 0.059538651; 0.295772888;0.9;0.028769555999999998; 0.010656292; 3.2648E-5; true; 0.017397022; 0.155791608
