name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-union;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-uni;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-37-*.mata;0.62;0.520193;0.113183;0.002277;0.0151019999999999;0.000903; false;0.678282;1.87;0.493359;0.107469;0.0311769999999999;0.5737980000000001;0.608899; 0.039685; false; 1.8759;1.17;0.518017;0.183276;0.007634;0.154821;0.297506;0.018255; false;1.21513;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.66;0.258238427;0.2879135;3.3598e-05; false;0.305825847;0.882929444;0.74;0.538416;0.180273;0.0040509999999999;0.032207;0.000832; false;0.796106;1.92;0.1172943;0.0574271999999999;0.1442207;0.0002226; False;0.206304;0.4592176;TO;0.1436268939999999;0.799209097;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-38-*.mata;0.86;0.609767;0.210638;0.004207;0.027567;0.00081; false;0.905052;2.66;0.630904;0.189435;0.05934;0.8273110000000001;0.8820720000000001; 0.054769; false; 2.67952;0.76;0.343555;0.119617;0.0059589999999999;0.094447;0.2064109999999999;0.012194; false;0.8052;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.67;0.296705291;0.377202415;3.3834e-05; false;0.383934433;1.030647988;0.63;0.404999;0.184438;0.0042399999999999;0.03351;0.00104; false;0.671501;1.94;0.1010254;0.1263139;0.2887077999999999;0.0003116; False;0.4291659;0.6055099;TO;0.1892695039999999;0.7613755800000002;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-39-*.mata;0.6;0.474647;0.11318;0.0034929999999999;0.01812;0.000614; false;0.636831;2.3;0.551314;0.1217;0.0330989999999999;0.7227360000000002;0.789015; 0.059273; false; 2.30058;1.42;0.664874;0.19848;0.0089519999999999;0.183355;0.362021;0.0213; false;1.47834;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.22;0.2047448259999999;0.350333047;3.3243e-05; false;0.357850069;0.835540029;0.66;0.502105;0.143314;0.003171;0.0191469999999999;0.000599; false;0.708289;2.22;0.1208306;0.115623;0.1896660999999999;0.0002897; False;0.3194507;0.58687;TO;0.159300385;1.163450744;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-4-*.mata;0.0;0.005317;0.006449;4.2e-05;4.5e-05;1.4e-05; false;0.013033;0.0;0.005021;0.00665;0.000588;0.000307;0.0002659999999999; 9.8e-05; false; 0.014365;0.01;0.005142;0.006805;0.0001;0.000937;0.001011;0.000205; false;0.016679;1.22; 0.0175; 0.0007; 0.0034; 0.0003; 0.0005; False; 0.0043; 0.0227;1.12; 0.0149; 0.0016; 0.0019; 0.0057; 0.0060; False; 0.0079; 0.0247;0.93;0.032086538;0.002624788;3.1101e-05; false;0.015035314;0.136746006;0.01;0.005084;0.006403;4.1e-05;4.1e-05;1.3e-05; false;0.012727;0.8;0.0263393999999999;0.0063461999999999;0.0043482999999999;0.0001404; False;0.0123613;0.0737782;1.22;0.054597381;0.124569997; 0.06279794; 0.00201926; false; 0.206490677; 0.422482388
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-40-*.mata;0.88;0.653017;0.206122;0.004562;0.032584;0.00087; false;0.938751;2.84;0.596169;0.214776;0.051928;0.943392;0.981329; 0.055239; false; 2.8782;1.44;0.652401;0.187397;0.0082779999999999;0.18791;0.387734;0.023098; false;1.48243;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.63;0.191079016;0.449873389;4.6774e-05; false;0.457438954;0.994955832;0.57;0.389737;0.159907;0.004411;0.0234379999999999;0.000715; false;0.618561;1.73;0.0592781;0.0445208;0.164054;0.0003559; False;0.2137429;0.3249739;TO;0.171769174;1.178584074;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-41-*.mata;0.78;0.507262;0.233588;0.004886;0.037486;0.001478; false;0.839667;3.0;0.696691;0.225983;0.065641;0.9388219999999998;0.992743; 0.061701; false; 3.02127;1.61;0.722795;0.232221;0.008029;0.211138;0.433735;0.023326; false;1.68278;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.89;0.236831561;0.369612164;4.9539e-05; false;0.376650932;1.011548246;0.77;0.644958;0.135905;0.002821;0.019788;0.000819; false;0.834525;1.87;0.1025819999999999;0.0741439;0.2051869999999999;0.0002856; False;0.2847377;0.5049156;TO;0.2031809009999998;0.965392646;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-42-*.mata;0.97;0.72328;0.219746;0.005207;0.039813;0.001019; false;1.03704;2.85;0.613913;0.153583;0.0396119999999999;0.966341;1.024382; 0.045041; false; 2.88116;1.62;0.738145;0.245047;0.0080019999999999;0.2069929999999999;0.43055;0.022014; false;1.67963;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.38;0.348505845;0.455083519;4.8446e-05; false;0.467753775;1.364058265;0.9;0.599019;0.261713;0.0055029999999999;0.044649;0.001346; false;0.963253;2.32;0.1733056999999999;0.1414514999999999;0.2556978;0.0002779; False;0.4043157;0.6617752;TO;0.219472921;0.93429036;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-43-*.mata;1.07;0.764325;0.268326;0.0060469999999999;0.046876;0.001392; false;1.14368;3.7;0.826916;0.229295;0.048154;1.237464;1.3288890000000002; 0.049389; false; 3.75078;1.99;0.846056;0.29852;0.0110549999999999;0.258402;0.559134;0.026977; false;2.05253;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.25;0.259043026;0.519065202;3.4569e-05; false;0.525414045;1.21639944;1.08;0.722289;0.28658;0.005908;0.066048;0.001662; false;1.14098;2.39;0.1113732;0.1301449;0.3512326;0.0007095; False;0.4921933;0.6795017;TO;0.1933931139999999;1.2073424110000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-44-*.mata;1.01;0.803929;0.206812;0.00441;0.0270399999999999;0.001096; false;1.07795;3.8;0.821861;0.248994;0.080307;1.2591470000000002;1.300781; 0.064646; false; 3.81708;1.93;0.865774;0.254866;0.010868;0.2643189999999999;0.5303239999999999;0.032983; false;1.99628;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.89;0.2822410409999999;0.370647365;3.58e-05; false;0.390224336;0.995292194;1.04;0.775955;0.248212;0.0045339999999999;0.043558;0.001193; false;1.1176;2.64;0.1208654;0.1202111;0.3420774;0.0001502; False;0.4686913;0.7109258;TO;0.348011095;1.2036542340000003;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-45-*.mata;1.24;0.877349;0.292328;0.006958;0.072866;0.001753; false;1.31545;3.72;0.542706;0.157757;0.045221;1.386558;1.4816699999999998; 0.072707; false; 3.71681;1.15;0.47756;0.155899;0.0072429999999999;0.1519129999999999;0.338768;0.016274; false;1.1806;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.78;0.3979983680000001;0.564510003;2.8056e-05; false;0.572840562;1.274823491;0.96;0.730508;0.194826;0.0037639999999999;0.0446459999999999;0.001948; false;1.01794;2.75;0.1426632999999999;0.1249482;0.3171691;0.000207; False;0.4503092;0.7266648;TO;0.241641668;1.281423917;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-46-*.mata;1.25;0.918445;0.296426;0.006086;0.049915;0.001157; false;1.32901;4.12;0.528749;0.17957;0.049426;1.546282;1.705959; 0.075196; false; 4.12068;2.01;0.822297;0.266628;0.010287;0.2906749999999999;0.6235269999999999;0.02963; false;2.09262;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.6;0.275628031;0.626205969;4.9053e-05; false;0.63392516;1.224579016;0.78;0.557547;0.201253;0.0034349999999999;0.0374309999999999;0.001623; false;0.843248;2.5;0.3007249;0.1648458;0.3542591;0.0002118; False;0.5342064;0.9280763;TO;0.3181566179999999;1.2207052799999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-47-*.mata;1.31;0.968771;0.295104;0.0063859999999999;0.053881;0.001518; false;1.3869;5.18;0.992061;0.3022;0.0955799999999999;1.7366469999999998;1.914895000000001; 0.087233; false; 5.18227;2.31;0.942856;0.300319;0.0126439999999999;0.3347880000000001;0.6968860000000001;0.031068; false;2.37515;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.87;0.2435762990000001;0.629459047;3.4024e-05; false;0.63550104;1.339733284;0.97;0.750501;0.195054;0.003602;0.036222;0.001493; false;1.02738;2.47;0.1146964999999999;0.1013606;0.2137937;0.0001626; False;0.3215751;0.5365215;TO;0.3576104219999999;1.5101087050000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-48-*.mata;1.49;1.07409;0.347746;0.007047;0.0671659999999999;0.001659; false;1.56634;3.81;0.563045;0.183405;0.054548;1.421277;1.4922650000000004; 0.068028; false; 3.81661;2.38;1.01757;0.326111;0.0126739999999999;0.337018;0.702383;0.031365; false;2.46344;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.88;0.269052557;0.751521881;4.5191e-05; false;0.772235472;1.373352224;1.31;0.950874;0.314858;0.0066659999999999;0.067923;0.001658; false;1.404;3.12;0.2625579999999999;0.1890368999999999;0.4629007;0.0002195; False;0.660048;1.0473408;TO;0.250302969;1.5812622479999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-*.mata;1.16;0.909135;0.249327;0.00482;0.039238;0.001389; false;1.23975;5.76;1.08427;0.363587;0.103372;1.947363;2.115444; 0.10901; false; 5.76382;1.5;0.586776;0.212459;0.006815;0.206161;0.4727919999999999;0.027111; false;1.54851;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.38;0.375824287;0.69250355;3.2247e-05; false;0.698588799;1.494324422;0.85;0.616615;0.219428;0.0056119999999999;0.0421999999999999;0.00117; false;0.91457;3.11;0.1404449;0.2238858999999999;0.487524;0.0004059; False;0.7334303;0.9567998;TO;0.2121872069999999;1.2959381570000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-*.mata;0.01;0.00784;0.007321;6.6e-05;7.8e-05;2e-05; false;0.016738;0.01;0.007836;0.007354;0.000904;0.000572;0.0005059999999999; 0.000182; false; 0.018784;0.02;0.008079;0.007465;0.000133;0.00103;0.001287;0.000306; false;0.020572;1.17; 0.0214; 0.0011; 0.0097; 0.0004; 0.0011; False; 0.0112; 0.0339;1.16; 0.0220; 0.0025; 0.0040; 0.0203; 0.0210; False; 0.0251; 0.0499;1.06;0.026686659;0.003012927;2.8699e-05; false;0.010490839;0.147271536;0.01;0.008023;0.006913;6.500000000000001e-05;7.7e-05;2e-05; false;0.01656;0.92;0.037626;0.0091987999999999;0.0071368;0.000262; False;0.0190586;0.1089403;1.27;0.061813022;0.094921618; 0.045488463; 0.001798894; false; 0.148044953; 0.300025479
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-*.mata;1.51;1.10656;0.345189;0.007983;0.076324;0.001451; false;1.60475;5.77;1.08077;0.344989;0.1094859999999999;2.003315;2.101395; 0.09456; false; 5.78932;2.75;1.13033;0.333864;0.014768;0.3974310000000001;0.860123;0.038083; false;2.83152;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.43;0.285742774;0.748687754;4.9289e-05; false;0.75573789;1.424347748;1.6;1.1018;0.405228;0.007547;0.107198;0.002301; false;1.70052;2.81;0.1422958;0.1517754999999999;0.433843;0.0001432; False;0.5967826;0.8336029;TO;0.280238377;1.4652288359999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-*.mata;1.22;0.779401;0.358767;0.0074;0.072073;0.001442; false;1.28508;5.96;0.796504;0.351102;0.1087969999999999;2.198373;2.377868; 0.089114; false; 5.97877;1.63;0.624633;0.219867;0.0075179999999999;0.233296;0.54591;0.023308; false;1.6926;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.4;0.341012365;0.678956559;3.3411e-05; false;0.684818226;1.376279385;1.31;1.05402;0.222785;0.0042529999999999;0.045076;0.001456; false;1.38655;3.49;0.1816119;0.2027262999999999;0.5327818000000001;0.0002857; False;0.7781289;1.0561205;TO;0.239378464;1.4666360239999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-*.mata;1.64;1.1768;0.394864;0.008104;0.0778529999999999;0.001508; false;1.73426;5.29;0.993497;0.380895;0.0693979999999999;1.832649;1.925748; 0.077739; false; 5.3213;2.34;0.663361;0.295537;0.015213;0.426768;0.921751;0.038129; false;2.41104;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.43;0.4113492169999999;0.789006689;5.5855e-05; false;0.795823218;1.695395772;1.58;1.15168;0.377488;0.006274;0.067935;0.001355; false;1.6771;3.5;0.1554141;0.174788;0.5481915;0.0002713; False;0.7417622;0.9888305;TO;0.242863544;1.6186795770000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-*.mata;1.08;0.827083;0.231615;0.0046099999999999;0.0524699999999999;0.0017; false;1.16543;7.26;1.24807;0.432086;0.1230879999999999;2.539613;2.753773; 0.110869; false; 7.2741;3.11;1.24291;0.383109;0.0153569999999999;0.463548;0.992257;0.040158; false;3.19897;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.83;0.408555457;0.826410825;4.5611e-05; false;0.833208971;1.762473868;1.23;0.794492;0.389635;0.004617;0.059037;0.001358; false;1.3042;3.3;0.1374117;0.213515;0.4333745999999999;0.0001825; False;0.6557642;0.8676257;TO;0.195261215;1.3393949820000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-54-*.mata;1.82;1.29468;0.412693;0.009429;0.112006;0.002145; false;1.91455;7.45;1.32116;0.415411;0.122615;2.594637;2.8229389999999994; 0.118151; false; 7.45893;3.49;1.29287;0.443281;0.017493;0.5275000000000001;1.207253;0.050117; false;3.58985;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.54;0.3117847459999999;0.677402942;5.3161e-05; false;0.685063212;1.422429094;1.34;0.837193;0.388332;0.0083899999999999;0.109616;0.002156; false;1.42404;3.46;0.163347;0.2123937999999999;0.4503773;0.0001626; False;0.6697887;0.9338733;TO;0.333189782;1.9140459940000005;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-55-*.mata;1.22;0.935832;0.266623;0.004689;0.054861;0.00175; false;1.30259;8.23;1.35613;0.490263;0.133467;2.92356;3.172189000000001; 0.121172; false; 8.24778;2.52;1.30859;0.268441;0.0086219999999999;0.275107;0.65538;0.03954; false;2.60104;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.54;0.377282459;0.763657069;4.7025e-05; false;0.769726407;1.678625773;1.46;1.05611;0.308572;0.008706;0.112004;0.002289; false;1.54704;3.88;0.1924368;0.3048477;0.5178168;0.0003043; False;0.8304248;1.1267588;TO;0.27251849;2.0249293200000005;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-56-*.mata;1.6;1.10028;0.411747;0.009279;0.0980019999999999;0.001768; false;1.70392;8.5;1.41063;0.444511;0.131792;3.042975;3.3050240000000004; 0.117474; false; 8.51916;3.62;1.41207;0.454638;0.018046;0.5464499999999999;1.165936;0.047702; false;3.71328;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.65;0.3393163219999999;0.764610738;2.6089e-05; false;0.78506388;1.661369547;1.87;1.29335;0.456247;0.0090779999999999;0.135092;0.002411; false;1.98281;3.64;0.1771165999999999;0.2126333999999999;0.5580038999999999;0.0002683; False;0.7788066;1.0443269;TO;0.3109769839999999;1.764793699;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-57-*.mata;1.97;1.41487;0.449256;0.009516;0.120971;0.002243; false;2.08286;6.66;0.847572;0.325901;0.078454;2.509352;2.739975; 0.105983; false; 6.65567;3.62;1.43856;0.440181;0.017672;0.5574030000000001;1.1922639999999998;0.044139; false;3.73952;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.58;0.362191406;1.024193422;3.9081e-05; false;1.057705215;1.976536935;1.69;1.02491;0.513364;0.009335;0.155739;0.002508; false;1.79831;4.06;0.1765138;0.2805614;0.7324966999999999;0.00024; False;1.0411423;1.3076567;TO;0.345700691;1.7833691469999995;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-58-*.mata;1.77;1.42031;0.346192;0.005454;0.072923;0.002163; false;1.88775;7.34;1.01239;0.341413;0.0795659999999999;2.776975999999999;2.952108; 0.13968; false; 7.33413;3.86;1.48673;0.519985;0.0178389999999999;0.5846129999999999;1.265944;0.04805; false;3.97256;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.11;0.3864642250000001;0.660069752;2.5346e-05; false;0.670439606;1.47743005;1.76;1.23603;0.440252;0.008444;0.144808;0.002142; false;1.88168;3.63;0.2525541;0.1793093;0.4957450999999999;0.0001512; False;0.6827236;1.0497643;TO;0.2685916199999999;1.6612718009999996;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-59-*.mata;1.36;1.03223;0.28699;0.005488;0.0669509999999999;0.00184; false;1.43358;8.91;1.42854;0.511987;0.1439079999999999;3.203974;3.431541; 0.144984; false; 8.9157;3.96;1.47624;0.478071;0.016446;0.6256340000000001;1.3658130000000002;0.055742; false;4.07219;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.65;0.364721352;1.060488812;4.225e-05; false;1.080133286;1.851176013;1.7;1.25054;0.349726;0.007576;0.1304759999999999;0.002871; false;1.79028;4.1;0.2395360999999999;0.2878817;0.6287881000000001;0.0003123; False;0.9284979;1.2782425;TO;0.411492525;1.9472744130000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.01;0.012412;0.009201;0.0001;0.00014;2.7e-05; false;0.023634;0.02;0.012548;0.008753;0.001414;0.001046;0.000927; 0.000298; false; 0.026752;0.02;0.012011;0.008132;0.0002099999999999;0.001284;0.001815;0.000422; false;0.0264;1.12; 0.0278; 0.0016; 0.0193; 0.0006; 0.0022; False; 0.0222; 0.0518;1.29; 0.0285; 0.0033; 0.0066; 0.0703; 0.0725; False; 0.0792; 0.1113;1.08;0.030632635;0.004044536;3.6807e-05; false;0.011702255;0.189151758;0.0;0.006756;0.005637;5.7e-05;7.4e-05;1.9e-05; false;0.013806;0.72;0.0227957;0.0055047;0.0044335;0.0001221; False;0.01159;0.1526167;1.39;0.033425452;0.07685730199999999; 0.073736962; 0.002153309; false; 0.15892632; 0.295005852
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;2.29;1.59872;0.538342;0.0117309999999999;0.172128;0.002365; false;2.40031;9.79;1.53194;0.508797;0.152176;3.555894;3.859664; 0.144179; false; 9.81129;4.12;1.55912;0.49169;0.019145;0.6376440000000001;1.42307;0.051512; false;4.23413;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.34;0.453524341;1.205251417;5.2414e-05; false;1.216906349;2.118211154;1.77;1.20105;0.512278;0.0058819999999999;0.109909;0.002811; false;1.88085;4.42;0.2058751999999999;0.3445137;0.8307768999999999;0.000188; False;1.1832606;1.4829629;TO;0.2771620159999999;1.972613599;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.02;0.016427;0.009375;0.000132;0.000195;3.7e-05; false;0.02808;0.02;0.015449;0.008997;0.0017859999999999;0.001797;0.00157; 0.000384; false; 0.031937;0.02;0.015406;0.009137;0.0002729999999999;0.0018479999999999;0.00258;0.00056; false;0.032592;1.17; 0.0329; 0.0021; 0.0385; 0.0008; 0.0041; False; 0.0435; 0.0788;1.43; 0.0356; 0.0043; 0.0105; 0.2484; 0.2551; False; 0.2656; 0.3058;1.09;0.032509426;0.006112204;4.5236e-05; false;0.012203332;0.135184546;0.02;0.015249;0.009242;0.000112;0.0001709999999999;3.7e-05; false;0.026727;1.04;0.0391285999999999;0.009578;0.0080778;0.0002959; False;0.0212504;0.1129106;1.55;0.0962413819999999;0.16211797899999997; 0.120296741; 0.002927629; false; 0.302086377; 0.588139461
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.02;0.021816;0.010552;0.000176;0.000305;4.5e-05; false;0.035299;0.03;0.020795;0.010457;0.002316;0.0028629999999999;0.002366; 0.000539; false; 0.041657;0.03;0.021465;0.010443;0.000346;0.002326;0.003566;0.000735; false;0.041915;1.17; 0.0418; 0.0032; 0.0747; 0.0011; 0.0074; False; 0.0834; 0.1286;2.2; 0.0459; 0.0060; 0.0293; 1.0968; 1.1229; False; 1.1523; 1.2048;1.21;0.031054853;0.024588222;5.0398e-05; false;0.031766515;0.173905706;0.02;0.021357;0.009928;0.0001749999999999;0.000309;4.7e-05; false;0.034237;0.99;0.0384132;0.0092677;0.0078017999999999;0.000231; False;0.0199337;0.1541629;1.67;0.035614686;0.08905773099999999; 0.120788956; 0.00259756; false; 0.219900839; 0.400271894
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.03;0.028841;0.012132;0.000235;0.000401;6.1e-05; false;0.044621;0.05;0.029809;0.012442;0.003109;0.00422;0.003574; 0.000684; false; 0.056589;0.05;0.027803;0.012981;0.000445;0.0031509999999999;0.004771;0.000937; false;0.054019;1.29; 0.0569; 0.0041; 0.1359; 0.0016; 0.0137; False; 0.1514; 0.2128;4.42; 0.0578; 0.0067; 0.0231; 3.2773; 3.3495; False; 3.3726; 3.4376;1.14;0.035656187;0.010359021;3.2828e-05; false;0.016964178;0.172545312;0.03;0.026536;0.011075;0.000234;0.000381;5.7e-05; false;0.041107;0.81;0.0258221;0.0064419;0.0059583999999999;0.0001358; False;0.0149737;0.0867878;1.91;0.082244966;0.16562960800000004; 0.189586668; 0.002281159; false; 0.364255747; 0.564762388
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;0.06;0.016622;0.033474;0.002276;0.0016409999999999;0.0005; false;0.068658;0.2;0.016665;0.033535;0.03161;0.0462329999999999;0.049241; 0.012558; false; 0.199785;0.1;0.017501;0.034858;0.004493;0.011913;0.021355;0.004705; false;0.106755;5.88; 0.0843; 0.0783; 3.3368; 0.0168; 1.2907; False; 4.6445; 4.8095;7.97; 0.0755; 0.0603; 0.3419; 7.0183; 7.0214; False; 7.3634; 7.5019;1.89;0.1887263559999999;0.031156543;3.4358e-05; false;0.063027337;0.629145268;0.06;0.017288;0.032941;0.002188;0.001787;0.000632; false;0.069401;0.84;0.0747124;0.0068937999999999;0.0064925;0.0001382; False;0.0163139;0.1468139;6.26;0.2501668449999999;1.973147355; 0.138101733; 0.005317572; false; 2.147202795; 2.65340349
