name;automata-old-runtime;automata-old-construction;automata-old-trim;automata-old-compl;automata-old-intersection;automata-old-emptiness_check;automata-old-emptiness_result;automata-old-interpretation;automata-old-overall;automata-old-uni;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;automata-min-uni;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-intersection;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-automatalib-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8468-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8468-*.mata;0.23;0.0540603;0.009487699999999998;0.10276480000000002;0.014475; 0.0002158000; False; 0.1374102000; 0.2328705000;0.0051697;0.9;0.027088900000000003;0.0066051999999999994;0.1263792;0.0122448; 0.0002272000; False; 0.1591853000; 0.2254201000;0.0113973;1.24;0.051176726;0.07146879399999999;0.02112412;0.027184959000000005; 0.00214138; false; 0.134905165; 0.292328172;0.0019157570000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8654-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8654-*.mata;0.25;0.049347100000000005;0.008901099999999999;0.11196280000000002;0.0154066; 0.0002324000; False; 0.1453796000; 0.2385452000;0.0057006999999999995;1.06;0.0369008;0.009256600000000004;0.1377149;0.0158466; 0.0001831000; False; 0.1840959000; 0.2760636000;0.0182638;1.21;0.033770233999999996;0.10411277199999999;0.024100404000000002;0.029661914999999997; 0.002154822; false; 0.173314185; 0.306456556;0.002132409
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8867-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8867-*.mata;0.22;0.0482063;0.010004599999999999;0.0962605;0.014006999999999999; 0.0002026000; False; 0.1296547000; 0.2234739000;0.0060766;0.89;0.0291849;0.0103511;0.10525380000000001;0.0120878; 0.0002252000; False; 0.1352393000; 0.2546624000;0.0050344000000000005;1.3;0.030427269;0.061630237;0.016922644;0.026542516; 0.001873701; false; 0.118056759; 0.2572399;0.0019384089999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8917-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8917-*.mata;0.22;0.04879390000000001;0.008853699999999997;0.1258724;0.0145594; 0.0001416000; False; 0.1701658000; 0.2560543000;0.0053852;0.98;0.03924190000000001;0.009568600000000002;0.09603319999999999;0.0162514; 0.0001870000; False; 0.1289629000; 0.2242000000;0.0037873;1.19;0.038236008;0.052769003999999994;0.015992179;0.023529832000000004; 0.002387261; false; 0.105115318; 0.244565077;0.001408736
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8962-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8962-*.mata;0.2;0.04615579999999999;0.009155700000000003;0.0669507;0.0135542; 0.0001610000; False; 0.0961032000; 0.2042939000;0.0034159999999999998;1.01;0.07442389999999999;0.006184200000000001;0.11001100000000001;0.011380200000000002; 0.0002521000; False; 0.1353991000; 0.2543667000;0.0037802;1.25;0.035019710999999995;0.059742147999999995;0.020027275;0.024120894999999996; 0.002069379; false; 0.118115666; 0.238321039;0.001996856
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9050-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9050-*.mata;0.24;0.073693;0.009707699999999996;0.11058189999999998;0.016177499999999997; 0.0001793000; False; 0.1453662000; 0.2754972000;0.005443399999999999;0.87;0.036104599999999994;0.0092414;0.15738529999999998;0.0161359; 0.0002329000; False; 0.2006372000; 0.2828444000;0.0144616;1.23;0.043755471;0.05389937300000001;0.018273552000000002;0.022063742; 0.002137156; false; 0.108464587; 0.294506985;0.00176886
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9155-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9155-*.mata;0.24;0.0511139;0.009306499999999995;0.10120200000000001;0.0151849; 0.0001263000; False; 0.1340431000; 0.2448212000;0.0049371;0.91;0.027506;0.0063321;0.1282287;0.011022999999999998; 0.0002638000; False; 0.1690798000; 0.2412065000;0.0057788;1.23;0.07674243;0.073458599;0.022108039;0.033673636; 0.002155155; false; 0.143626063; 0.356165188;0.001868363
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9276-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9276-*.mata;0.2;0.0514211;0.008727899999999999;0.06272770000000001;0.010612799999999999; 0.0001181000; False; 0.0881955000; 0.1849305000;0.0031924;1.04;0.0640138;0.009473800000000004;0.12529780000000001;0.016644199999999998; 0.0002492000; False; 0.1605639000; 0.3050146000;0.0057751;1.24;0.047001643999999995;0.067327658;0.022916408000000003;0.034423945; 0.00217855; false; 0.139881493; 0.284977232;0.002322873
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9416-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9416-*.mata;0.2;0.046604299999999994;0.0091731;0.0704612;0.0146222; 0.0001063000; False; 0.1005262000; 0.1895629000;0.0030513999999999997;0.95;0.0251293;0.006076;0.14552509999999996;0.0110592; 0.0002206000; False; 0.1701795000; 0.2283939000;0.0049023;1.28;0.041070697999999996;0.061268116;0.02223406;0.03304280500000001; 0.00638316; false; 0.14457942; 0.27837349;0.006157218
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9747-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9747-*.mata;0.25;0.05067410000000001;0.010536299999999998;0.10661399999999999;0.017720100000000003; 0.0001214000; False; 0.1453299000; 0.2690942000;0.005429600000000001;1.02;0.0393738;0.008945100000000003;0.12367299999999998;0.0165752; 0.0002202000; False; 0.1593938000; 0.2519883000;0.0058325;1.21;0.045551334;0.04895825400000001;0.017843236;0.025863095; 0.002122716; false; 0.107195601; 0.247332417;0.001624631
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query2885-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query2885-*.mata;0.23;0.0484962;0.008936700000000002;0.12714530000000002;0.0141201; 0.0002157000; True; 0.1704688000; 0.2645586000;0.004983;0.89;0.022623900000000002;0.0080907;0.1182018;0.015057599999999999; 0.0001777000; True; 0.1468814000; 0.2059122000;0.0032683;1.22;0.031158391;0.063691432;0.01940308;0.023906506999999997; 0.002150038; true; 0.121370011; 0.257711878;0.001042479
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3096-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3096-*.mata;0.21;0.0453102;0.0107453;0.10698809999999999;0.017691899999999997; 0.0001631000; False; 0.1443286000; 0.2256360000;0.0050346;0.9;0.024206099999999998;0.0063614;0.086111;0.011377; 0.0002038000; False; 0.1105680000; 0.1718014000;0.0043558;1.23;0.030702055;0.066283513;0.02163196;0.026807052; 0.002260111; false; 0.13016603; 0.241273652;0.0021025239999999997
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3102-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3102-*.mata;0.21;0.06211;0.0090977;0.0861565;0.013659099999999999; 0.0001028000; False; 0.1175748000; 0.2320360000; 0.0048708000;0.91;0.036160199999999997;0.009231799999999998;0.094021;0.0147292; 0.0001155000; False; 0.1271989000; 0.2171774000; 0.0055636000;1.14;0.01591173;0.054962967;0.016296698;0.020788457; 0.001951906; false; 0.103757098; 0.175116311; 0.001012447
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3111-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3111-*.mata;0.24;0.0549909;0.012600699999999998;0.1122237;0.0213251; 0.0001563000; False; 0.1560561000; 0.2643334000;0.006572;0.96;0.040815300000000006;0.010228399999999999;0.11929880000000001;0.015485; 0.0002649000; False; 0.1541498000; 0.3067919000;0.0057872999999999996;1.17;0.046642171999999996;0.083061659;0.019852737999999998;0.024054331999999998; 0.002113078; false; 0.142596151; 0.321659051;0.001657001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3113-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3113-*.mata;0.18;0.0513967;0.0061633;0.0587455;0.0086913; 0.0000770000; False; 0.0805312000; 0.1773888000; 0.0032527000;1.03;0.0692682;0.0094893;0.1210212;0.0158395; 0.0001475000; False; 0.1548156000; 0.2871969000; 0.0055147000;1.09;0.032208201;0.062520612;0.016549869;0.029069683000000002; 0.002484868; false; 0.126058613; 0.277397992; 0.001279943
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3124-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3124-*.mata;0.24;0.0572364;0.0105671;0.09718299999999999;0.01634; 0.0001167000; False; 0.1330043000; 0.2469109000; 0.0051247000;0.97;0.0365535;0.0092582;0.09466269999999999;0.0147268; 0.0000918000; False; 0.1272475000; 0.2151539000; 0.0052249000;1.17;0.027893827000000003;0.096542711;0.019886343;0.023396018; 0.002450016; false; 0.152210851; 0.274353654; 0.001169089
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3133-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3133-*.mata;0.22;0.0485615;0.0086429;0.09545680000000001;0.0131648; 0.0001101000; False; 0.1243448000; 0.2152325000; 0.0043938000;0.94;0.056465499999999995;0.0089094;0.11792930000000001;0.0160602; 0.0000964000; False; 0.1510918000; 0.2886558000; 0.0053967000;1.25;0.030460809;0.08932648300000001;0.018080454;0.033959253; 0.002248768; false; 0.165819645; 0.277869093; 0.001050082
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3137-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3137-*.mata;0.19;0.0295219;0.0096065;0.079067;0.013755; 0.0000784000; False; 0.1107487000; 0.1698979000; 0.0049993000;0.88;0.0290851;0.008451599999999997;0.0845534;0.0118963; 0.0001314000; False; 0.1110311000; 0.1836104000; 0.0038383000;1.23;0.024110569000000002;0.062371537;0.018451672000000002;0.025961981999999998; 0.00230605; false; 0.11913456; 0.221495078; 0.001062817
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3143-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3143-*.mata;0.2;0.07770769999999999;0.010736900000000002;0.07437450000000001;0.016987; 0.0001620000; False; 0.1093673000; 0.2829010000;0.0030796;0.94;0.04206650000000001;0.009320899999999998;0.14929230000000002;0.017478200000000003; 0.0002705000; False; 0.1984426000; 0.2941168000;0.0062094;1.25;0.033180657;0.054566461999999996;0.021135419;0.024933685000000004; 0.002144983; false; 0.115983911; 0.248090538;0.001862489
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3146-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3146-*.mata;0.22;0.046978;0.0089388;0.09492629999999999;0.013966; 0.0001503000; False; 0.1256312000; 0.2180743000; 0.0048589000;0.92;0.0332658;0.0088281;0.11069489999999998;0.0146365; 0.0000959000; False; 0.1422010000; 0.2138041000; 0.0053208000;1.24;0.040369216;0.059467254000000004;0.020553223;0.037627970000000004; 0.002231454; false; 0.130066925; 0.287579025; 0.001130769
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3149-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3149-*.mata;0.23;0.0499009;0.009720500000000002;0.10247869999999998;0.015145000000000002; 0.0001206000; False; 0.1356837000; 0.2320778000;0.005175099999999999;1.0;0.0367754;0.0085027;0.11440400000000002;0.0133747; 0.0002315000; False; 0.1459583000; 0.2289263000;0.0062778;1.24;0.053869399000000005;0.121911031;0.023186183000000003;0.03653926799999999; 0.002640031; false; 0.200995739; 0.365517616;0.0022369110000000003
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3151-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3151-*.mata;0.21;0.047134800000000004;0.008485300000000003;0.08658840000000001;0.0133646; 0.0000923000; False; 0.1161849000; 0.2129172000; 0.0047270000;0.99;0.036095999999999996;0.0091884;0.1477196;0.0143724; 0.0001543000; False; 0.1790707000; 0.2724383000; 0.0050476000;1.07;0.016343802;0.048016477;0.015954336;0.023388559; 0.002060762; false; 0.098221285; 0.216240312; 0.001150532
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3155-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3155-*.mata;0.24;0.09224890000000001;0.009786600000000001;0.09287730000000001;0.0303194; 0.0002208000; False; 0.1406048000; 0.2834685000;0.0036615000000000003;0.98;0.0406902;0.0116213;0.11166680000000001;0.0150957; 0.0002304000; False; 0.1470173000; 0.2427922000;0.0053457999999999995;1.19;0.037906176;0.06330849;0.015401463;0.021009331; 0.001592423; false; 0.111637665; 0.257230588;0.00174002
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3156-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3156-*.mata;0.18;0.0440694;0.0082999;0.09290230000000001;0.009143; 0.0001132000; False; 0.1177711000; 0.1959711000; 0.0047110000;0.95;0.0365166;0.008152199999999998;0.1641875;0.0135475; 0.0000931000; False; 0.1941687000; 0.2824911000; 0.0057122000;1.16;0.032310546999999995;0.059607483;0.012816441000000001;0.028495819000000002; 0.001496169; false; 0.109424883; 0.214922215; 7.58965E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3160-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3160-*.mata;0.22;0.049329099999999994;0.0084178;0.09564039999999999;0.0129684; 0.0001138000; False; 0.1248156000; 0.2108217000; 0.0049715000;0.83;0.023372300000000002;0.0059577;0.1154042;0.009347; 0.0000834000; False; 0.1382031000; 0.1961582000; 0.0054776000;1.15;0.021990427;0.052121544000000006;0.018477588;0.021206974; 0.002314157; false; 0.103711122; 0.205011832; 0.001123456
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3164-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3164-*.mata;0.22;0.045628600000000005;0.0087102;0.09641659999999999;0.014082800000000001; 0.0001005000; False; 0.1274842000; 0.2161831000;0.0051968000000000006;1.04;0.056800699999999996;0.0142235;0.13816820000000005;0.017023100000000003; 0.0002611000; False; 0.1833110000; 0.3077091000;0.006096;1.31;0.054572198999999995;0.081346269;0.024060795;0.030222322; 0.002110512; false; 0.152381327; 0.312502117;0.0024192989999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3165-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3165-*.mata;0.21;0.046556299999999995;0.0094836;0.12272939999999999;0.014501799999999999; 0.0002241000; False; 0.1548348000; 0.2426601000;0.0047935;0.99;0.0510953;0.011221700000000001;0.10037259999999999;0.017761799999999998; 0.0002236000; False; 0.1390488000; 0.2593753000;0.0056713;1.13;0.035378699;0.061857582;0.015188331;0.0295744; 0.001506177; false; 0.117631551; 0.246602168;0.001649957
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3167-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3167-*.mata;0.16;0.0342307;0.006100799999999999;0.07239190000000001;0.0127007; 0.0001414000; False; 0.0979826000; 0.1633538000; 0.0036727000;0.92;0.0393924;0.0088742;0.0933529;0.0148589; 0.0001813000; False; 0.1249195000; 0.2941117000; 0.0048772000;1.16;0.027436627;0.061434687999999994;0.020925266999999997;0.023723641999999996; 0.001938706; false; 0.11655914; 0.250643731; 0.001004531
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3168-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3168-*.mata;0.23;0.048723;0.0097285;0.10577199999999999;0.0156649; 0.0001873000; False; 0.1400496000; 0.2301419000;0.0055151;1.01;0.039455;0.0098991;0.11546219999999999;0.0176117; 0.0001227000; False; 0.1519236000; 0.2327146000;0.005607;1.25;0.022637683;0.065958872;0.023271717;0.024976315; 0.001378282; false; 0.128794844; 0.231106453;0.0018824369999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3177-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3177-*.mata;0.23;0.049202600000000006;0.0087101;0.13949879999999998;0.013131199999999999; 0.0001275000; False; 0.1757252000; 0.2938650000; 0.0113586000;1.0;0.0458363;0.0090288;0.10907549999999999;0.014647599999999998; 0.0001091000; False; 0.1407696000; 0.2791547000; 0.0052072000;1.11;0.029826950999999997;0.049627599;0.015672872;0.022064217; 0.002283228; false; 0.107216583; 0.243987865; 0.001195839
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3179-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3179-*.mata;0.23;0.0503201;0.009809099999999998;0.09791169999999999;0.013436; 0.0001645000; False; 0.1291351000; 0.2229500000; 0.0050056000;0.87;0.0380182;0.009053400000000001;0.13196950000000002;0.0145393; 0.0000698000; False; 0.1623632000; 0.2549579000; 0.0034265000;1.21;0.016558071;0.042290815999999995;0.017507361;0.023613416999999998; 0.002254109; false; 0.095710052; 0.182987001; 0.001165465
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3182-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3182-*.mata;0.21;0.046040199999999996;0.008020699999999997;0.1275733;0.014148000000000003; 0.0001244000; True; 0.1647629000; 0.2419477000;0.011991000000000002;0.99;0.0366457;0.009127399999999999;0.1009415;0.0135675; 0.0002148000; True; 0.1324739000; 0.2556794000;0.0055775;1.19;0.031591173;0.074250571;0.021163545;0.023505547000000005; 0.002091286; true; 0.131555042; 0.271558964;0.001035364
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3185-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3185-*.mata;0.26;0.052136699999999994;0.009259600000000003;0.16626979999999997;0.015603200000000001; 0.0002182000; False; 0.2001419000; 0.3224789000;0.0056238;0.97;0.0412404;0.0109986;0.1329712;0.021029199999999998; 0.0001687000; False; 0.1748586000; 0.2884763000;0.0066578;1.13;0.032554927000000004;0.068166881;0.046798112;0.035991052; 0.002158198; false; 0.166273126; 0.304531946;0.00207319
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3186-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3186-*.mata;0.24;0.05789199999999999;0.009949600000000001;0.0973837;0.0153146; 0.0000907000; False; 0.1307346000; 0.2457719000;0.0048264;1.0;0.042062600000000006;0.006271700000000001;0.14141669999999998;0.0103541; 0.0002760000; False; 0.1643179000; 0.2554992000;0.0037456;1.21;0.034304882;0.060544653000000004;0.021270605000000005;0.02118322; 0.011313315; false; 0.125664505; 0.254552584;0.0017116499999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3188-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3188-*.mata;0.23;0.0505972;0.008540100000000002;0.09788619999999999;0.014133300000000001; 0.0000942000; False; 0.1289571000; 0.2257336000; 0.0053173000;0.96;0.0465342;0.0095886;0.1113441;0.014940599999999998; 0.0001109000; False; 0.1442104000; 0.2718295000; 0.0055230000;1.18;0.018767155;0.09541314499999999;0.019140329999999997;0.025620317; 0.002153369; false; 0.151588203; 0.244887197; 0.001189665
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3191-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3191-*.mata;0.23;0.0735219;0.010004800000000001;0.0937064;0.011434900000000001; 0.0002019000; False; 0.1240429000; 0.2699403000;0.0051227;0.93;0.040291299999999995;0.0067163;0.10262439999999999;0.011441300000000001; 0.0001813000; False; 0.1273460000; 0.2286786000;0.0038691000000000003;1.14;0.031463163;0.061373075;0.020264787;0.023524417; 0.002032347; false; 0.117201891; 0.28312951;0.0016846180000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3194-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3194-*.mata;0.23;0.0516691;0.0085054;0.0957054;0.013614900000000001; 0.0001016000; False; 0.1257046000; 0.2229911000; 0.0049802000;0.96;0.0409495;0.009201400000000002;0.14779340000000002;0.0147077; 0.0000938000; False; 0.1795530000; 0.2754179000; 0.0050203000;1.15;0.022734682000000003;0.065688111;0.017178473;0.025983784; 0.002191374; false; 0.12063815; 0.218505175; 0.001083957
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3196-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3196-*.mata;0.17;0.044589199999999996;0.005768699999999999;0.0700006;0.0092235; 0.0002313000; False; 0.0906916000; 0.1671565000;0.003262;0.93;0.0423054;0.009661400000000002;0.14303079999999999;0.0163162; 0.0002289000; False; 0.1859157000; 0.2735023000;0.0135228;1.27;0.033660722;0.060266337;0.020964283999999996;0.028966946000000004; 0.002179238; false; 0.124965007; 0.303508937;0.00164403
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3201-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3201-*.mata;0.23;0.0396768;0.0092326;0.0987754;0.0141798; 0.0001178000; False; 0.1313156000; 0.2437481000; 0.0051599000;1.0;0.0592818;0.009436399999999998;0.11411160000000001;0.015034100000000002; 0.0001250000; False; 0.1469768000; 0.2700305000; 0.0055114000;1.11;0.02227022;0.062259244;0.02507233;0.030524054999999998; 0.001610896; false; 0.135091481; 0.238973592; 0.004495861
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3203-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3203-*.mata;0.22;0.0535055;0.0097816;0.0916544;0.0137581; 0.0000941000; False; 0.1239939000; 0.2239594000;0.0054293;0.9;0.06537489999999999;0.009254299999999998;0.10596069999999999;0.015696; 0.0001910000; False; 0.1474539000; 0.2740422000;0.0049053000000000005;1.09;0.032019325999999994;0.041019483999999995;0.021521404;0.026823801; 0.002078718; false; 0.10341501; 0.258541169;0.001818498
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3205-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3205-*.mata;0.23;0.049816;0.0091916;0.0924844;0.0137028; 0.0001056000; False; 0.1244049000; 0.2180295000; 0.0050153000;0.91;0.0339739;0.009170699999999999;0.0767938;0.0149172; 0.0001160000; False; 0.1067328000; 0.1786696000; 0.0030822000;1.09;0.021909842;0.072629856;0.016555379000000002;0.020584074999999997; 0.002032656; false; 0.121339041; 0.212509633; 0.001107613
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3208-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3208-*.mata;0.19;0.0324078;0.009110400000000001;0.1220015;0.0204661; 0.0001586000; False; 0.1581309000; 0.2205370000;0.00349;1.0;0.0254191;0.009160199999999999;0.14121019999999998;0.0156999; 0.0002268000; False; 0.1828288000; 0.2587983000;0.0054752;1.23;0.033264423;0.07141467200000001;0.02274737;0.028946989999999995; 0.002343734; false; 0.139617839; 0.265932355;0.002021016
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3214-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3214-*.mata;0.23;0.0486534;0.009520199999999998;0.09911089999999999;0.0150004; 0.0001723000; False; 0.1380432000; 0.2399525000;0.0102977;0.9;0.0362958;0.0103202;0.1682459;0.0311117; 0.0002500000; False; 0.2229178000; 0.3217403000;0.0097942;1.25;0.042490929;0.082811561;0.021225798;0.03759139599999999; 0.002220919; false; 0.156649442; 0.313436126;0.0015375459999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3218-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3218-*.mata;0.23;0.049554900000000006;0.009076699999999998;0.09060760000000001;0.0143604; 0.0001293000; False; 0.1218346000; 0.2166968000; 0.0046351000;0.97;0.043678;0.0096856;0.1249288;0.0146176; 0.0001279000; False; 0.1603919000; 0.2630368000; 0.0055444000;1.1;0.019128932;0.057432167;0.016320819;0.021576267000000003; 0.002310883; false; 0.107273266; 0.18280126; 0.001125157
