name;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-13.mata;0.0; 0.00014; 5.6e-05; 1.5e-05; 4e-06; 2e-06; false; 0.000321
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-14.mata;0.0; 0.00011; 6.2e-05; 2.4e-05; 3e-06; 1e-06; false; 0.000295
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-15.mata;0.0; 0.000222; 6.5e-05; 2.7e-05; 5e-06; 1e-06; false; 0.000437
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-16.mata;0.0; 7.6e-05; 3.8e-05; 1e-05; 7e-06; 2e-06; false; 0.000231
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-17.mata;0.0; 6.4e-05; 3.1e-05; 8e-06; 7e-06; 1e-06; false; 0.00019
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-18.mata;0.01; 0.013414; 0.002314; 0.001241; 9e-05; 5.4e-05; false; 0.019423
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-2.mata;0.0; 0.000136; 6.6e-05; 2.7e-05; 5e-06; 2e-06; false; 0.000365
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-3.mata;0.0; 0.000116; 4.3e-05; 2.5e-05; 4e-06; 1e-06; false; 0.000278
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-4.mata;0.0; 8.8e-05; 3.2e-05; 9e-06; 6e-06; 2e-06; false; 0.000238
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-5.mata;0.0; 0.000137; 5.4e-05; 1.6e-05; 4e-06; 2e-06; false; 0.000325
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-6.mata;0.0; 0.00013; 5.4e-05; 2.7e-05; 5e-06; 1e-06; false; 0.000327
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-7.mata;0.0; 0.000125; 4e-05; 1.6e-05; 3e-06; 1e-06; false; 0.000262
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-8.mata;0.0; 4.8e-05; 2.3e-05; 6e-06; 5e-06; 1e-06; false; 0.000164
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-9.mata;0.0; 0.000123; 4.7e-05; 1.4e-05; 4e-06; 1e-06; false; 0.000309
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-1.mata;0.0; 6.7e-05; 3.6e-05; 8e-06; 7e-06; 2e-06; false; 0.000207
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-2.mata;0.0; 7.5e-05; 2e-05; 5e-06; 4e-06; 1e-06; false; 0.000166
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-3.mata;0.0; 8.7e-05; 3.3e-05; 1.1e-05; 1e-05; 2e-06; false; 0.000274
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-4.mata;0.0; 5.1e-05; 2.2e-05; 7e-06; 6e-06; 1e-06; false; 0.000165
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08167-1.mata;0.0; 8.8e-05; 3.1e-05; 1e-05; 7e-06; 2e-06; false; 0.000234
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08167-2.mata;0.0; 0.001767; 0.000385; 0.000122; 1e-05; 1.5e-05; false; 0.002726
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-1.mata;0.0; 0.000103; 4e-05; 1.4e-05; 4e-06; 1e-06; false; 0.000245
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-2.mata;0.0; 0.000436; 0.000234; 0.000148; 1.5e-05; 1.2e-05; false; 0.001109
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-3.mata;0.0; 0.000338; 0.000123; 4.1e-05; 6e-06; 1e-06; false; 0.00064
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-1.mata;0.0; 9.2e-05; 2.4e-05; 6e-06; 4e-06; 0; false; 0.000201
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-10.mata;0.0; 9.1e-05; 4.4e-05; 1.2e-05; 7e-06; 2e-06; false; 0.000265
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-2.mata;0.0; 7e-05; 2.9e-05; 1.7e-05; 5e-06; 1e-06; false; 0.000221
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-3.mata;0.0; 5e-05; 3.2e-05; 8e-06; 5e-06; 1e-06; false; 0.00018
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-4.mata;0.0; 9.5e-05; 3.2e-05; 9e-06; 7e-06; 1e-06; false; 0.000232
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-5.mata;0.0; 5.1e-05; 2.1e-05; 6e-06; 4e-06; 1e-06; false; 0.000147
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-6.mata;0.0; 5.9e-05; 2e-05; 6e-06; 4e-06; 1e-06; false; 0.000153
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-7.mata;0.0; 4.9e-05; 2.1e-05; 6e-06; 4e-06; 1e-06; false; 0.000146
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-8.mata;0.0; 7.8e-05; 2.2e-05; 7e-06; 4e-06; 1e-06; false; 0.000192
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-9.mata;0.0; 7.9e-05; 3.2e-05; 1e-05; 7e-06; 1e-06; false; 0.000222
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-1.mata;0.0; 0.001102; 0.000446; 0.000162; 1.2e-05; 1.2e-05; false; 0.002103
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-2.mata;0.0; 8.6e-05; 5.3e-05; 2e-05; 4e-06; 1e-06; false; 0.000241
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-3.mata;0.0; 0.000365; 0.000304; 0.000175; 2.1e-05; 1.5e-05; false; 0.001142
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-4.mata;0.0; 0.000315; 9.8e-05; 3.4e-05; 7e-06; 2e-06; false; 0.000628
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08472-1.mata;0.0; 0.000213; 0.000218; 0.00011; 2.7e-05; 1.1e-05; false; 0.000759
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-1.mata;0.0; 0.000317; 0.000206; 0.00015; 2.4e-05; 1.2e-05; false; 0.00094
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-2.mata;0.0; 0.000322; 0.000389; 0.000189; 1.6e-05; 1.1e-05; false; 0.001146
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-1.mata;0.0; 0.000272; 0.000413; 0.000239; 2.6e-05; 1.7e-05; false; 0.001214
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-2.mata;0.0; 6.8e-05; 3.1e-05; 9e-06; 7e-06; 1e-06; false; 0.000211
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-3.mata;0.0; 0.000127; 5.2e-05; 1.7e-05; 4e-06; 2e-06; false; 0.000326
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-4.mata;0.0; 0.000184; 3.9e-05; 2.7e-05; 5e-06; 2e-06; false; 0.000354
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-5.mata;0.0; 0.000225; 6.6e-05; 2.6e-05; 5e-06; 1e-06; false; 0.000452
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-6.mata;0.0; 8.9e-05; 3.1e-05; 9e-06; 7e-06; 1e-06; false; 0.000251
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-7.mata;0.0; 0.004944; 0.000887; 0.000497; 3.3e-05; 3.6e-05; false; 0.00717
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-8.mata;0.02; 0.018865; 0.006851; 0.000865; 6.2e-05; 6.4e-05; false; 0.030158
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-1.mata;0.0; 4.9e-05; 2.1e-05; 7e-06; 5e-06; 1e-06; false; 0.000159
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-10.mata;0.0; 0.000194; 7.5e-05; 2.8e-05; 5e-06; 1e-06; false; 0.000425
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-11.mata;0.0; 0.0002; 7.3e-05; 2.9e-05; 5e-06; 2e-06; false; 0.000474
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-12.mata;0.0; 6.5e-05; 3.2e-05; 9e-06; 7e-06; 2e-06; false; 0.000216
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-13.mata;0.0; 0.000114; 5e-05; 1.7e-05; 4e-06; 1e-06; false; 0.000299
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-14.mata;0.0; 0.000177; 6.9e-05; 3.3e-05; 5e-06; 2e-06; false; 0.000416
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-15.mata;0.0; 0.000234; 6.7e-05; 2.7e-05; 5e-06; 1e-06; false; 0.000461
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-16.mata;0.0; 7.1e-05; 2.8e-05; 9e-06; 7e-06; 1e-06; false; 0.00022
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-17.mata;0.0; 0.000127; 5.5e-05; 1.5e-05; 4e-06; 2e-06; false; 0.00031
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-18.mata;0.0; 0.000198; 7.1e-05; 2.6e-05; 5e-06; 1e-06; false; 0.000447
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-19.mata;0.0; 0.000201; 8.9e-05; 2.6e-05; 5e-06; 3e-06; false; 0.000472
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-2.mata;0.0; 0.002391; 0.00068; 0.000273; 2.8e-05; 3.6e-05; false; 0.004035
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-20.mata;0.0; 7.8e-05; 3.1e-05; 8e-06; 6e-06; 1e-06; false; 0.000215
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-21.mata;0.0; 0.000117; 9.2e-05; 1.5e-05; 4e-06; 1e-06; false; 0.000362
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-22.mata;0.0; 0.000207; 6.9e-05; 2.9e-05; 5e-06; 2e-06; false; 0.000427
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-23.mata;0.0; 0.000218; 6.9e-05; 2.9e-05; 5e-06; 2e-06; false; 0.000502
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-24.mata;0.0; 7.4e-05; 3.1e-05; 9e-06; 6e-06; 1e-06; false; 0.000211
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-3.mata;0.0; 7e-05; 2.7e-05; 8e-06; 5e-06; 1e-06; false; 0.0002
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-4.mata;0.0; 0.003382; 0.000641; 0.000332; 3e-05; 3.8e-05; false; 0.005093
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-5.mata;0.0; 0.000128; 5.2e-05; 1.6e-05; 4e-06; 2e-06; false; 0.000305
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-6.mata;0.0; 0.000194; 6.6e-05; 2.6e-05; 5e-06; 2e-06; false; 0.000414
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-7.mata;0.0; 0.000209; 6.5e-05; 2.6e-05; 4e-06; 2e-06; false; 0.000443
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-8.mata;0.0; 7.7e-05; 2.2e-05; 2.9e-05; 6e-06; 1e-06; false; 0.000239
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-9.mata;0.0; 0.000123; 5.5e-05; 1.7e-05; 1.5e-05; 2e-06; false; 0.000345
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08976-1.mata;0.0; 9.3e-05; 0.000131; 7.6e-05; 1.2e-05; 8e-06; false; 0.000476
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08976-2.mata;0.0; 0.00019; 0.000175; 7.5e-05; 9e-06; 7e-06; false; 0.00058
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-1.mata;0.0; 5.1e-05; 2.7e-05; 1.4e-05; 1.3e-05; 1e-06; false; 0.000178
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-2.mata;0.0; 0.000396; 0.000452; 0.000314; 4.3e-05; 2.3e-05; false; 0.001545
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-3.mata;0.0; 0.000185; 0.000416; 0.000245; 3e-05; 1.9e-05; false; 0.00114
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09234-1.mata;0.0; 0.004039; 0.001853; 0.000318; 1.9e-05; 1.8e-05; false; 0.00714
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09234-2.mata;0.0; 4.7e-05; 2.3e-05; 7e-06; 1.4e-05; 1e-06; false; 0.000175
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09263-1.mata;0.0; 0.000174; 0.0002; 0.00011; 1.4e-05; 1e-05; false; 0.000656
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-1.mata;0.0; 0.00029; 0.000259; 0.000124; 2.5e-05; 1.2e-05; false; 0.000932
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-2.mata;0.0; 5e-05; 2.5e-05; 7e-06; 5e-06; 0; false; 0.000156
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-3.mata;0.0; 0.002814; 0.000618; 0.000323; 2.3e-05; 2.3e-05; false; 0.004449
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-4.mata;0.01; 0.008658; 0.002091; 0.000838; 4.5e-05; 7.2e-05; false; 0.013571
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09633-1.mata;0.0; 0.000561; 0.000887; 0.000604; 7.4e-05; 4.3e-05; false; 0.002718
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09664-1.mata;0.0; 0.000343; 0.000174; 5.4e-05; 7e-06; 6e-06; false; 0.000747
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09776-1.mata;0.0; 0.000176; 0.000133; 7.7e-05; 1.5e-05; 9e-06; false; 0.000591
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09799-1.mata;0.0; 0.000731; 0.000296; 0.000171; 1.8e-05; 1.5e-05; false; 0.00151
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09849-1.mata;0.0; 0.000231; 0.000563; 0.000182; 2.5e-05; 1.7e-05; false; 0.001288
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09849-2.mata;0.0; 0.004448; 0.001055; 0.000506; 4e-05; 3.7e-05; false; 0.007072
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10015-1.mata;0.0; 0.000368; 0.000187; 0.0001; 1.3e-05; 1.1e-05; false; 0.000877
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10042-1.mata;0.0; 0.000193; 0.000176; 9.7e-05; 1.7e-05; 9e-06; false; 0.000683
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-1.mata;0.0; 0.001011; 0.000375; 8.2e-05; 9e-06; 8e-06; false; 0.001704
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-2.mata;0.0; 0.000104; 3e-05; 1e-05; 7e-06; 1e-06; false; 0.00027
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-3.mata;0.0; 0.003603; 0.000684; 0.000288; 2e-05; 3.1e-05; false; 0.005486
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-4.mata;0.0; 0.000397; 0.000168; 7.4e-05; 1e-05; 8e-06; false; 0.000811
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10279-1.mata;0.0; 9.3e-05; 7.6e-05; 3.1e-05; 5e-06; 3e-06; false; 0.000307
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10279-2.mata;0.0; 0.000133; 0.000187; 0.000108; 1.9e-05; 1e-05; false; 0.000647
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-1.mata;0.0; 7.3e-05; 2.3e-05; 7e-06; 5e-06; 1e-06; false; 0.000197
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-2.mata;0.0; 7.3e-05; 3.1e-05; 1e-05; 4e-06; 1e-06; false; 0.000192
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-3.mata;0.0; 0.000182; 5.7e-05; 1.6e-05; 4e-06; 1e-06; false; 0.000381
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-4.mata;0.0; 0.000149; 4.1e-05; 1.6e-05; 3e-06; 1e-06; false; 0.000293
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-5.mata;0.0; 5.9e-05; 3.2e-05; 9e-06; 8e-06; 1e-06; false; 0.000199
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-6.mata;0.0; 0.003417; 0.000871; 0.00024; 1.8e-05; 2e-05; false; 0.00513
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10384-1.mata;0.0; 0.0012; 0.000311; 9.6e-05; 1.1e-05; 3e-06; false; 0.001914
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10384-2.mata;0.0; 0.000192; 0.000161; 0.000113; 1.6e-05; 7e-06; false; 0.000682
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10412-1.mata;0.0; 0.00018; 0.000224; 0.000133; 1.7e-05; 1.3e-05; false; 0.000756
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10412-2.mata;0.0; 0.000128; 5.6e-05; 2.1e-05; 5e-06; 2e-06; false; 0.000361
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10557-1.mata;0.0; 0.005337; 0.00145; 0.001062; 8.6e-05; 2e-05; false; 0.009314
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10629-1.mata;0.0; 0.000136; 0.000192; 5.7e-05; 1.2e-05; 5e-06; false; 0.000542
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10691-1.mata;0.0; 0.000328; 0.000321; 0.000175; 2.2e-05; 1.5e-05; false; 0.001157
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10783-1.mata;0.0; 4.8e-05; 2.1e-05; 6e-06; 4e-06; 1e-06; false; 0.000146
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10783-2.mata;0.0; 7.2e-05; 3.4e-05; 9e-06; 7e-06; 2e-06; false; 0.000218
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10804-1.mata;0.0; 0.000316; 0.000412; 0.000286; 3.2e-05; 2.1e-05; false; 0.001306
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10804-2.mata;0.0; 0.000179; 0.000158; 7.9e-05; 1.2e-05; 8e-06; false; 0.000617
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-1.mata;0.0; 4.9e-05; 3.5e-05; 6e-06; 5e-06; 1e-06; false; 0.000172
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-2.mata;0.0; 0.002379; 0.000662; 0.000323; 2.5e-05; 2.5e-05; false; 0.004086
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-3.mata;0.0; 0.001313; 0.000597; 0.000123; 1.7e-05; 9e-06; false; 0.002452
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-4.mata;0.0; 0.000317; 0.000414; 0.00027; 4e-05; 1.9e-05; false; 0.001343
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11038-1.mata;0.0; 0.000299; 0.000393; 0.000224; 3.6e-05; 1.6e-05; false; 0.001223
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11038-2.mata;0.0; 0.000356; 0.000477; 0.000278; 3.1e-05; 2.2e-05; false; 0.001486
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11080-1.mata;0.0; 0.001366; 0.000806; 0.000156; 9e-06; 1.4e-05; false; 0.002692
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-1.mata;0.0; 8e-05; 3.2e-05; 1e-05; 8e-06; 2e-06; false; 0.000265
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-2.mata;0.0; 0.000703; 0.000322; 0.000143; 1.3e-05; 1.1e-05; false; 0.001477
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-3.mata;0.0; 4.9e-05; 2e-05; 6e-06; 4e-06; 1e-06; false; 0.000145
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-4.mata;0.0; 0.001996; 0.000459; 0.00021; 1.8e-05; 1.6e-05; false; 0.003222
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11254-1.mata;0.0; 0.000622; 0.000269; 0.000156; 1.5e-05; 1.3e-05; false; 0.001349
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-1.mata;0.0; 4.9e-05; 3e-05; 9e-06; 7e-06; 1e-06; false; 0.000172
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-2.mata;0.0; 0.003108; 0.000819; 0.000426; 3e-05; 3.2e-05; false; 0.005247
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-3.mata;0.0; 6.8e-05; 3.3e-05; 9e-06; 5e-06; 2e-06; false; 0.00021
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-4.mata;0.0; 0.004103; 0.000817; 0.000448; 2.9e-05; 3.1e-05; false; 0.006279
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-1.mata;0.0; 6.3e-05; 5.1e-05; 1.8e-05; 5e-06; 1e-06; false; 0.000229
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-2.mata;0.0; 0.000251; 0.000115; 5e-05; 8e-06; 4e-06; false; 0.000572
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-3.mata;0.0; 0.000472; 0.000634; 0.000433; 5.9e-05; 5e-05; false; 0.002072
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-4.mata;0.01; 0.007125; 0.001586; 0.000954; 4.2e-05; 4.9e-05; false; 0.011448
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-1.mata;0.0; 4.8e-05; 2e-05; 6e-06; 4e-06; 0; false; 0.000143
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-2.mata;0.0; 0.00445; 0.000586; 0.000323; 3e-05; 2.2e-05; false; 0.006129
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-3.mata;0.0; 0.000453; 0.000541; 0.0004; 3.9e-05; 2.7e-05; false; 0.001814
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-4.mata;0.0; 0.000157; 6.5e-05; 1.9e-05; 4e-06; 1e-06; false; 0.000338
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11653-1.mata;0.0; 0.00073; 0.000382; 0.000122; 1.3e-05; 5e-06; false; 0.001533
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11653-2.mata;0.0; 0.000241; 0.000251; 0.000176; 2.9e-05; 1.3e-05; false; 0.000998
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-1.mata;0.0; 6.5e-05; 2.1e-05; 1e-05; 6e-06; 1e-06; false; 0.000176
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-2.mata;0.0; 0.005189; 0.000927; 0.000505; 3.4e-05; 3.7e-05; false; 0.007775
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-3.mata;0.0; 0.000414; 0.000209; 7.2e-05; 1e-05; 4e-06; false; 0.000898
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-4.mata;0.0; 0.000316; 0.000575; 0.000335; 3.7e-05; 2.4e-05; false; 0.001598
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-5.mata;0.0; 0.000129; 2.7e-05; 9e-06; 6e-06; 1e-06; false; 0.000277
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-6.mata;0.0; 0.000103; 2.2e-05; 6e-06; 4e-06; 0; false; 0.000214
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-1.mata;0.03; 0.02106; 0.012476; 0.002421; 0.000102; 0.000171; false; 0.03916
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-2.mata;0.0; 0.000145; 0.000118; 5.6e-05; 1.2e-05; 6e-06; false; 0.000475
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-3.mata;0.0; 0.0003; 0.000254; 0.00013; 1.6e-05; 1.1e-05; false; 0.000931
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-4.mata;0.01; 0.01003; 0.002324; 0.001143; 7.6e-05; 7.6e-05; false; 0.015854
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11983-1.mata;0.0; 0.000309; 0.000435; 0.000262; 3.1e-05; 4e-05; false; 0.00144
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11983-2.mata;0.0; 0.000373; 0.000422; 0.00028; 3.1e-05; 3.2e-05; false; 0.001447
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12028-1.mata;0.0; 0.00066; 0.000753; 0.000373; 3.7e-05; 2.9e-05; false; 0.002266
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12028-2.mata;0.0; 0.001146; 0.000635; 0.000119; 1.2e-05; 1e-05; false; 0.002232
