name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-intersection;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-uni;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-intersection;vata-emptiness_check;vata-emptiness_check_result;vata-overall;vata-uni;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-intersection;awali-emptiness_check;awali-emptiness_check_result;awali-overall;awali-uni;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyfado-union;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-intersection;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;pyautomata-lib-union;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;java-brics-uni;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-sim-compl;mata-sim-uni;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;automata-min-uni;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-intersection;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-automatalib-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3767-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3767-*.mata;0.0;0.001725;0.006216;0.001155;0.00021100000000000003;0.00022099999999999998;9e-06; false;0.011492;2.7e-05;0.01;0.001651;0.005996;0.00053;0.003146;0.0018209999999999997;0.000668;0.000192; false;0.015945;0.000347;0.01;0.001749;0.006027;8.2e-05;0.002362;0.002122;0.001251;0.000239; false;0.016534;0.000296;1.3; 0.0122; 0.0005;0.0213;0.0026999999999999997;0.0031;0.035699999999999996; 0.0002; False; 0.0854; 0.0985;0.0432;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.92;0.018822145000000002;0.021113543;0.016103721; 3.5634E-5; false; 0.048301245; 0.156157516;0.0010625930000000001;0.0;0.001605;0.004895;0.0013700000000000001;7.2e-05;9.1e-05;7e-06; false;0.009277;0.00024799999999999996;1.7e-05;0.95;0.0435789;0.0126557;0.1305306;0.035130100000000004;0.0001316; False;0.1873129;0.2948473;0.005922;1.17;0.027356192;0.061020692999999994;0.025241099000000003;0.029342906; 0.002001853; false; 0.131339879; 0.291266013;0.001726386
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3793-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3793-*.mata;0.0;0.001721;0.006159;0.001369;0.00023;0.000254;1.1e-05; false;0.011776;3.4e-05;0.01;0.001709;0.006095;0.000669;0.003903;0.0021129999999999994;0.000894;0.000243; false;0.017777;0.00047999999999999996;0.01;0.0009;0.004304;8.8e-05;0.001594;0.001624;0.0008759999999999999;0.000193; false;0.011513;0.000274;1.24; 0.0111; 0.0006;0.0289;0.0031999999999999997;0.0036;0.0215; 0.0002; False; 0.0754; 0.0875;0.046799999999999994;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.08;0.015434438000000002;0.026545623999999997;0.0075201439999999994; 3.5378E-5; false; 0.050593794; 0.142666994;0.000993924;0.0;0.002025;0.007324;0.001967;0.000132;0.00011899999999999999;7e-06; false;0.013417;0.000335;2.8e-05;0.95;0.0378989;0.0075745999999999;0.11363509999999999;0.0155901;0.0002277; False;0.1440754;0.2354502;0.0046302;1.2;0.038844278999999995;0.08581180199999999;0.022621356;0.026112478; 0.002078096; false; 0.148605735; 0.305419337;0.0019398319999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3864-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3864-*.mata;0.0;0.001692;0.006234;0.0014659999999999999;0.000278;0.000331;2.1e-05; false;0.012249;3.8e-05;0.01;0.001717;0.006272;0.000713;0.004465;0.0024730000000000004;0.001447;0.000485; false;0.019957;0.000557;0.01;0.001921;0.0062;9.3e-05;0.0025269999999999997;0.002453;0.001412;0.000486; false;0.017815;0.00030199999999999997;1.36; 0.0096; 0.0005;0.0385;0.0031999999999999997;0.0039;0.0422; 0.0006; False; 0.1482; 0.1587;0.09820000000000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.04;0.029126297;0.04708806800000001;0.017438296; 4.5072E-5; false; 0.084918084; 0.200124576;0.001000019;0.0;0.001118;0.00448;0.0013210000000000001;7.6e-05;8.499999999999999e-05;8e-06; false;0.008289;0.000248;1.6e-05;0.98;0.0390211;0.0091389;0.16008680000000003;0.0164243;0.0002316; False;0.2031367;0.3069137;0.0142099;1.16;0.030273952;0.06351859;0.022318129;0.039187836999999996; 0.002208134; false; 0.146138279; 0.266555112;0.002088113
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3873-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3873-*.mata;0.0;0.001448;0.005878;0.001483;0.000248;0.000304;1.7e-05; false;0.011507;3.9e-05;0.01;0.00174;0.00623;0.000677;0.004601;0.002608;0.0011810000000000002;0.000469; false;0.019773;0.00051;0.01;0.001526;0.005686;8.300000000000001e-05;0.002303;0.0022229999999999997;0.001267;0.000474; false;0.015856;0.000277;1.31; 0.0105; 0.0006;0.0315;0.0033;0.0043;0.11470000000000001; 0.0009; False; 0.2002; 0.2116;0.07680000000000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.99;0.029766723;0.026441192000000002;0.020329628000000002; 2.8086E-5; false; 0.06805318; 0.202429341;0.001153018;0.0;0.001879;0.005923;0.0020670000000000003;0.000157;0.000146;1e-05; false;0.012097;0.000377;3.1e-05;1.01;0.0323682;0.0101616;0.1047704;0.019937100000000003;0.0002001; False;0.144051;0.2278477;0.0057591000000000005;1.21;0.041220437;0.08652212;0.022879844;0.02590026; 0.002174944; false; 0.149734313; 0.273300151;0.001923544
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3969-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3969-*.mata;0.0;0.001685;0.006445;0.0015660000000000001;0.000259;0.000301;1.7e-05; false;0.012218;4.1e-05;0.01;0.000896;0.004186;0.000382;0.00294;0.0015019999999999999;0.000638;0.000327; false;0.012045;0.00026599999999999996;0.01;0.000937;0.004225;6.1e-05;0.0017210000000000003;0.0016420000000000002;0.000991;0.000321; false;0.011677;0.000192;1.14; 0.0097; 0.0003;0.0315;0.0031999999999999997;0.0035999999999999995;0.058300000000000005; 0.0005; False; 0.1448; 0.1552;0.0791;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.94;0.017298484;0.034707274999999996;0.009645588; 2.959E-5; false; 0.056727133; 0.140331526;0.001180693;0.0;0.001083;0.00406;0.001808;0.000142;0.00016099999999999998;1.3e-05; false;0.008862;0.000388;3.3e-05;0.94;0.0373463;0.0057637999999999;0.08387440000000002;0.0106719;0.0002305; False;0.1062505;0.1894444;0.0036515000000000002;1.26;0.06562717;0.043789626;0.015659786000000002;0.02234084; 0.002506033; false; 0.095899366; 0.305866567;0.001591125
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3979-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3979-*.mata;0.0;0.001633;0.005939;0.0015220000000000001;0.00019400000000000003;0.00023700000000000001;1.1e-05; false;0.011428;2.8e-05;0.01;0.001564;0.006097;0.000685;0.004857;0.0026419999999999994;0.0009390000000000001;0.000286; false;0.019315;0.000539;0.01;0.001394;0.007358;9.9e-05;0.002703;0.002242;0.001248;0.00028; false;0.017892;0.000318;1.3; 0.0108; 0.0008;0.049100000000000005;0.004;0.013099999999999999;0.0439; 0.0007; False; 0.1460; 0.1580;0.08399999999999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.21;0.033061242000000005;0.029518141;0.01073535; 3.5556E-5; false; 0.053799996; 0.192027158;0.001127866;0.0;0.001136;0.004114;0.001656;7.9e-05;0.00020700000000000002;1.2e-05; false;0.009144;0.000454;4.4e-05;1.04;0.0406237;0.00947;0.15751099999999998;0.0159256;0.0002307; False;0.1951677;0.2919348;0.0087064;1.29;0.05175909;0.084525663;0.024935917;0.040121265999999996; 0.002210553; false; 0.164665122; 0.325112737;0.002066861
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4092-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4092-*.mata;0.0;0.001724;0.006007;0.0013939999999999998;0.000254;0.000343;2.1e-05; false;0.011801;4.5e-05;0.01;0.0018;0.006478;0.000666;0.004776000000000001;0.002803;0.001337;0.000597; false;0.02099;0.0005120000000000001;0.01;0.001714;0.00599;9.6e-05;0.0026769999999999997;0.0025529999999999997;0.001476;0.000586; false;0.017604;0.000295;1.2; 0.0066; 0.0003;0.0141;0.0015000000000000002;0.0027;0.1134; 0.0016; False; 0.1881; 0.1954;0.0685;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.0;0.024776808;0.041877767999999996;0.011213208999999998; 2.713E-5; false; 0.087458183; 0.185236329;0.000812282;0.0;0.002539;0.006427;0.001603;0.000114;0.000107;8e-06; false;0.01237;0.00031800000000000003;2.4e-05;0.85;0.0233413;0.0058074;0.0991839;0.0098943;0.0001911; False;0.1206038;0.1768402;0.0035848;1.22;0.039968776;0.06826022699999999;0.027755625;0.032240896; 0.002258273; false; 0.145855045; 0.293322616;0.002065341
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4107-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4107-*.mata;0.0;0.001565;0.005876;0.00123;0.000192;0.000208;6e-06; false;0.010782;2.6000000000000002e-05;0.0;0.001581;0.005858;0.0005329999999999;0.0032700000000000003;0.0017109999999999996;0.0006230000000000001;7.5e-05; false;0.015431;0.000388;0.01;0.001592;0.005861;8.6e-05;0.002214;0.0019339999999999997;0.0010869999999999999;0.000126; false;0.015354;0.000315;1.37; 0.0098; 0.0005;0.039;0.004600000000000001;0.0024999999999999996;0.0357; 0.0001; False; 0.1052; 0.1159;0.062;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.98;0.019373966000000003;0.034152669;0.009634048999999999; 2.848E-5; false; 0.056772442; 0.167462949;0.0011788419999999998;0.0;0.001021;0.006536;0.0016860000000000002;7.7e-05;0.000124;7e-06; false;0.011093;0.000271;2.4e-05;0.85;0.0340645;0.0099798;0.1430808;0.025691200000000004;0.0002635; False;0.1884088;0.2731403;0.0057681;1.15;0.051652121;0.063035883;0.031595082000000003;0.032169802; 0.001310668; false; 0.137178612; 0.28614663;0.001745913
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4111-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4111-*.mata;0.0;0.001816;0.00625;0.0007639999999999999;0.00016199999999999998;0.000146;1e-06; true;0.01098;2.6e-05;0.0;0.000976;0.00429;0.000437;0.001578;0.000901;0.00033000000000000005;1e-06; true;0.010011;0.00037200000000000004;0.01;0.000991;0.004339;5.6000000000000006e-05;0.001233;0.001222;0.0007670000000000001;2.3e-05; true;0.010618;0.000196;1.11; 0.0075; 0.0004;0.0088;0.0017;0.0015;0.007; 0.0000; True; 0.0240; 0.0323;0.0134;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.98;0.01686884;0.019880735;0.008244847; 2.4537E-5; true; 0.041523797; 0.130721111;0.001310156;0.0;0.001934;0.005917;0.0013299999999999998;5.9000000000000004e-05;0.000108;1e-06; true;0.010893;0.00024;2.9999999999999997e-05;0.99;0.0257466;0.0093637999999999;0.0957387;0.0167652;9.92e-05; True;0.1310535;0.1966589;0.0061464;1.27;0.035332242;0.069024853;0.021808624999999998;0.027526519; 0.002598671; true; 0.13447877; 0.283955401;0.0015630470000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4114-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4114-*.mata;0.0;0.000865;0.004384;0.000924;0.00015099999999999998;0.00016199999999999998;1e-05; false;0.007732;2.2e-05;0.01;0.001558;0.006063;0.0006429999999999;0.004115;0.0019950000000000002;0.001062;0.000371; false;0.017795;0.000501;0.01;0.001613;0.006082;0.000102;0.00236;0.002349;0.0013289999999999999;0.000436; false;0.016936;0.00031099999999999997;1.28; 0.0098; 0.0006;0.0179;0.0031;0.0037999999999999996;0.0319; 0.0005; False; 0.0728; 0.0836;0.0333;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.93;0.017579567999999997;0.025629222;0.010245241; 3.5955E-5; false; 0.052656268; 0.135127308;0.001095922;0.0;0.001015;0.004063;0.001324;8.8e-05;8.8e-05;7e-06; false;0.00776;0.000205;1.9e-05;0.95;0.0402943999999999;0.0097037999999999;0.17733300000000002;0.0162703;0.0001898; False;0.2122218;0.3105366;0.0056978;1.23;0.024529183;0.060319125999999994;0.019370129;0.024921935; 0.002078321; false; 0.118784877; 0.217793547;0.002018517
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4249-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4249-*.mata;0.01;0.001512;0.005988;0.0013540000000000002;0.00023600000000000004;0.00025699999999999996;1.4e-05; false;0.011657;3.6e-05;0.01;0.001552;0.00605;0.000647;0.004155;0.002625;0.000959;0.000387; false;0.018415;0.000482;0.01;0.001549;0.005853;6.1e-05;0.001877;0.0017440000000000003;0.001088;0.000396; false;0.015197;0.000182;1.07; 0.0076; 0.0003;0.0218;0.0024999999999999996;0.0028999999999999994;0.0443; 0.0006; False; 0.0922; 0.1004;0.041800000000000004;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.2;0.023507683;0.036998228;0.015134844; 5.1117E-5; false; 0.068983353; 0.203857537;0.000999218;0.0;0.001723;0.005207;0.00208;0.000143;0.00018299999999999998;1e-05; false;0.011281;0.00037600000000000003;3.6e-05;0.95;0.0392459;0.0094132999999999;0.1245327;0.016473599999999998;0.0001924; False;0.1597747;0.253965;0.0060741;1.24;0.031652547;0.069065107;0.042261252000000006;0.028220692999999998; 0.015472809; false; 0.18408584; 0.301113403;0.02078147
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4267-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4267-*.mata;0.0;0.001755;0.006331;0.0012239999999999998;0.00022400000000000002;0.00024700000000000004;1.2e-05; false;0.011767;3.1e-05;0.01;0.001732;0.006121;0.000517;0.00329;0.0018529999999999998;0.000712;0.000215; false;0.016491;0.000438;0.01;0.001675;0.005697;9.7e-05;0.002474;0.002269;0.0012920000000000002;0.000291; false;0.016443;0.00034199999999999996;1.34; 0.0097; 0.0005;0.020900000000000002;0.0024;0.0028;0.026300000000000004; 0.0003; False; 0.0727; 0.0833;0.0407;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.21;0.026993660000000003;0.037692417;0.017608527000000002; 2.6489E-5; false; 0.066555972; 0.208715229;0.001137786;0.0;0.004999;0.004997;0.001619;7.500000000000001e-05;0.00010599999999999999;5e-06; false;0.013688;0.00026100000000000006;3.6e-05;0.97;0.038613;0.0175642;0.1250231;0.0172622;0.0002251; False;0.1694774;0.2559419;0.005647200000000001;1.13;0.023908441;0.06415547699999999;0.019762003;0.032316715; 0.002402361; false; 0.131605653; 0.218582241;0.001727631
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4293-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4293-*.mata;0.0;0.001507;0.005892;0.0014709999999999999;0.00026300000000000005;0.00030000000000000003;2.7e-05; false;0.011623;3.8e-05;0.01;0.001547;0.006166;0.000633;0.0043029999999999995;0.002842;0.0010400000000000001;0.000505; false;0.01913;0.0005070000000000001;0.01;0.001738;0.006486;9.9e-05;0.0026980000000000003;0.0025650000000000004;0.001491;0.000467; false;0.018676;0.000323;1.39; 0.0103; 0.0006;0.0287;0.003;0.0040999999999999995;0.0539; 0.0004; False; 0.1306; 0.1418;0.0688;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.23;0.022175384;0.02609853;0.009119964; 3.0011E-5; false; 0.047745001; 0.185365146;0.001189925;0.0;0.001994;0.006488;0.00224;0.00015000000000000001;0.000146;1.2e-05; false;0.013086;0.00039399999999999993;3.3e-05;0.98;0.0381819999999999;0.0096208999999999;0.1524774;0.0160752;0.0001419; False;0.1957539;0.2887923;0.0144689;1.22;0.034212653999999995;0.09696944199999999;0.020511301;0.025567865; 0.001489075; false; 0.156136196; 0.268304823;0.00205607
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4299-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4299-*.mata;0.0;0.001566;0.006315;0.001613;0.00023700000000000001;0.000281;1.3e-05; false;0.01216;2.9e-05;0.01;0.001527;0.006093;0.000698;0.004416;0.002273;0.0009240000000000001;0.000219; false;0.018171;0.000495;0.01;0.00157;0.006475;0.000102;0.002412;0.0023519999999999995;0.0012919999999999997;0.000291; false;0.017297;0.000343;1.31; 0.0100; 0.0007;0.03559999999999999;0.0031999999999999997;0.0038;0.029699999999999997; 0.0004; False; 0.0833; 0.0944;0.045700000000000005;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.04;0.023952355999999994;0.026223785;0.009240217; 3.1015E-5; false; 0.051376561; 0.156492839;0.000989584;0.0;0.001023;0.004392;0.001333;9.400000000000001e-05;8.199999999999999e-05;6e-06; false;0.008144;0.000249;1.6e-05;0.9;0.0410171;0.0093267;0.1306667;0.0207355;0.000123; False;0.1724102;0.2780501;0.0084399;1.18;0.025683758;0.04646982300000001;0.017089504999999998;0.020693839; 0.002470715; false; 0.100769364; 0.275069075;0.002283279
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4319-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4319-*.mata;0.0;0.001764;0.006229;0.0011580000000000002;0.00022099999999999998;0.00017999999999999998;1e-06; true;0.011767;3.1e-05;0.01;0.001684;0.006158;0.000652;0.003193;0.001354;0.000519;1e-06; true;0.015571;0.000492;0.01;0.001732;0.006326;0.0001;0.00221;0.0019529999999999999;0.001092;2.6e-05; true;0.01641;0.00032700000000000003;1.29; 0.0112; 0.0006;0.022;0.0033;0.0034;0.011699999999999997; 0.0000; True; 0.0539; 0.0661;0.035;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.08;0.028588890999999998;0.03346407;0.009111784999999999; 2.6833E-5; true; 0.05384862; 0.194316111;0.000769583;0.0;0.00193;0.006082;0.001116;3.4e-05;6.3e-05;1e-06; true;0.01061;0.00019700000000000002;1.4e-05;0.87;0.0367814;0.0064425999999999;0.0781561;0.010551600000000001;0.0001952; True;0.1009258;0.1889247;0.0033558;1.21;0.030238044999999998;0.10049201599999999;0.021853931000000004;0.026120833; 0.002148106; true; 0.162561184; 0.283933863;0.001630646
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4399-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4399-*.mata;0.01;0.001701;0.00666;0.001386;0.00022200000000000003;0.000267;1.4e-05; false;0.012397;3.5e-05;0.01;0.001466;0.005901;0.000673;0.004853;0.0026060000000000002;0.000941;0.000339; false;0.018963;0.000494;0.01;0.001621;0.006433;9.8e-05;0.002476;0.002374;0.001359;0.000337; false;0.017417;0.00030000000000000003;1.27; 0.0068; 0.0003;0.015600000000000001;0.0019;0.0025000000000000005;0.037700000000000004; 0.0005; False; 0.0741; 0.0815;0.031200000000000002;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.94;0.022581069;0.027834746;0.009887117; 2.4816E-5; false; 0.05066239; 0.17162012;0.001107215;0.0;0.001955;0.006376;0.002101;0.000107;0.000129;1e-05; false;0.012477;0.00034199999999999996;3.7e-05;1.06;0.0355443;0.0099413;0.1264663;0.0165467;0.0002363; False;0.1626025;0.2533533;0.0060567;1.27;0.03287521;0.117159891;0.021667721999999997;0.039495894999999996; 0.002284866; false; 0.193427045; 0.316857103;0.001817629
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4443-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4443-*.mata;0.0;0.001338;0.005802;0.001366;0.000212;0.000195;9e-06; false;0.01072;2.4999999999999998e-05;0.01;0.001533;0.005892;0.0005909999999999;0.004283;0.0017730000000000003;0.000703;0.000161; false;0.016883;0.00043400000000000003;0.01;0.001583;0.005815;0.000102;0.0027280000000000004;0.0022410000000000004;0.0012720000000000001;0.0002; false;0.016628;0.000303;1.35; 0.0100; 0.0007;0.0292;0.0026;0.0034000000000000002;0.0704; 0.0002; False; 0.1445; 0.1556;0.0676;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.17;0.03069244;0.04501714;0.014123156; 2.9195E-5; false; 0.083055706; 0.198886368;0.002402253;0.0;0.001092;0.00402;0.001144;5.3e-05;7.8e-05;4e-06; false;0.00746;0.000215;1.4e-05;0.96;0.0383485;0.0087343999999999;0.1182372;0.014961400000000001;0.0002918; False;0.1507126;0.241511;0.0055245;1.24;0.022285870000000003;0.08798402000000001;0.019821185;0.036148751; 0.00256201; false; 0.159433933; 0.267620704;0.0018965829999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4446-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4446-*.mata;0.0;0.00172;0.006192;0.0013670000000000002;0.00021500000000000002;0.00025299999999999997;1.5e-05; false;0.011791;3.1e-05;0.01;0.00151;0.006189;0.000635;0.004009;0.002413;0.0009419999999999999;0.000398; false;0.01809;0.000481;0.01;0.001774;0.00627;0.000105;0.002619;0.002458;0.00145;0.000374; false;0.018008;0.000329;1.12; 0.0073; 0.0004;0.0143;0.0019;0.0022;0.0224; 0.0003; False; 0.0556; 0.0635;0.0287;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.27;0.026807249000000002;0.051099675000000004;0.0111176; 2.9124E-5; false; 0.084933816; 0.251060411;0.003164228;0.0;0.001381;0.005818;0.0012339999999999999;6.7e-05;7.8e-05;6e-06; false;0.009855;0.00025;1.7e-05;1.03;0.0467857;0.0092343;0.18311610000000003;0.0163949;0.0002264; False;0.2178504;0.3209046;0.0058096;1.16;0.026157082;0.06597402399999999;0.020474058000000003;0.028080675000000003; 0.001979688; false; 0.128017964; 0.28765353;0.0017826589999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4583-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4583-*.mata;0.0;0.001678;0.006295;0.0007930000000000001;0.00017500000000000003;0.000168;1e-06; true;0.011093;2.7e-05;0.0;0.001681;0.006162;0.000636;0.002417;0.0013739999999999998;0.0005380000000000001;1e-06; true;0.014922;0.00053;0.01;0.001707;0.006051;0.000104;0.001866;0.0018000000000000002;0.00099;2.9e-05; true;0.015086;0.000319;1.26; 0.0105; 0.0006;0.0229;0.0026999999999999997;0.0027999999999999995;0.010999999999999998; 0.0000; True; 0.0439; 0.0554;0.027;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.13;0.033291841;0.014998404;0.006548866999999999; 2.2548E-5; true; 0.033039965; 0.171058634;0.00080556;0.0;0.001069;0.004115;0.00098;4.2999999999999995e-05;6.4e-05;1e-06; true;0.007255;0.00015099999999999998;1.4e-05;0.93;0.0488871;0.0082044;0.13824180000000003;0.0207824;0.0002382; True;0.1753885;0.2783194;0.004995599999999999;1.19;0.030341263;0.055921421;0.019068640999999997;0.025399851; 0.002178393; true; 0.11425568; 0.223077738;0.001219865
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4617-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4617-*.mata;0.0;0.001711;0.006115;0.0014479999999999999;0.000239;0.000254;1.1e-05; false;0.011761;3e-05;0.01;0.001703;0.006181;0.000664;0.00439;0.0019529999999999999;0.0008969999999999999;0.000235; false;0.018011;0.000478;0.01;0.001723;0.00617;9.8e-05;0.0025470000000000002;0.0022819999999999997;0.0013189999999999999;0.000301; false;0.017186;0.000326;1.26; 0.0077; 0.0004;0.0283;0.0026999999999999997;0.0034;0.06849999999999999; 0.0005; False; 0.1279; 0.1364;0.0525;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.04;0.04099608;0.034351152999999995;0.018147418; 3.1603E-5; false; 0.074018102; 0.220949773;0.0012034020000000001;0.0;0.001891;0.005656;0.0015819999999999999;0.000121;0.00015000000000000001;2.6e-05; false;0.011077;0.00031899999999999995;3.5e-05;0.93;0.0413258999999999;0.0089961999999999;0.1354372;0.0180387;0.0002465; False;0.1700554;0.2610891;0.0042307;1.23;0.032351522;0.10627308799999999;0.046235449;0.035325568999999994; 0.001996615; false; 0.208462831; 0.316649031;0.0041980540000000005
