name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-uni;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-intersection;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-uni;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-intersection;vata-emptiness_check;vata-emptiness_check_result;vata-overall;vata-uni;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-intersection;awali-emptiness_check;awali-emptiness_check_result;awali-overall;awali-uni;mona-runtime;mona-mataparsing;mona-mataminterm;mona-compl;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;mona-uni;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-intersection;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pymata-union;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyfado-union;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-intersection;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;pyautomata-lib-union;java-automatalib-old-runtime;java-automatalib-old-construction;java-automatalib-old-compl;java-automatalib-old-intersection;java-automatalib-old-emptiness_check;java-automatalib-old-emptiness_result;java-automatalib-old-interpretation;java-automatalib-old-overall;java-automatalib-old-uni;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;java-brics-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3558-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3558-*.mata;0.14;0.0297284;0.0057404;0.057000600000000005;0.008599500000000001; 0.0001517000; True; 0.0787469000; 0.1352836000;0.0030341;0.0; 0.000932; 0.004318;0.000445;0.0001;8.4e-05; 1e-06; true; 0.006961;1.4e-05;0.01; 0.001771; 0.006311;0.0005430000000000001;0.0019330000000000003;0.001196;0.000424; 2e-06; true; 0.014008;0.000346;0.01; 0.001688; 0.006083;8.1e-05;0.0018210000000000001;0.001706;0.0010090000000000001; 3e-05; true; 0.015053;0.000294;0.53; 0.002244; 0.006667;1.1999999999999999e-05;4.2000000000000004e-05; 6e-06; true; 0.011216;7e-06;1.26; 0.0112; 0.0000;0.0007;0.0;0.0005; 0.0000; True; 0.0018; 0.0135;0.0002;1.04; 0.0070; 0.0005;0.006500000000000001;0.0012000000000000001;0.0015;0.0063999999999999994; 0.0000; True; 0.0182; 0.0260;0.0087;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.09;0.096492757;0.017756901999999998;0.022547521; 0.001987721; true; 0.052086236; 0.231537225;0.000836736;1.11;0.018174996;0.014766208999999999;0.0073605730000000005; 2.7222E-5; true; 0.034951012; 0.145379622;0.000791298
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3563-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3563-*.mata;0.25;0.050317600000000004;0.010214900000000002;0.10561969999999998;0.015733999999999998; 0.0002624000; False; 0.1422399000; 0.2390882000;0.0052213;0.0; 0.001699; 0.006175;0.001255;0.00023700000000000004;0.00028300000000000005; 1.3e-05; false; 0.011623;3.6e-05;0.01; 0.001733; 0.006123;0.000662;0.003735;0.0019450000000000003;0.0009310000000000001; 0.000246; false; 0.01745;0.00048300000000000003;0.01; 0.001687; 0.006104;9.9e-05;0.002366;0.0022040000000000002;0.001287; 0.000363; false; 0.016802;0.00030199999999999997;0.52; 0.001898; 0.006235;1.1e-05;3.9e-05; 6e-06; true; 0.010438;8e-06;0.99; 0.0066; 0.0000;0.0009;0.0;0.0005; 0.0000; False; 0.0019; 0.0089;0.0002;1.33; 0.0162; 0.0007;0.0332;0.0033;0.0029999999999999996;0.05840000000000001; 0.0005; False; 0.1118; 0.1290;0.0466;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.23;0.12392281000000001;0.033226074;0.061308273; 0.002491595; false; 0.116433427; 0.324944037;0.0017621159999999998;1.21;0.038278039;0.068547391;0.017379015999999997; 4.3934E-5; false; 0.103995295; 0.286407332;0.000941347
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3568-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3568-*.mata;0.23;0.049212000000000006;0.008942499999999999;0.09795220000000002;0.014504300000000001; 0.0002547000; False; 0.1316809000; 0.2332838000;0.0049459000000000005;0.0; 0.00162; 0.00625;0.001376;0.00025100000000000003;0.000275; 1.6e-05; false; 0.01189;3.7000000000000005e-05;0.0; 0.000984; 0.004344;0.000453;0.0027549999999999996;0.001989;0.000675; 0.000284; false; 0.013039;0.000396;0.01; 0.001778; 0.006381;0.00010299999999999998;0.0027;0.0024950000000000003;0.001421; 0.00046; false; 0.018213;0.000325;0.5; 0.002075; 0.006172;9.999999999999999e-06;3.2999999999999996e-05; 5e-06; true; 0.010384;8e-06;1.33; 0.0112; 0.0000;0.0018;0.00030000000000000003;0.0011; 0.0000; False; 0.0041; 0.0162;0.0004;1.32; 0.0098; 0.0006;0.0289;0.0029;0.0037999999999999996;0.0406; 0.0009; False; 0.1108; 0.1216;0.0622;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.14;0.100395433;0.022197460000000002;0.036442265; 0.002089065; false; 0.076916404; 0.293224845;0.001974512;1.11;0.021632456;0.029853011;0.010061954; 2.8049E-5; false; 0.054814824; 0.158537693;0.001041275
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3569-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3569-*.mata;0.23;0.050894800000000004;0.009086200000000001;0.0969785;0.015246599999999999; 0.0001079000; False; 0.1316674000; 0.2285254000; 0.0051234000;0.0; 0.000897; 0.005664;0.000339;7.200000000000002e-05;5.9e-05; 1e-05; false; 0.008229; 1e-05;0.0; 0.000875; 0.005512;0.00021500000000000002;0.000901;0.000401;0.00016299999999999998; 2e-05; false; 0.009286; 0.000168;0.01; 0.000846; 0.005453;4.2e-05;0.0011250000000000001;0.0009600000000000001;0.000644; 6.9e-05; false; 0.011252; 0.000114;0.53; 0.000999; 0.005743;4.9999999999999996e-06;2.3e-05; 4e-06; true; 0.008242; 4e-06;1.15; 0.0081; 0.0000;0.0005;0.0;0.0002; 0.0000; False; 0.0010; 0.0094; 0.0001;0.98; 0.0092; 0.0003;0.0054;0.001;0.0011;0.004; 0.0000; False; 0.0140; 0.0237; 0.0078;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.1;0.06955406;0.025838839;0.05500821; 0.002465803; false; 0.104559764; 0.237556495; 6.32863E-4;0.86;0.011657332;0.014099335000000001;0.012540881; 3.1222E-5; false; 0.053258709; 0.138064419; 5.27026E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3570-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3570-*.mata;0.24;0.051968099999999996;0.0099979;0.0992458;0.014502800000000001; 0.0001452000; False; 0.1346825000; 0.2333549000; 0.0053299000;0.0; 0.000944; 0.005992;0.00032700000000000003;7.5e-05;5.6e-05; 1e-05; false; 0.008631; 1.1e-05;0.0; 0.000511; 0.004136;0.00014099999999999998;0.000565;0.000264;0.000113; 1.1e-05; false; 0.006604; 9.6e-05;0.0; 0.000508; 0.004033;2.6000000000000002e-05;0.000858;0.000803;0.000478; 7.1e-05; false; 0.008231; 0.000106;0.49; 0.000664; 0.004061;3e-06;1.3e-05; 3e-06; true; 0.005693; 2e-06;1.24; 0.0086; 0.0000;0.0006000000000000001;0.0001;0.0003; 0.0000; False; 0.0014; 0.0103; 0.0002;1.25; 0.0071; 0.0002;0.0028;0.0005;0.0004;0.0022; 0.0000; False; 0.0076; 0.0152; 0.0042;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.03;0.099054034;0.014788585;0.027431399999999998; 0.001886569; false; 0.051923577; 0.228575985; 5.95654E-4;1.16;0.0115613;0.011328346;0.015567262; 3.1162E-5; false; 0.061304331; 0.166739701; 0.0086751
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3574-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3574-*.mata;0.22;0.0491264;0.008781700000000002;0.09557709999999998;0.0141307; 0.0002420000; False; 0.1289596000; 0.2210372000;0.0050996;0.0; 0.001811; 0.00625;0.000916;0.00018800000000000002;0.000207; 8e-06; false; 0.011231;2.7e-05;0.0; 0.001083; 0.004379;0.000365;0.0018110000000000001;0.0011639999999999999;0.000466; 0.000132; false; 0.01084;0.000363;0.0; 0.000983; 0.004178;5.9999999999999995e-05;0.001338;0.001317;0.0007959999999999999; 0.000131; false; 0.01061;0.000184;0.36; 0.002262; 0.005937;9.999999999999999e-06;4.4e-05; 8e-06; true; 0.010895;8e-06;1.19; 0.0099; 0.0000;0.0012000000000000001;0.0;0.0006000000000000001; 0.0000; False; 0.0025; 0.0129;0.0002;1.07; 0.0066; 0.0003;0.008;0.0012;0.0014000000000000002;0.0104; 0.0001; False; 0.0283; 0.0354;0.014700000000000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.99;0.082251086;0.017438751000000002;0.019534881; 0.002265326; false; 0.049939751; 0.209652456;0.001428367;1.14;0.026680272999999997;0.018841256;0.018004203; 3.1219E-5; false; 0.050596929; 0.183224854;0.001039269
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3577-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3577-*.mata;0.24;0.05123880000000001;0.010474399999999998;0.1000453;0.0147681; 0.0002360000; False; 0.1362520000; 0.2310491000;0.0050432;0.0; 0.00185; 0.00635;0.001127;0.00020200000000000003;0.000201; 8e-06; false; 0.011686;2.9999999999999997e-05;0.01; 0.001797; 0.00604;0.000499;0.003055;0.00123;0.000542; 9.7e-05; false; 0.015079;0.000365;0.01; 0.00182; 0.005992;8.099999999999999e-05;0.0024279999999999996;0.001968;0.001168; 0.000174; false; 0.016263;0.00027400000000000005;0.5; 0.002102; 0.006551;1.4999999999999999e-05;3.9999999999999996e-05; 6e-06; true; 0.01106;1e-05;1.22; 0.0117; 0.0000;0.0015999999999999999;0.0002;0.0007000000000000001; 0.0000; False; 0.0035; 0.0159;0.00030000000000000003;1.32; 0.0103; 0.0005;0.0172;0.0022999999999999995;0.0026999999999999997;0.0366; 0.0001; False; 0.0863; 0.0974;0.0442;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.02;0.083444931;0.016637201;0.022525747; 0.002284207; false; 0.051417782; 0.199210533;0.001279691;1.08;0.018846628;0.024552922;0.013166602000000001; 2.3562E-5; false; 0.049542101; 0.157558929;0.0010706420000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3591-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3591-*.mata;0.25;0.049784699999999994;0.010316999999999998;0.1074281;0.016620500000000003; 0.0002310000; False; 0.1454846000; 0.2407345000;0.0051866;0.0; 0.001753; 0.006201;0.0016389999999999998;0.00026500000000000004;0.000295; 1.5e-05; false; 0.012271;3.8e-05;0.01; 0.001741; 0.006052;0.000631;0.004796;0.002444;0.001019; 0.000532; false; 0.019302;0.00048300000000000003;0.01; 0.001713; 0.005944;9.4e-05;0.002817;0.002437;0.0013969999999999998; 0.000408; false; 0.017322;0.000301;0.54; 0.001964; 0.006431;1.1e-05;4e-05; 5e-06; true; 0.010592;7e-06;1.09; 0.0101; 0.0000;0.0021000000000000003;0.0;0.0009; 0.0000; False; 0.0040; 0.0148;0.0004;1.37; 0.0115; 0.0006;0.0273;0.0029;0.0039000000000000003;0.1435; 0.0004; False; 0.2378; 0.2503;0.0867;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.24;0.099753356;0.06274892100000001;0.03161945100000001; 0.002109866; false; 0.142855948; 0.347263682;0.008699424;1.01;0.019782769;0.031660444;0.011443011; 2.5051E-5; false; 0.055308046; 0.154802908;0.001355831
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3664-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3664-*.mata;0.25;0.053783;0.010138500000000003;0.10378210000000002;0.015384599999999998; 0.0002291000; False; 0.1405027000; 0.2410383000;0.0051949000000000006;0.0; 0.001768; 0.006221;0.0015209999999999998;0.000262;0.000298; 1.7e-05; false; 0.012207;3.5e-05;0.01; 0.00169; 0.006092;0.000658;0.004273;0.002104;0.001124; 0.000392; false; 0.018438;0.00047599999999999997;0.01; 0.001686; 0.006049;9.7e-05;0.002453;0.0023150000000000002;0.001295; 0.000414; false; 0.016876;0.00029;0.49; 0.00157; 0.005768;1.2999999999999998e-05;3.3e-05; 5e-06; true; 0.009225;7e-06;0.99; 0.0082; 0.0000;0.001;0.0;0.0006000000000000001; 0.0000; False; 0.0022; 0.0108;0.0002;1.23; 0.0085; 0.0004;0.0169;0.0024999999999999996;0.0026999999999999993;0.031400000000000004; 0.0005; False; 0.0732; 0.0824;0.035699999999999996;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.1;0.12219304;0.023918737000000002;0.034971217000000006; 0.001916423; false; 0.071790067; 0.284648617;0.00180033;1.21;0.037688984;0.039719911999999996;0.011519346; 3.3134E-5; false; 0.069840353; 0.226041038;0.001165266
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3671-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3671-*.mata;0.24;0.0511739;0.009975100000000002;0.09965719999999999;0.014662399999999999; 0.0002394000; False; 0.1350213000; 0.2303972000;0.0051341;0.0; 0.001486; 0.005841;0.001002;0.00019800000000000002;0.000201; 8e-06; false; 0.010576;3.1e-05;0.01; 0.001463; 0.005773;0.000523;0.0030369999999999998;0.0016649999999999998;0.000627; 0.000157; false; 0.015309;0.000421;0.01; 0.001421; 0.005876;9.400000000000001e-05;0.002074;0.0018549999999999999;0.0011409999999999999; 0.000194; false; 0.015307;0.000279;0.46; 0.0011; 0.006261;1.0999999999999998e-05;4.1e-05; 6e-06; true; 0.009679;7e-06;1.08; 0.0065; 0.0000;0.0007999999999999999;0.0;0.0004; 0.0000; False; 0.0018; 0.0086;0.0002;1.27; 0.0183; 0.0003;0.013000000000000001;0.0014;0.0016000000000000003;0.0184; 0.0002; False; 0.0523; 0.0713;0.03;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.0;0.08934078200000001;0.022357815;0.038555877999999995; 0.002481392; false; 0.078506195; 0.253016642;0.003891096;1.15;0.018825246;0.031867241000000004;0.027722397; 3.0598E-5; false; 0.082032543; 0.212945747;0.001101003
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3694-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3694-*.mata;0.23;0.0474481;0.009264800000000002;0.1016065;0.0146509; 0.0002408000; False; 0.1375255000; 0.2483078000;0.0051534;0.0; 0.001697; 0.006177;0.0015630000000000002;0.000264;0.000321; 1.7e-05; false; 0.012182;3.9e-05;0.01; 0.001664; 0.006057;0.0006069999999999999;0.004489;0.002104;0.001131; 0.000442; false; 0.018434;0.0005070000000000001;0.01; 0.00169; 0.006064;0.0001;0.0025859999999999998;0.002484;0.001437; 0.00051; false; 0.017551;0.00032300000000000004;0.51; 0.002011; 0.005988;1.4999999999999999e-05;4.100000000000001e-05; 6e-06; true; 0.010157;1e-05;1.2; 0.0105; 0.0000;0.002;0.0001;0.001; 0.0000; False; 0.0041; 0.0153;0.0004;1.2; 0.0070; 0.0003;0.018299999999999997;0.0025;0.003299999999999999;0.0474; 0.0007; False; 0.0987; 0.1063;0.0445;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.2;0.114096003;0.046545374;0.03497674; 0.005525627; false; 0.107633954; 0.34635028;0.001868868;1.1;0.020826983;0.04947875;0.011433271; 4.8392E-5; false; 0.083874455; 0.209822314;0.0011051379999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3720-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3720-*.mata;0.23;0.0473625;0.009211899999999999;0.1003872;0.01356; 0.0002462000; False; 0.1336931000; 0.2420716000;0.0049662000000000005;0.01; 0.001676; 0.006123;0.001502;0.00024400000000000002;0.00028700000000000004; 1.8e-05; false; 0.011917;3.9e-05;0.01; 0.001686; 0.006121;0.000633;0.004536;0.002313;0.001088; 0.00039; false; 0.018854;0.000508;0.01; 0.00167; 0.006093;0.00010999999999999999;0.00264;0.00252;0.0014160000000000002; 0.000489; false; 0.017582;0.000305;0.48; 0.001587; 0.005886;1.6e-05;3.9e-05; 6e-06; true; 0.009117;1.9e-05;1.22; 0.0117; 0.0000;0.002;0.00030000000000000003;0.002; 0.0000; False; 0.0050; 0.0175;0.0004;1.01; 0.0064; 0.0003;0.015799999999999998;0.0018000000000000002;0.0019000000000000002;0.031100000000000003; 0.0005; False; 0.0738; 0.0807;0.0383;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.31;0.093163428;0.022191354;0.033618294; 0.002453201; false; 0.07076273; 0.254549043;0.0017260930000000002;1.16;0.022369662;0.059869904;0.010466091; 2.9977E-5; false; 0.110445318; 0.269625147;0.000943231
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3767-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3767-*.mata;0.18;0.051678299999999996;0.006389599999999998;0.07194249999999999;0.0221748; 0.0001639000; False; 0.1067096000; 0.1948420000;0.0030569;0.0; 0.001725; 0.006216;0.001155;0.00021100000000000003;0.00022099999999999998; 9e-06; false; 0.011492;2.7e-05;0.01; 0.001651; 0.005996;0.00053;0.003146;0.0018209999999999997;0.000668; 0.000192; false; 0.015945;0.000347;0.01; 0.001749; 0.006027;8.2e-05;0.002362;0.002122;0.001251; 0.000239; false; 0.016534;0.000296;0.55; 0.002129; 0.006282;1.7e-05;7.6e-05; 9e-06; true; 0.010877;1.9e-05;1.16; 0.0103; 0.0000;0.0015999999999999999;0.0;0.0007; 0.0000; False; 0.0030; 0.0139;0.00030000000000000003;1.3; 0.0122; 0.0005;0.0213;0.0026999999999999997;0.0031;0.035699999999999996; 0.0002; False; 0.0854; 0.0985;0.0432;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.18;0.09055541600000001;0.017214939;0.03271355100000001; 0.002455113; false; 0.063536543; 0.239615796;0.001573302;0.92;0.018822145000000002;0.021113543;0.016103721; 3.5634E-5; false; 0.048301245; 0.156157516;0.0010625930000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3793-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3793-*.mata;0.25;0.0507388;0.009107899999999997;0.110317;0.0158878; 0.0002281000; False; 0.1446262000; 0.2392908000;0.0056841;0.0; 0.001721; 0.006159;0.001369;0.00023;0.000254; 1.1e-05; false; 0.011776;3.4e-05;0.01; 0.001709; 0.006095;0.0006690000000000001;0.003903;0.0021129999999999994;0.000894; 0.000243; false; 0.017777;0.00047999999999999996;0.01; 0.0009; 0.004304;8.8e-05;0.001594;0.001624;0.0008759999999999999; 0.000193; false; 0.011513;0.000274;0.5; 0.001732; 0.007395;6.999999999999999e-06;3.5e-05; 5e-06; true; 0.01111;8e-06;1.01; 0.0065; 0.0000;0.0007999999999999999;0.0;0.0004; 0.0000; False; 0.0019; 0.0088;0.0002;1.24; 0.0111; 0.0006;0.0289;0.0031999999999999997;0.0036;0.0215; 0.0002; False; 0.0754; 0.0875;0.046799999999999994;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.25;0.14519210999999999;0.022531868000000004;0.04355329; 0.002354297; false; 0.080163338; 0.340458989;0.001539261;1.08;0.015434438000000002;0.026545623999999997;0.0075201439999999994; 3.5378E-5; false; 0.050593794; 0.142666994;0.000993924
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3864-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3864-*.mata;0.23;0.048550300000000005;0.009168899999999997;0.0972636;0.014635700000000001; 0.0002387000; False; 0.1328805000; 0.2251306000;0.0049684;0.0; 0.001692; 0.006234;0.0014659999999999999;0.000278;0.000331; 2.1e-05; false; 0.012249;3.8e-05;0.01; 0.001717; 0.006272;0.000713;0.004465;0.0024730000000000004;0.001447; 0.000485; false; 0.019957;0.000557;0.01; 0.001921; 0.0062;9.3e-05;0.0025269999999999997;0.002453;0.001412; 0.000486; false; 0.017815;0.00030199999999999997;0.5; 0.002088; 0.006792;1.7e-05;3.3e-05; 6e-06; true; 0.011038;9e-06;1.25; 0.0104; 0.0000;0.0018;0.0001;0.0011; 0.0000; False; 0.0038; 0.0148;0.00030000000000000003;1.36; 0.0096; 0.0005;0.0385;0.0031999999999999997;0.0039;0.0422; 0.0006; False; 0.1482; 0.1587;0.09820000000000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.05;0.083924451;0.023346211;0.027672296; 0.00260596; false; 0.066833454; 0.215375233;0.001666008;1.04;0.029126297;0.04708806800000001;0.017438296; 4.5072E-5; false; 0.084918084; 0.200124576;0.001000019
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3873-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3873-*.mata;0.24;0.0469676;0.0087663;0.1062897;0.014705799999999998; 0.0002206000; False; 0.1407733000; 0.2292047000;0.0054824;0.0; 0.001448; 0.005878;0.001483;0.000248;0.000304; 1.7e-05; false; 0.011507;3.9e-05;0.01; 0.00174; 0.00623;0.000677;0.004601;0.002608;0.0011810000000000002; 0.000469; false; 0.019773;0.00051;0.01; 0.001526; 0.005686;8.300000000000001e-05;0.002303;0.0022229999999999997;0.001267; 0.000474; false; 0.015856;0.000277;0.48; 0.002087; 0.006888;9e-06;3.9e-05; 5e-06; true; 0.011343;8e-06;1.13; 0.0104; 0.0000;0.0019000000000000002;0.0;0.0009; 0.0000; False; 0.0037; 0.0147;0.00030000000000000003;1.31; 0.0105; 0.0006;0.0315;0.0033;0.0043;0.11470000000000001; 0.0009; False; 0.2002; 0.2116;0.07680000000000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.31;0.162446844;0.021985143000000002;0.036256759; 0.002120209; false; 0.07224371; 0.335117384;0.0018644830000000001;0.99;0.029766723;0.026441192000000002;0.020329628000000002; 2.8086E-5; false; 0.06805318; 0.202429341;0.001153018
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3969-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3969-*.mata;0.23;0.0465405;0.008665800000000003;0.1032808;0.01468; 0.0002205000; False; 0.1368323000; 0.2254762000;0.005393;0.0; 0.001685; 0.006445;0.0015660000000000001;0.000259;0.000301; 1.7e-05; false; 0.012218;4.1e-05;0.01; 0.000896; 0.004186;0.000382;0.00294;0.0015019999999999999;0.000638; 0.000327; false; 0.012045;0.00026599999999999996;0.01; 0.000937; 0.004225;6.1e-05;0.0017210000000000003;0.0016420000000000002;0.000991; 0.000321; false; 0.011677;0.000192;0.51; 0.00201; 0.006531;1.7e-05;3.8e-05; 5e-06; true; 0.010765;1.1e-05;1.19; 0.0102; 0.0000;0.0012000000000000001;0.0001;0.0006999999999999999; 0.0000; False; 0.0025; 0.0132;0.0002;1.14; 0.0097; 0.0003;0.0315;0.0031999999999999997;0.0035999999999999995;0.058300000000000005; 0.0005; False; 0.1448; 0.1552;0.0791;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.29;0.095202058;0.03961394;0.036720266; 0.001462206; false; 0.090665755; 0.311136712;0.002278268;0.94;0.017298484;0.034707274999999996;0.009645588; 2.959E-5; false; 0.056727133; 0.140331526;0.001180693
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3979-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3979-*.mata;0.24;0.0521262;0.0099957;0.1066333;0.015757999999999998; 0.0002332000; False; 0.1415301000; 0.2390047000;0.0055355;0.0; 0.001633; 0.005939;0.0015220000000000001;0.00019400000000000003;0.00023700000000000001; 1.1e-05; false; 0.011428;2.8e-05;0.01; 0.001564; 0.006097;0.0006850000000000001;0.004857;0.0026419999999999994;0.0009390000000000001; 0.000286; false; 0.019315;0.000539;0.01; 0.001394; 0.007358;9.9e-05;0.002703;0.002242;0.001248; 0.00028; false; 0.017892;0.000318;0.5; 0.00102; 0.004317;5.999999999999999e-06;1.9999999999999998e-05; 3e-06; true; 0.006606;4.9999999999999996e-06;1.03; 0.0064; 0.0000;0.0013;0.0;0.0004; 0.0000; False; 0.0022; 0.0090;0.0002;1.3; 0.0108; 0.0008;0.049100000000000005;0.004;0.013099999999999999;0.0439; 0.0007; False; 0.1460; 0.1580;0.08399999999999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.1;0.07814053800000001;0.017996383;0.021702812; 0.002197217; false; 0.053308902; 0.195595705;0.0016012700000000001;1.21;0.033061242000000005;0.029518141;0.01073535; 3.5556E-5; false; 0.053799996; 0.192027158;0.001127866
