name;explicit-stats-runtime;explicit-stats-min-alph;explicit-stats-avg-alph;explicit-stats-max-alph;explicit-stats-min-states;explicit-stats-avg-states;explicit-stats-max-states;explicit-stats-min-transitions;explicit-stats-avg-transitions;explicit-stats-max-transitions;minterm-stats-runtime;minterm-stats-min-alph;minterm-stats-avg-alph;minterm-stats-max-alph;minterm-stats-min-states;minterm-stats-avg-states;minterm-stats-max-states;minterm-stats-min-transitions;minterm-stats-avg-transitions;minterm-stats-max-transitions;automata-runtime;automata-construction;automata-trim;automata-compl;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-uni;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-intersection;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-uni;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-intersection;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-sim-uni;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-compl;mata-old-trim;mata-old-intersection;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;mata-old-uni;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-intersection;vata-emptiness_check;vata-emptiness_check_result;vata-overall;vata-uni;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-intersection;awali-emptiness_check;awali-emptiness_check_result;awali-overall;awali-uni;mona-runtime;mona-mataparsing;mona-mataminterm;mona-compl;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;mona-uni;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-intersection;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pymata-union;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyfado-union;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-intersection;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;pyautomata-lib-union;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-intersection;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-automatalib-uni;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;java-brics-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3979-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3979-*.mata;0.49; 2; 4; 9; 10; 15; 30; 16; 17; 18;0.67; 2; 4; 9; 10; 15; 30; 16; 17; 18;0.19;0.0394509;0.005901000000000001;0.1344805;0.011627; 0.0002136000; False; 0.1577899000; 0.2651501000;0.0033347;0.0; 0.001704; 0.00544;0.000926;0.000141;0.000155; 7e-06; false; 0.009707;1.8e-05;0.0; 0.001452; 0.006046;0.001178;0.000206;7.400000000000001e-05;5.8e-05; 5e-06; false; 0.010036;1.6e-05;0.0; 0.000899; 0.005935;0.001627;0.000261;0.000264; 1e-05; false; 0.011001;3.1e-05;0.01; 0.001553; 0.005568;0.000591;0.003999;0.002182;0.0009170000000000001; 0.000296; false; 0.016752;0.000504;0.0; 0.000867; 0.004331;6.500000000000001e-05;0.001549;0.001388;0.000824; 0.000189; false; 0.010906;0.000199;0.61; 0.001775; 0.006524;1.1999999999999999e-05;3.7000000000000005e-05; 4e-06; true; 0.010432;9e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.25;0.13236836899999999;0.024093273;0.032421304000000005; 0.009213003; false; 0.086781433; 0.309953185;0.0045069310000000005;1.07;0.031460250999999995;0.032727172;0.015519525; 3.4853E-5; false; 0.060641406; 0.180959794;0.001033848
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4092-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4092-*.mata;0.34; 3; 5; 9; 10; 14; 30; 16; 16; 18;0.78; 3; 5; 9; 10; 14; 30; 16; 16; 18;0.24;0.0560582;0.0096422;0.1399695;0.016667500000000002; 0.0002163000; False; 0.1837857000; 0.3186030000;0.0143542;0.0; 0.00169; 0.006484;0.0013900000000000002;0.000307;0.000365; 2.5e-05; false; 0.012746;5.3e-05;0.0; 0.001654; 0.006238;0.0024670000000000004;0.000379;0.000186;0.00020900000000000004; 1.2e-05; false; 0.013177;3.9e-05;0.0; 0.001925; 0.00672;0.001436;0.000284;0.000392; 2.2e-05; false; 0.012995;5.2000000000000004e-05;0.01; 0.001852; 0.006934;0.00064;0.004691000000000001;0.002616;0.001257; 0.000599; false; 0.02068;0.0004940000000000001;0.01; 0.001711; 0.006049;0.000123;0.003029;0.0028959999999999997;0.00165; 0.000617; false; 0.018761;0.000327;0.55; 0.001805; 0.005999;1.2999999999999998e-05;3.9e-05; 4e-06; true; 0.009965;7e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.22;0.120976879;0.032222835000000005;0.03877143499999999; 0.002309306; false; 0.08698903; 0.301322757;0.001971661;0.98;0.018897422;0.027110580000000002;0.01131894; 4.5218E-5; false; 0.052317508; 0.172273477;0.001104023
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4107-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4107-*.mata;0.53; 3; 4; 9; 10; 14; 30; 16; 17; 18;0.73; 3; 4; 9; 10; 14; 30; 16; 17; 18;0.22;0.0574219;0.020288300000000002;0.1020868;0.014537900000000003; 0.0002614000; False; 0.1446844000; 0.2445003000;0.0052255999999999995;0.0; 0.001474; 0.006042;0.0010270000000000001;0.00019500000000000002;0.000191; 7e-06; false; 0.010743;2.8e-05;0.0; 0.001547; 0.005877;0.001701;0.00029;0.000117;8.9e-05; 8e-06; false; 0.011204;2.6000000000000002e-05;0.0; 0.001674; 0.006323;0.001088;0.00022000000000000003;0.00026900000000000003; 6e-06; false; 0.011634;3.1e-05;0.0; 0.001621; 0.006066;0.0005459999999999999;0.003453;0.001832;0.00063; 7.6e-05; false; 0.016275;0.00054;0.01; 0.001705; 0.005942;9.199999999999999e-05;0.0020740000000000003;0.001804;0.001067; 8.6e-05; false; 0.015266;0.000252;0.55; 0.000897; 0.004219;8e-06;2.2999999999999997e-05; 3e-06; true; 0.006379;6e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.02;0.091479083;0.020268916;0.02623132; 0.002338293; false; 0.060503352; 0.232460445;0.00163948;1.13;0.018657154999999998;0.021081015;0.009561521; 2.8545E-5; false; 0.042421094; 0.141672346;0.0009897360000000002
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4111-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4111-*.mata;0.47; 3; 4; 9; 10; 14; 30; 16; 16; 18;0.76; 3; 4; 9; 10; 14; 30; 16; 16; 18;0.2;0.038324699999999996;0.009336;0.1290994;0.0142652; 0.0000988000; True; 0.1622218000; 0.2341004000;0.0050932;0.0; 0.00176; 0.0062;0.000691;0.000144;0.000139; 1e-06; true; 0.010659;2.3e-05;0.0; 0.001049; 0.005672;0.001057;0.00016800000000000002;7.699999999999999e-05;3.5999999999999994e-05; 2e-06; true; 0.00937;1.4999999999999999e-05;0.0; 0.001053; 0.004346;0.000396;9.599999999999999e-05;7.999999999999999e-05; 1e-06; true; 0.00699;1.9999999999999998e-05;0.01; 0.001801; 0.006029;0.0005200000000000001;0.002129;0.001096;0.000413; 2e-06; true; 0.013925;0.00038500000000000003;0.01; 0.00095; 0.004749;8.5e-05;0.0018739999999999998;0.0016890000000000002;0.0009999999999999998; 2.9e-05; true; 0.012999;0.000276;0.55; 0.001798; 0.00604;1.1999999999999999e-05;5.5e-05; 5e-06; true; 0.010067;9e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.18;0.082885439;0.020591957;0.030604393000000004; 0.005067069; true; 0.081987268; 0.238686346;0.001319917;0.94;0.031339887;0.021716879999999997;0.011269537999999999; 2.6053E-5; true; 0.060373877; 0.210794324;0.008627698
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4114-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4114-*.mata;0.53; 3; 4; 9; 10; 14; 30; 16; 17; 18;0.78; 3; 4; 9; 10; 14; 30; 16; 17; 18;0.24;0.050531;0.0092965;0.15592440000000002;0.0155091; 0.0002148000; False; 0.1894581000; 0.2835227000;0.0054681999999999994;0.0; 0.001691; 0.006834;0.001505;0.00025;0.000322; 1.6e-05; false; 0.012696;3.7000000000000005e-05;0.0; 0.000887; 0.004861;0.0021780000000000002;0.000323;0.00014199999999999998;0.00014199999999999998; 1.2e-05; false; 0.010341;3.1e-05;0.0; 0.00156; 0.005198;0.001384;0.00024900000000000004;0.00030000000000000003; 1.5e-05; false; 0.010604;3.9e-05;0.01; 0.001031; 0.005982;0.000701;0.004158;0.002214;0.001085; 0.000408; false; 0.01758;0.0005009999999999999;0.01; 0.001682; 0.006251;6e-05;0.0014949999999999998;0.0014730000000000001;0.0008520000000000001; 0.000259; false; 0.013857;0.000183;0.64; 0.00174; 0.006118;1.3999999999999998e-05;4e-05; 5e-06; true; 0.009992;8e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.18;0.11599754500000001;0.025158636;0.026315922999999998; 0.002221961; false; 0.066680791; 0.313168579;0.0017036630000000002;1.11;0.037149621;0.04966746;0.031462176; 3.1292E-5; false; 0.102128512; 0.264366463;0.001076147
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4249-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4249-*.mata;0.53; 3; 5; 9; 10; 14; 30; 16; 17; 18;0.77; 3; 5; 9; 10; 14; 30; 16; 17; 18;0.21;0.0380524;0.006257200000000001;0.10055650000000001;0.009458399999999999; 0.0002154000; False; 0.1423532000; 0.2173238000;0.005347200000000001;0.0; 0.001993; 0.006342;0.001291;0.000256;0.00030199999999999997; 1.5e-05; false; 0.01235;3.7000000000000005e-05;0.0; 0.00167; 0.005931;0.001981;0.00035400000000000004;0.00016;0.000139; 1e-05; false; 0.012182;3.4e-05;0.0; 0.000918; 0.004356;0.0007379999999999999;0.000136;0.000151; 9e-06; false; 0.00758;2e-05;0.01; 0.001941; 0.006068;0.000641;0.004486;0.0025700000000000002;0.001007; 0.000364; false; 0.019142;0.00048399999999999995;0.01; 0.00093; 0.004252;6.1e-05;0.001469;0.0014579999999999999;0.0008349999999999999; 0.000236; false; 0.010885;0.00019099999999999998;0.63; 0.001765; 0.005869;1.1999999999999999e-05;3.4e-05; 5e-06; true; 0.009556;1.7e-05;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.96;0.083438879;0.015994315000000002;0.025193649000000002; 0.002087952; false; 0.052111198; 0.210452081;0.0014117180000000002;1.06;0.013966168;0.02526617;0.008732311; 3.3214E-5; false; 0.04684865; 0.128653551;0.0010603750000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4267-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4267-*.mata;0.55; 2; 4; 9; 10; 14; 30; 16; 17; 18;0.7; 2; 4; 9; 10; 14; 30; 16; 17; 18;0.18;0.0411235;0.017351299999999997;0.0879741;0.009777500000000001; 0.0002149000; False; 0.1300220000; 0.2266007000;0.0044487;0.0; 0.002043; 0.006533;0.001137;0.00021;0.000253; 1.2e-05; false; 0.012183;3.2e-05;0.0; 0.001722; 0.006004;0.001568;0.00026199999999999997;0.000125;0.000112; 8e-06; false; 0.011369;2.3e-05;0.0; 0.001673; 0.005714;0.001003;0.00019700000000000002;0.000227; 1.1e-05; false; 0.010564;2.8e-05;0.01; 0.001588; 0.006064;0.0005239999999999999;0.003309;0.0017140000000000002;0.0007079999999999999; 0.000205; false; 0.016067;0.000456;0.01; 0.00167; 0.005829;0.000104;0.002296;0.002061;0.001201; 0.000254; false; 0.015923;0.000299;0.72; 0.001814; 0.006071;1.1e-05;4.4e-05; 5e-06; true; 0.010144;8e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.21;0.138605736;0.024622408;0.047305019; 0.002202736; false; 0.090924098; 0.32762594;0.004894972;0.92;0.029573431000000004;0.031253724999999996;0.013455769; 2.4478E-5; false; 0.065886616; 0.239647927;0.002761222
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4293-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4293-*.mata;0.52; 3; 4; 9; 10; 14; 30; 16; 17; 18;0.73; 3; 4; 9; 10; 14; 30; 16; 17; 18;0.17;0.042001199999999995;0.005995;0.0720506;0.009451500000000002; 0.0001629000; False; 0.0936121000; 0.1757407000;0.0032426;0.0; 0.001999; 0.006255;0.0014299999999999998;0.000201;0.000596; 1.8e-05; false; 0.012593;3.7000000000000005e-05;0.01; 0.001714; 0.006435;0.002071;0.00038899999999999997;0.00015399999999999998;0.000134; 1e-05; false; 0.012706;3.5e-05;0.0; 0.001091; 0.004692;0.00081;0.000158;0.000164; 1e-05; false; 0.00831;2.1000000000000002e-05;0.01; 0.001707; 0.006409;0.000665;0.004382;0.002911;0.001066; 0.000523; false; 0.019889;0.00048499999999999997;0.01; 0.001794; 0.006217;9.7e-05;0.0027069999999999998;0.002473;0.0014919999999999998; 0.000469; false; 0.018053;0.000344;0.7; 0.001794; 0.006316;1.1999999999999999e-05;4e-05; 4e-06; true; 0.010281;9e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.24;0.108452935;0.021701542999999997;0.051390781; 0.002086369; false; 0.086797549; 0.281198413;0.002222441;0.95;0.025483190000000003;0.046246283;0.012782446999999999; 2.5669E-5; false; 0.077764063; 0.200023041;0.002415162
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4299-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4299-*.mata;0.52; 3; 5; 9; 11; 15; 30; 17; 17; 18;0.73; 3; 5; 9; 11; 15; 30; 17; 17; 18;0.17;0.0349645;0.005921900000000002;0.122027;0.0090956; 0.0001631000; False; 0.1443246000; 0.2231058000;0.0051789;0.0; 0.000998; 0.004339;0.0009159999999999999;0.000211;0.000192; 1.3e-05; false; 0.008197;2.8e-05;0.0; 0.001383; 0.005863;0.0018550000000000003;0.00030199999999999997;0.00012199999999999998;0.000101; 1e-05; false; 0.011267;2.4999999999999998e-05;0.0; 0.001503; 0.006751;0.001447;0.00023300000000000003;0.000271; 1.3e-05; false; 0.012319;3.2e-05;0.01; 0.001471; 0.006113;0.0006720000000000001;0.00429;0.002183;0.0008909999999999999; 0.000198; false; 0.017945;0.000473;0.01; 0.001379; 0.005599;0.000105;0.0024230000000000002;0.0023020000000000002;0.0013119999999999998; 0.000301; false; 0.016112;0.000354;0.67; 0.001658; 0.006062;1.1999999999999999e-05;3.9e-05; 5e-06; true; 0.009878;9e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.03;0.106269029;0.022211060000000005;0.032414017; 0.00232134; false; 0.070188868; 0.26206325;0.002414125;1.15;0.021244444;0.042692907;0.010147808; 2.7611E-5; false; 0.071636783; 0.247593574;0.0012324089999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4319-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4319-*.mata;0.46; 3; 5; 9; 10; 14; 30; 16; 17; 18;0.73; 3; 5; 9; 10; 14; 30; 16; 17; 18;0.24;0.049892200000000005;0.0093652;0.1072419;0.014463400000000001; 0.0002548000; True; 0.1395764000; 0.2338687000;0.0053027000000000005;0.0; 0.002013; 0.0061;0.0009029999999999999;0.000193;0.00015099999999999998; 1e-06; true; 0.011518;2.7e-05;0.0; 0.001551; 0.006277;0.0016139999999999998;0.000268;0.000107;6.9e-05; 2e-06; true; 0.011811;2.1000000000000002e-05;0.0; 0.001516; 0.006187;0.000993;0.00018800000000000002;0.00015999999999999999; 2e-06; true; 0.011083;3.1e-05;0.0; 0.001542; 0.006234;0.000646;0.0030150000000000003;0.0012590000000000001;0.0005089999999999999; 1e-06; true; 0.015131;0.00052;0.01; 0.001534; 0.005937;9.499999999999999e-05;0.002001;0.0018119999999999998;0.000976; 3.5e-05; true; 0.014967;0.00030100000000000005;0.56; 0.001873; 0.006581;1.1999999999999999e-05;3.7000000000000005e-05; 5e-06; true; 0.010649;8e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.21;0.095285959;0.017643244;0.020525230000000002; 0.002181504; true; 0.051871333; 0.251567908;0.0015665409999999999;1.12;0.041548331;0.039508796;0.021049494000000002; 2.4987E-5; true; 0.082413706; 0.226698109;0.001361855
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4399-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4399-*.mata;0.52; 2; 4; 9; 10; 14; 30; 16; 17; 18;0.78; 2; 4; 9; 10; 14; 30; 16; 17; 18;0.22;0.04599190000000001;0.006385900000000001;0.1274394;0.012308999999999999; 0.0002306000; False; 0.1540828000; 0.2529884000;0.005354800000000001;0.0; 0.000928; 0.006214;0.001349;0.000221;0.000239; 1.3e-05; false; 0.010933;3.5e-05;0.0; 0.001712; 0.005974;0.001962;0.00035499999999999996;0.00014299999999999998;0.000127; 1e-05; false; 0.011899;2.8e-05;0.0; 0.001698; 0.005763;0.0013160000000000001;0.00025;0.00027800000000000004; 1.3e-05; false; 0.011276;3.6e-05;0.01; 0.001628; 0.00586;0.000641;0.0041860000000000005;0.002259;0.0008700000000000001; 0.000278; false; 0.01761;0.000482;0.01; 0.001605; 0.005232;0.00011;0.0025310000000000003;0.002269;0.001344; 0.000305; false; 0.01595;0.000328;0.7; 0.001764; 0.005882;1.2999999999999998e-05;3.9e-05; 4e-06; true; 0.009688;7e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.24;0.108813643;0.019628264000000003;0.025990856; 0.001456732; false; 0.056376057; 0.277682128;0.0011903690000000001;1.01;0.014521438999999999;0.028898641000000003;0.007929382; 3.068E-5; false; 0.048830497; 0.180140546;0.0008191209999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4443-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4443-*.mata;0.5; 2; 4; 9; 10; 15; 30; 16; 17; 18;0.71; 2; 4; 9; 10; 15; 30; 16; 17; 18;0.24;0.0481203;0.009363400000000004;0.1029367;0.0141293; 0.0001602000; False; 0.1346427000; 0.2263023000;0.005369;0.0; 0.001488; 0.006047;0.00133;0.000219;0.000226; 7e-06; false; 0.011147;2.6000000000000002e-05;0.0; 0.001509; 0.005336;0.0016969999999999997;0.000307;0.00011399999999999999;8.3e-05; 6e-06; false; 0.010379;2.3e-05;0.0; 0.000849; 0.004569;0.001139;0.00017499999999999997;0.000193; 9e-06; false; 0.008565;2.4e-05;0.01; 0.001572; 0.005957;0.000566;0.004204;0.001901;0.0006490000000000001; 0.00013; false; 0.016968;0.0005009999999999999;0.01; 0.001591; 0.006025;9.7e-05;0.00289;0.0022110000000000003;0.001258; 0.000228; false; 0.016877;0.000316;0.51; 0.001694; 0.006115;1.2e-05;3.5000000000000004e-05; 5e-06; true; 0.009918;8e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.1;0.08320249900000001;0.019891757000000003;0.020697464; 0.00200802; false; 0.053828988; 0.214416947;0.00224993;1.07;0.020094661;0.025806539000000003;0.009278842; 2.9786E-5; false; 0.061391917; 0.167582409;0.001179238
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4446-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4446-*.mata;0.51; 2; 4; 9; 10; 14; 30; 16; 17; 18;0.78; 2; 4; 9; 10; 14; 30; 16; 17; 18;0.21;0.049823900000000004;0.009679599999999998;0.094093;0.0157412; 0.0002367000; False; 0.1285956000; 0.2159258000;0.005816999999999999;0.0; 0.001234; 0.005578;0.0013410000000000002;0.00020800000000000001;0.000269; 1.3e-05; false; 0.01036;3.5000000000000004e-05;0.0; 0.001654; 0.005746;0.002072;0.000343;0.00015199999999999998;0.000132; 9e-06; false; 0.011806;2.9999999999999997e-05;0.0; 0.001741; 0.005372;0.000775;0.000133;0.000147; 8e-06; false; 0.009386;1.9999999999999998e-05;0.01; 0.001267; 0.004386;0.00035800000000000003;0.0031270000000000004;0.002012;0.000802; 0.000314; false; 0.013621;0.000379;0.01; 0.00092; 0.005546;5.8e-05;0.001473;0.001426;0.0007950000000000001; 0.000222; false; 0.012006;0.000194;0.7; 0.001771; 0.006008;8e-06;3.4e-05; 4e-06; true; 0.009898;8e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.1;0.099631308;0.022713706;0.028006648; 0.002488641; false; 0.065813123; 0.277825377;0.0018115600000000003;1.14;0.030912711;0.027427634;0.007124241999999999; 2.6975E-5; false; 0.053701436; 0.262324452;0.0007744130000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4583-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4583-*.mata;0.43; 4; 5; 9; 10; 14; 30; 16; 17; 18;0.73; 4; 5; 9; 10; 14; 30; 16; 17; 18;0.22;0.07289480000000001;0.009230599999999999;0.09620859999999999;0.0145414; 0.0003306000; True; 0.1297031000; 0.2557773000;0.005236;0.0; 0.001516; 0.006428;0.000772;0.000175;0.00016099999999999998; 2e-06; true; 0.011153;2.7e-05;0.0; 0.001615; 0.006276;0.001418;0.000257;0.000117;5.8e-05; 1e-06; true; 0.011288;2.1000000000000002e-05;0.0; 0.001758; 0.006088;0.00047900000000000004;0.000132;0.00010100000000000002; 1e-06; true; 0.01032;1.9e-05;0.0; 0.001507; 0.005792;0.000487;0.0016619999999999998;0.0010369999999999997;0.00040799999999999994; 1e-06; true; 0.012547;0.00044399999999999995;0.01; 0.001086; 0.004434;6e-05;0.001203;0.001157;0.000727; 2.2e-05; true; 0.010631;0.00020899999999999998;0.67; 0.00177; 0.005948;1.2e-05;3.9e-05; 5e-06; true; 0.009775;8e-06;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.06;0.0893812;0.017278592;0.021321446999999997; 0.00196787; true; 0.049733489; 0.214196348;0.001018435;1.16;0.026646774999999998;0.017124283;0.020204959999999998; 2.6077E-5; true; 0.092220671; 0.214572617;0.002086422
