name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-3-*.mata;0.12;0.0623591;0.0056682;0.0206264; 0.0002992000; True; 0.0735020000; 0.2027532000;0.0; 0.002835; 0.005947;6.8e-05;3.2000000000000005e-05; 1e-06; true; 0.010136;0.0; 0.00277; 0.005737;0.00030599999999999996;6.2e-05;1.9e-05; 1e-06; true; 0.009876;0.0; 0.002834; 0.006042;5.7e-05;2.3e-05; 1e-06; true; 0.009994;0.0; 0.002275; 0.005833;0.00034700000000000003;7.7e-05;7.2e-05; 2e-06; true; 0.009723;0.01; 0.002955; 0.006221;5.9999999999999995e-05;0.000706;0.00059; 3.7e-05; true; 0.012768;0.5; 0.002413; 0.005225;0.00013099999999999999; 3e-06; true; 0.010498;1.04; 0.0115; 0.0000; 0.0002; 0.0005; 0.0012; True; 0.0021; 0.0138;1.11; 0.0122; 0.0004; 0.0048; 0.0005; 0.0000; True; 0.0054; 0.0183;0.98; 0.0083; 0.0005; 0.0013; 0.0006; 0.0007; True; 0.0020; 0.0110;1.02;0.118090742; 0.022572506; 0.023659585; true; 0.052682469; 0.325375902;0.78;0.010245569999999999; 0.00289463; 2.1192E-5; true; 0.008006441; 0.075481005
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-30-*.mata;TO;0.1348858;2.3109426;50.9437104;MISSING;MISSING;MISSING;MISSING;TO; 0.203988; 0.07819;25.333936;9.560348999999999;MISSING;MISSING;MISSING;TO; 0.232783; 0.070623;13.292099;29.468808000000003;10.859216;MISSING;MISSING;MISSING;TO; 0.22975; 0.074123;46.259527000000006;9.143204;MISSING;MISSING;MISSING;TO; 0.201312; 0.061718;0.018823;19.592819;23.24111;MISSING;MISSING;MISSING;TO; 0.213445; 0.064063;0.003108;16.356066;30.512512;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.5274991179999999;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.12277064100000003;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-31-*.mata;TO;0.200866;3.7962161;50.096793700000006;MISSING;MISSING;MISSING;MISSING;TO; 0.223811; 0.072923;27.820933;9.25377;MISSING;MISSING;MISSING;TO; 0.229389; 0.07197;12.911263000000002;29.649247000000003;10.809967;MISSING;MISSING;MISSING;TO; 0.207641; 0.073449;49.12894;8.219473;MISSING;MISSING;MISSING;TO; 0.257122; 0.076621;0.020853000000000003;21.262943;24.101389;MISSING;MISSING;MISSING;TO; 0.203013; 0.069579;0.005002;17.018854;31.741219;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.406653633;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.116984056;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-32-*.mata;TO;0.2650198999999999;2.0529123;56.441418;MISSING;MISSING;MISSING;MISSING;TO; 0.298034; 0.1006;26.200581;11.342707;MISSING;MISSING;MISSING;TO; 0.367673; 0.09961;12.660744000000001;30.9692;12.511673;MISSING;MISSING;MISSING;TO; 0.312359; 0.077894;24.673531;10.408954000000001;MISSING;MISSING;MISSING;TO; 0.399931; 0.122402;0.021727999999999997;22.121647;24.451810000000002;MISSING;MISSING;MISSING;TO; 0.265798; 0.068861;0.004710000000000001;18.215403000000002;34.137686;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.5792327170000001;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.12907921100000003;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-33-*.mata;TO;0.1472164;1.5472408999999998;27.891376100000002;MISSING;MISSING;MISSING;MISSING;TO; 0.43002; 0.136596;30.337761999999998;10.703192000000001;MISSING;MISSING;MISSING;TO; 0.265675; 0.092298;14.925616999999999;30.295038;11.230255;MISSING;MISSING;MISSING;TO; 0.244485; 0.082836;25.441582;10.617707;MISSING;MISSING;MISSING;TO; 0.254242; 0.08119;0.023891000000000003;22.270837;25.277536;MISSING;MISSING;MISSING;TO; 0.261312; 0.087173;0.003894999999999999;18.650032;34.424444;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.5819225930000002;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.157348464;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-34-*.mata;TO;0.2797427999999999;1.6582007;57.6080497;MISSING;MISSING;MISSING;MISSING;TO; 0.391315; 0.096899;29.799830000000004;9.422251;MISSING;MISSING;MISSING;TO; 0.364875; 0.146943;14.647005;31.711695;10.897908;MISSING;MISSING;MISSING;TO; 0.265361; 0.093604;27.455776;9.190176;MISSING;MISSING;MISSING;TO; 0.264466; 0.097661;0.025523000000000004;23.884033000000002;26.195003;MISSING;MISSING;MISSING;TO; 0.25904; 0.093122;0.0038959999999999993;20.288065000000003;35.013477;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.5130315720000002;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.148480576;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-35-*.mata;TO;0.24772599999999997;1.7011444;32.7609508;MISSING;MISSING;MISSING;MISSING;TO; 0.285753; 0.12349;30.371982;12.078322;MISSING;MISSING;MISSING;TO; 0.380809; 0.118401;14.636591;31.318571;10.999727;MISSING;MISSING;MISSING;TO; 0.303418; 0.104635;26.169308;10.845569999999999;MISSING;MISSING;MISSING;TO; 0.304376; 0.091175;0.027676;25.057530999999997;29.083947000000002;MISSING;MISSING;MISSING;TO; 0.275129; 0.094869;0.004411;20.427647;37.714551;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6947252330000001;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.110272331;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-36-*.mata;TO;0.25956100000000004;1.3030205;35.8832934;MISSING;MISSING;MISSING;MISSING;TO; 0.461585; 0.195792;30.852525999999997;11.908311;MISSING;MISSING;MISSING;TO; 0.532883; 0.126331;7.682687;33.248621;11.504138000000001;MISSING;MISSING;MISSING;TO; 0.303674; 0.100143;27.699080000000002;11.091421;MISSING;MISSING;MISSING;TO; 0.381974; 0.105623;0.03646200000000001;25.698776000000002;30.365186;MISSING;MISSING;MISSING;TO; 0.341545; 0.098394;0.004444999999999999;20.99274;20.416287;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.731234566;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.179233663;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-37-*.mata;TO;0.26905419999999997;2.0271814;35.234184400000004;MISSING;MISSING;MISSING;MISSING;TO; 0.311878; 0.113924;31.4715;12.787915;MISSING;MISSING;MISSING;TO; 0.369914; 0.160373;7.836329999999999;34.863467;11.677654;MISSING;MISSING;MISSING;TO; 0.326271; 0.111493;28.228441;11.576577;MISSING;MISSING;MISSING;TO; 0.348292; 0.115586;0.029789;26.777077;30.783157;MISSING;MISSING;MISSING;TO; 0.613395; 0.167923;0.004892999999999999;21.76701;20.297695;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.71240325;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.26735077799999996;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-38-*.mata;TO;0.17421310000000004;1.4541141999999998;38.1843126;MISSING;MISSING;MISSING;MISSING;TO; 0.330338; 0.113255;35.3184;11.216975;MISSING;MISSING;MISSING;TO; 0.651857; 0.199032;7.654036;35.917309;11.549987999999999;MISSING;MISSING;MISSING;TO; 0.395533; 0.11992;30.701062;10.294021;MISSING;MISSING;MISSING;TO; 0.373511; 0.123276;0.034391;27.320968999999998;31.500194999999998;MISSING;MISSING;MISSING;TO; 0.338069; 0.137552;0.005006;22.515915;21.498829999999998;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.7778138970000001;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.11963507500000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-39-*.mata;TO;0.30939890000000003;2.0498228;38.2697044;MISSING;MISSING;MISSING;MISSING;TO; 0.411425; 0.129525;36.043712;15.931476;MISSING;MISSING;MISSING;TO; 0.483423; 0.182454;7.196766;36.357037000000005;12.256402;MISSING;MISSING;MISSING;TO; 0.366049; 0.115707;31.722474000000002;12.900577;MISSING;MISSING;MISSING;TO; 0.362099; 0.14377;0.033342;27.74243;16.50186;MISSING;MISSING;MISSING;TO; 0.374095; 0.119907;0.00517;23.446289;21.418343999999998;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.748253174;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.20203046900000007;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-4-*.mata;0.1;0.06168;0.022494400000000005;0.029506300000000003; 0.0003119000; True; 0.0578785000; 0.1922544000;0.0; 0.005226; 0.004993;8.999999999999999e-05;4.1e-05; 2e-06; true; 0.011516;0.0; 0.002754; 0.004641;0.000415;8.9e-05;3.6e-05; 1e-06; true; 0.008845;0.0; 0.002944; 0.004786;8.7e-05;3.5e-05; 1e-06; true; 0.008688;0.0; 0.00276; 0.004821;0.00044000000000000007;0.00016399999999999997;0.000163; 1e-06; true; 0.009317;0.01; 0.002824; 0.004668;7e-05;0.000729;0.000612; 1.8e-05; true; 0.010716;0.38; 0.007764; 0.007197;0.0007199999999999999; 1.6e-05; true; 0.022945;1.12; 0.0100; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.0105;1.08; 0.0104; 0.0004; 0.0263; 0.0018; 0.0000; True; 0.0282; 0.0391;0.96; 0.0096; 0.0010; 0.0017; 0.0011; 0.0012; True; 0.0028; 0.0135;1.06;0.112364883; 0.047749794; 0.002208876; true; 0.05429574; 0.296636022;0.92;0.022719914; 0.005811531; 2.5885E-5; true; 0.013078853; 0.108653017
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-40-*.mata;TO;0.25994020000000007;1.6247238;37.3175239;MISSING;MISSING;MISSING;MISSING;TO; 0.410285; 0.184683;34.691098;14.583359;MISSING;MISSING;MISSING;TO; 0.625627; 0.155403;7.138396;37.060672999999994;12.607412;MISSING;MISSING;MISSING;TO; 0.385843; 0.12884;32.752956;13.104286;MISSING;MISSING;MISSING;TO; 0.394229; 0.125837;0.03944999999999999;27.49355;16.868144;MISSING;MISSING;MISSING;TO; 0.39242; 0.133585;0.00541;23.748943;21.932133999999998;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.8435787469999999;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.18329099699999993;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-41-*.mata;TO;0.23173349999999995;1.6726646;40.2122851;MISSING;MISSING;MISSING;MISSING;TO; 0.564242; 0.139337;38.262144000000006;15.133365999999999;MISSING;MISSING;MISSING;TO; 0.555608; 0.15585;7.18009;37.036303000000004;13.071356999999999;MISSING;MISSING;MISSING;TO; 0.419961; 0.156301;31.72281;12.919063999999999;MISSING;MISSING;MISSING;TO; 0.42376; 0.153045;0.037626;27.616619999999998;16.605784;MISSING;MISSING;MISSING;TO; 0.378721; 0.119203;0.005824;23.901051;21.611086;MISSING;MISSING;MISSING;TO; 0.628614;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9384267050000002;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.145295979;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-42-*.mata;TO;0.3122960999999999;1.9095598;40.1450366;MISSING;MISSING;MISSING;MISSING;TO; 0.57207; 0.173961;38.108074;16.164672;MISSING;MISSING;MISSING;TO; 0.435582; 0.214622;8.146308;41.583395;6.517958;MISSING;MISSING;MISSING;TO; 0.425609; 0.18428;33.007811000000004;13.597071;MISSING;MISSING;MISSING;TO; 0.444755; 0.139162;0.038466;28.533689000000003;17.164217999999998;MISSING;MISSING;MISSING;TO; 0.424975; 0.145633;0.006004000000000001;24.441791;21.923251999999998;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9386358880000001;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.21907478600000002;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-43-*.mata;TO;0.28221120000000005;2.1217103;42.1635051;MISSING;MISSING;MISSING;MISSING;TO; 0.587254; 0.18733;38.779810999999995;16.628882;MISSING;MISSING;MISSING;TO; 0.568116; 0.195947;9.249006;39.824938;6.974627999999999;MISSING;MISSING;MISSING;TO; 0.498164; 0.16805;33.501651;13.614372;MISSING;MISSING;MISSING;TO; 0.542095; 0.21404;0.047979999999999995;29.055948;17.188963;MISSING;MISSING;MISSING;TO; 0.474074; 0.147597;0.006345999999999999;25.214252000000002;22.364565;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.734040444;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.15751230199999997;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-44-*.mata;TO;0.34267610000000015;2.0576983;44.9197336;MISSING;MISSING;MISSING;MISSING;TO; 0.556682; 0.220931;42.712898;14.147634;MISSING;MISSING;MISSING;TO; 0.524205; 0.227503;9.165428;40.829862;6.975766;MISSING;MISSING;MISSING;TO; 0.619403; 0.229931;36.781967;12.087546;MISSING;MISSING;MISSING;TO; 0.503133; 0.170403;0.04564299999999999;29.541086999999997;17.587845;MISSING;MISSING;MISSING;TO; 0.491555; 0.161112;0.006800999999999999;26.24132;22.876954;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.919260233;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.2939616119999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-45-*.mata;TO;0.21990390000000004;2.4249948999999997;45.6258242;MISSING;MISSING;MISSING;MISSING;TO; 0.617407; 0.169431;41.465995;16.065661;MISSING;MISSING;MISSING;TO; 0.651468; 0.234013;9.547736;41.873615;6.563167;MISSING;MISSING;MISSING;TO; 0.51014; 0.196073;35.487926;13.693448;MISSING;MISSING;MISSING;TO; 0.56592; 0.217537;0.049428000000000014;30.186055;18.095714;MISSING;MISSING;MISSING;TO; 0.485487; 0.15432;0.007149999999999999;27.060180000000003;23.513862000000003;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9439352520000002;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.18539034199999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-46-*.mata;TO;0.21803520000000004;2.6361757;46.3061783;MISSING;MISSING;MISSING;MISSING;TO; 0.686288; 0.250145;40.459615;16.418214;MISSING;MISSING;MISSING;TO; 0.586506; 0.264181;10.343343;21.992609;7.636800000000001;MISSING;MISSING;MISSING;TO; 0.560173; 0.193937;35.823437999999996;14.270845999999999;MISSING;MISSING;MISSING;TO; 0.542958; 0.200769;0.04899100000000001;31.203964999999997;18.582176;MISSING;MISSING;MISSING;TO; 0.539585; 0.173997;0.007328999999999999;27.705254;23.92467;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9863050680000002;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.20409024300000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-47-*.mata;TO;0.23603469999999996;2.0295724;48.738335500000005;MISSING;MISSING;MISSING;MISSING;TO; 0.705517; 0.187949;44.373277;8.756604;MISSING;MISSING;MISSING;TO; 0.856461; 0.274248;10.203783999999999;20.886119;6.864520000000001;MISSING;MISSING;MISSING;TO; 0.600697; 0.200944;36.97417;14.768723;MISSING;MISSING;MISSING;TO; 0.546563; 0.231818;0.049830000000000006;31.845776;18.467197;MISSING;MISSING;MISSING;TO; 0.582801; 0.176765;0.008025000000000003;28.506894000000003;24.659019999999998;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.8155425299999999;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.253884995;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-48-*.mata;TO;0.2312324;1.6479650000000001;53.3962401;MISSING;MISSING;MISSING;MISSING;TO; 0.604003; 0.229634;44.331194999999994;8.761099999999999;MISSING;MISSING;MISSING;TO; 0.627202; 0.300726;10.051545;22.368948;7.965306;MISSING;MISSING;MISSING;TO; 0.571871; 0.200048;37.658929;14.987524;MISSING;MISSING;MISSING;TO; 0.562809; 0.194987;0.05360799999999999;32.368354999999994;18.470572;MISSING;MISSING;MISSING;TO; 0.716682; 0.17542;0.007932000000000002;29.562771;24.79269;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9532199990000004;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.17773099299999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-*.mata;TO;0.25850300000000004;0.9859020000000001;58.450861399999994;MISSING;MISSING;MISSING;MISSING;TO; 0.717289; 0.237439;47.028562;8.648215;MISSING;MISSING;MISSING;TO; 0.676894; 0.297116;9.979524999999999;22.412702;7.190292;MISSING;MISSING;MISSING;TO; 0.577424; 0.238552;40.493237;15.880833;MISSING;MISSING;MISSING;TO; 0.583469; 0.235683;0.059978;33.673660999999996;19.214765;MISSING;MISSING;MISSING;TO; 0.640376; 0.209389;0.008417000000000003;30.730074000000002;25.934669;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.8710010499999999;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.220476709;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-*.mata;0.08;0.0322688;0.005996800000000001;0.0096451; 0.0001859000; True; 0.0184054000; 0.0771776000;0.0; 0.0043; 0.005029;0.00019999999999999998;8.4e-05; 1e-06; true; 0.010692;0.01; 0.00431; 0.005252;0.001117;0.00023100000000000003;0.00011200000000000001; 2e-06; true; 0.012225;0.01; 0.007932; 0.007535;0.00044799999999999994;0.000199; 1e-06; true; 0.018235;0.01; 0.007704; 0.006775;0.001118;0.000776;0.000616; 2e-06; true; 0.018359;0.01; 0.004177; 0.004805;8.499999999999999e-05;0.0007120000000000001;0.000848; 1.9e-05; true; 0.012094;0.38; 0.012461; 0.008075;0.001678; 8e-06; true; 0.033902;1.13; 0.0255; 0.0000; 0.0009; 0.0001; 0.0000; True; 0.0010; 0.0269;1.42; 0.0132; 0.0007; 0.5151; 0.0340; 0.0000; True; 0.5493; 0.5634;0.97; 0.0129; 0.0013; 0.0047; 0.0024; 0.0026; True; 0.0073; 0.0217;1.08;0.08333755699999999; 0.041961683; 0.003801375; true; 0.052325003; 0.194790898;1.06;0.017307445; 0.008186407; 2.829E-5; true; 0.014649805; 0.111212841
