name;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-47-*.mata;3.79; 0.571401; 1.65584;0.15934699999999996;0.6118379999999999; 0.02542; false; 3.91787
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-48-*.mata;2.59; 0.338025; 1.03141;0.10111000000000003;0.578411; 0.025419; false; 2.65895
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-49-*.mata;4.19; 0.624333; 1.96849;0.17205400000000004;0.7036589999999998; 0.021146; false; 4.39929
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-5-*.mata;0.01; 0.003778; 0.008138;0.000362;0.00029; 7.6e-05; false; 0.015577
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-50-*.mata;3.21; 0.343844; 1.32813;0.13525400000000004;0.696329; 0.032827; false; 3.28553
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-51-*.mata;4.1; 0.694456; 1.466;0.19397199999999998;0.7606639999999999; 0.028645; false; 4.2249
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-52-*.mata;3.53; 0.692627; 1.40598;0.119006;0.6897510000000001; 0.034962; false; 3.64115
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-53-*.mata;5.26; 0.44417; 2.44109;0.22219799999999998;0.9274089999999999; 0.04151; false; 5.357
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-54-*.mata;5.03; 0.776157; 2.05656;0.233555;1.075693; 0.039597; false; 5.16454
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-55-*.mata;5.01; 0.463562; 2.16495;0.16482800000000003;0.9137280000000001; 0.027732; false; 5.18703
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-56-*.mata;5.09; 0.749242; 2.20037;0.19718399999999997;1.066715; 0.037998; false; 5.26991
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-57-*.mata;4.83; 0.551308; 2.21004;0.158207;0.873318; 0.034586; false; 5.00916
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-58-*.mata;5.15; 0.929608; 2.40036;0.160328;0.904007; 0.02794; false; 5.38021
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-59-*.mata;4.63; 0.906149; 2.15652;0.14913499999999996;0.7765249999999999; 0.02777; false; 4.86826
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-6-*.mata;0.02; 0.008571; 0.015934;0.000755;0.000617; 0.000228; false; 0.032846
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-60-*.mata;4.65; 0.98708; 2.05274;0.15571100000000002;0.815516; 0.026415; false; 4.88231
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-7-*.mata;0.01; 0.006041; 0.011138;0.000878;0.000677; 0.000157; false; 0.024028
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-8-*.mata;0.04; 0.015545; 0.026634;0.0015600000000000002;0.000977; 0.000406; false; 0.055041
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-9-*.mata;0.06; 0.020471; 0.034857;0.001949;0.001788; 0.000572; false; 0.073596
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-100-*.mata;0.01; 0.013515; 0.008627; 8.6e-05; 5e-05; 4.3e-05; false; 0.024237
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-150-*.mata;0.02; 0.020739; 0.01024; 0.000122; 6.3e-05; 6e-05; false; 0.033556
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-200-*.mata;0.03; 0.027285; 0.013663; 0.000166; 0.000197; 0.000139; false; 0.04466
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-250-*.mata;0.04; 0.036007; 0.014377; 0.000196; 0.00012; 0.000112; false; 0.054013
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-300-*.mata;0.05; 0.043632; 0.015757; 0.00025; 0.000171; 0.000125; false; 0.063231
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-350-*.mata;0.06; 0.051037; 0.017339; 0.000289; 0.000247; 0.000169; false; 0.073365
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-400-*.mata;0.06; 0.054838; 0.017322; 0.000318; 0.000264; 0.000167; false; 0.076813
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-450-*.mata;0.07; 0.061838; 0.021831; 0.000356; 0.000201; 0.000178; false; 0.088807
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-50-*.mata;0.01; 0.007063; 0.006985; 4.7e-05; 2.8e-05; 2.3e-05; false; 0.015479
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-500-*.mata;0.09; 0.071809; 0.023483; 0.000424; 0.000532; 0.000335; false; 0.10292
