name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-*.mata;TO;0.43719049999999987;1.4880330000000002;34.048791800000004;MISSING;MISSING;MISSING;MISSING;TO; 0.881871; 0.404687;29.322447;10.971878;MISSING;MISSING;MISSING;TO; 1.12009; 0.397886;0.11421000000000002;23.401527;23.633378;MISSING;MISSING;MISSING;TO; 1.09905; 0.493949;0.012135;20.118333;19.700816;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.4581668620000001;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.34551437199999996;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-*.mata;TO;0.46849389999999996;1.6854396;35.658882899999995;MISSING;MISSING;MISSING;MISSING;TO; 1.129; 0.409638;30.016440000000003;9.806723;MISSING;MISSING;MISSING;TO; 1.14062; 0.467158;0.12062700000000001;24.725844000000002;25.392522999999997;MISSING;MISSING;MISSING;TO; 1.12861; 0.414762;0.013356000000000002;17.707762000000002;37.764391;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.490608578;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.39247137500000007;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-*.mata;TO;0.3914220000000001;1.3296363000000002;40.6045589;MISSING;MISSING;MISSING;MISSING;TO; 1.34993; 0.422913;30.458767;9.836773;MISSING;MISSING;MISSING;TO; 1.21297; 0.338165;0.113395;24.020159999999997;26.612225000000002;MISSING;MISSING;MISSING;TO; 1.18096; 0.411057;0.008126;17.775837;31.269378000000003;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.6766225150000003;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.33241457699999993;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-54-*.mata;TO;0.3320756000000001;1.6507825;41.1987147;MISSING;MISSING;MISSING;MISSING;TO; 1.29712; 0.499605;32.643104;10.710206;MISSING;MISSING;MISSING;TO; 1.30425; 0.419922;0.114838;25.208654000000003;26.482053999999998;MISSING;MISSING;MISSING;TO; 1.28831; 0.41993;0.015786999999999995;16.439304;33.560111;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.5428401830000003;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.384147878;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-55-*.mata;TO;0.4914359;1.7725330000000001;42.3926385;MISSING;MISSING;MISSING;MISSING;TO; 1.36707; 0.538653;31.707045;10.606686;MISSING;MISSING;MISSING;TO; 1.25071; 0.571602;0.146809;25.648297;25.379970999999998;MISSING;MISSING;MISSING;TO; 1.1024; 0.452503;0.013768;19.41921;34.446186;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.4619496489999997;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.4072337399999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-56-*.mata;TO;0.43147139999999995;1.0271993;44.286323800000005;MISSING;MISSING;MISSING;MISSING;TO; 1.2988; 0.441045;31.058243;10.682776;MISSING;MISSING;MISSING;TO; 1.24429; 0.479783;0.11993300000000001;25.158447000000002;26.217099;MISSING;MISSING;MISSING;TO; 1.27907; 0.494312;0.014061999999999995;20.29898;22.462307000000003;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.615692362;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.3028186320000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-57-*.mata;TO;0.49318259999999986;1.4760947;44.307338;MISSING;MISSING;MISSING;MISSING;TO; 1.49765; 0.636648;31.636916000000003;11.835675;MISSING;MISSING;MISSING;TO; 1.27808; 0.580519;0.15600699999999998;24.523108;24.098301;MISSING;MISSING;MISSING;TO; 1.31225; 0.597917;0.01486;22.469554;19.237033;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.426139245;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.32800101400000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-58-*.mata;TO;0.48723859999999997;1.3238209;45.652299600000006;MISSING;MISSING;MISSING;MISSING;TO; 1.56636; 0.628315;33.548007;13.128071;MISSING;MISSING;MISSING;TO; 0.987015; 0.397377;0.126295;26.605422;25.919074000000002;MISSING;MISSING;MISSING;TO; 1.52511; 0.637277;0.009934999999999998;20.623202;19.786222000000002;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.768731579;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.334533736;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-59-*.mata;TO;0.5715094000000001;1.7414304999999999;44.754854800000004;MISSING;MISSING;MISSING;MISSING;TO; 1.41125; 0.610971;35.721854;12.957889999999999;MISSING;MISSING;MISSING;TO; 1.61895; 0.671949;0.1435049999999999;27.401384;27.722969999999997;MISSING;MISSING;MISSING;TO; 1.08554; 0.371024;0.009979;19.289915999999998;19.542253;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.145673421999999;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.4256791220000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.1;0.0362498;0.008850299999999998;0.0197619; 0.0002196000; True; 0.0313123000; 0.0972403000;0.01; 0.011351; 0.00834;0.0009170000000000001;0.00033600000000000004; 2e-05; true; 0.022915;0.01; 0.01166; 0.007946;0.001263;0.0018269999999999998;0.0015; 2e-06; true; 0.025875;0.02; 0.011752; 0.007857;0.000224;0.002089;0.0024950000000000003; 5.3e-05; true; 0.027107;0.58; 0.017548; 0.008709;0.003932; 1.4e-05; true; 0.047357;1.05; 0.0194; 0.0000; 0.0013; 0.0001; 0.0000; True; 0.0014; 0.0211;8.49; 0.0332; 0.0018; 7.0464; 0.3768; 0.0000; True; 7.4233; 7.4587;1.24; 0.0588; 0.0033; 0.0237; 0.0117; 0.0123; True; 0.0360; 0.0987;1.35;0.199336523; 0.050185001; 0.002799248; true; 0.059325864; 0.355942558;1.08;0.072378838; 0.031656543; 4.1834E-5; true; 0.038858889; 0.239005159
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;TO;0.6172411000000003;1.8169616;46.460013399999994;MISSING;MISSING;MISSING;MISSING;TO; 1.54188; 0.602739;34.472832999999994;12.069500999999999;MISSING;MISSING;MISSING;TO; 1.66707; 0.512613;0.189026;30.480663;14.735237999999999;MISSING;MISSING;MISSING;TO; 1.60695; 0.575562;0.019253999999999997;22.520205;19.038860999999997;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.7063684879999992;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.34707531;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.13;0.054784000000000006;0.008505999999999998;0.0347966; 0.0001789000; True; 0.0468592000; 0.1410084000;0.01; 0.012008; 0.007969;0.0016779999999999998;0.000577; 2e-06; true; 0.023911;0.03; 0.015039; 0.008892;0.001614;0.004454;0.004124; 2e-06; true; 0.03596;0.03; 0.015521; 0.009126;0.00025800000000000004;0.003901;0.005569; 7.5e-05; true; 0.037375;0.47; 0.013799; 0.006427;0.005468; 1.2e-05; true; 0.039807;1.1; 0.0349; 0.0000; 0.0050; 0.0004; 0.0000; True; 0.0056; 0.0409;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.01; 0.0239; 0.0026; 0.0318; 0.0177; 0.0184; True; 0.0503; 0.0780;1.52;0.19565257000000003; 0.115312215; 0.026943075; true; 0.14971126; 0.457503809;1.2;0.036615301; 0.051059763; 2.663E-5; true; 0.068695042; 0.219849967
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.16;0.0607901;0.0196304;0.0479169; 0.0003475000; True; 0.0714242000; 0.1944415000;0.03; 0.0197; 0.007326;0.005237;0.001923; 3e-06; true; 0.037055;0.05; 0.020803; 0.011033;0.0023559999999999996;0.010149;0.009846; 4e-06; true; 0.057601;0.03; 0.011533; 0.007247;0.00029199999999999994;0.005717;0.008353; 0.000138; true; 0.035875;0.48; 0.033574; 0.011971;0.020756; 5e-05; true; 0.098074;1.22; 0.0671; 0.0000; 0.0184; 0.0014; 0.0000; True; 0.0199; 0.0879;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.43; 0.0455; 0.0060; 0.1370; 0.0681; 0.0709; True; 0.2080; 0.2619;1.74;0.167570945; 0.126989589; 0.009282164; true; 0.155918512; 0.481547442;1.57;0.064607443; 0.188639676; 2.6463E-5; true; 0.194617454; 0.525695397
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.24;0.065614;0.012504;0.10649310000000001; 0.0002658000; True; 0.1221016000; 0.2302908000;0.05; 0.027658; 0.011768;0.013246;0.003823; 2e-06; true; 0.059662;0.12; 0.028071; 0.011811;0.002885;0.038085999999999995;0.050402; 3e-06; true; 0.134193;0.16; 0.028498; 0.0145;0.000473;0.033257999999999996;0.071736; 0.001001; true; 0.154496;0.64; 0.041493; 0.014166;0.049322; 6.4e-05; true; 0.157943;1.19; 0.0639; 0.0000; 0.0430; 0.0066; 0.0000; True; 0.0497; 0.1140;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.56; 0.0348; 0.0035; 0.4572; 0.1651; 0.1716; True; 0.6289; 0.6743;2.18;0.327827171; 0.30347037; 0.005550613; true; 0.334177688; 0.799177209;1.92;0.063326589; 0.269765752; 2.6133E-5; true; 0.277151864; 0.48741837
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;TO;0.08016190000000001;0.2057271;3.1943664999999997;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.01049; 0.022779;0.021301;3.847159;8.39372;MISSING;MISSING;MISSING;TO; 0.017513; 0.035283;0.0041979999999999995;1.612593;4.874429;MISSING;MISSING;MISSING;0.65; 0.020258; 0.042633;8.1e-05; 6e-06; true; 0.084512;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.45;2.0436451179999997; 0.049951291; 0.016184878; true; 0.071709886; 2.33990602;TO;0.125716762;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;TO;0.07264880000000001;0.3706316;6.4997128;MISSING;MISSING;MISSING;MISSING;TO; 0.020494; 0.040578;2.6222600000000003;0.6262049999999999;MISSING;MISSING;MISSING;TO; 0.021462; 0.043055;0.046788;8.938249;20.088947;MISSING;MISSING;MISSING;TO; 0.018057; 0.036914;0.004853999999999999;3.417571;11.010063;MISSING;MISSING;MISSING;0.56; 0.019838; 0.037627;6.099999999999999e-05; 4e-06; true; 0.07881;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.41;2.9498844510000004; 0.0669469; 0.002956139; true; 0.07611325; 3.254902818;TO;0.263631251;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;TO;0.07779749999999999;0.6408100999999999;5.3884728;MISSING;MISSING;MISSING;MISSING;TO; 0.021861; 0.051502;2.794749;0.6106980000000001;MISSING;MISSING;MISSING;TO; 0.024854; 0.050502;0.054977000000000005;9.452374;27.022826;MISSING;MISSING;MISSING;TO; 0.022626; 0.048447;0.005281000000000001;3.228177;13.250428;MISSING;MISSING;MISSING;0.65; 0.023311; 0.045084;0.000102; 7e-06; true; 0.096029;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.28;4.570015001; 0.150266841; 0.011772811; true; 0.168555572; 5.081910537;TO;0.26191025199999995;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;TO;0.0978894;0.4049551;6.1452613;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.024079; 0.056555;0.067545;10.468611000000001;31.288445000000003;MISSING;MISSING;MISSING;TO; 0.030953; 0.047937;0.006238;5.621992;14.724157;MISSING;MISSING;MISSING;0.62; 0.026839; 0.050621;9.400000000000004e-05; 5e-06; true; 0.109346;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;9.98;4.944319624999999; 0.097827742; 0.00406336; true; 0.109644179; 5.335778331;TO;0.30615544699999997;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;TO;0.10338770000000001;0.5455339;5.6906377;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.031461; 0.069533;0.07649600000000001;11.293073;27.825173;MISSING;MISSING;MISSING;TO; 0.027817; 0.06206;0.0077020000000000005;3.56794;13.02814;MISSING;MISSING;MISSING;0.67; 0.032292; 0.065096;8.100000000000002e-05; 4e-06; true; 0.136532;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;9.93;4.4547223780000005; 0.0977905; 0.003543473; true; 0.110024669; 4.988103577;TO;0.256004751;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;TO;0.0818312;0.508456;5.6831927;MISSING;MISSING;MISSING;MISSING;TO; 0.033266; 0.076247;2.878762;0.774147;MISSING;MISSING;MISSING;TO; 0.036661; 0.078509;0.08090699999999999;11.779824999999999;36.452911;MISSING;MISSING;MISSING;TO; 0.034146; 0.083674;0.009558999999999998;3.7927250000000003;15.07747;MISSING;MISSING;MISSING;0.68; 0.033454; 0.069715;8.300000000000004e-05; 4e-06; true; 0.142562;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;13.04;8.368305191; 0.107306894; 0.011596742; true; 0.12536629; 8.844207417;TO;0.34140005199999995;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;TO;0.05696550000000001;0.3403583;5.0211635;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.032692; 0.069951;0.074297;13.604607000000001;33.101048;MISSING;MISSING;MISSING;TO; 0.042057; 0.09477;0.012474;6.095454999999999;15.91036;MISSING;MISSING;MISSING;0.67; 0.039286; 0.085051;8.300000000000003e-05; 4e-06; true; 0.174836;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;15.31;10.319238335999998; 0.106543679; 0.004743896; true; 0.119037809; 10.791394478;TO;0.255556566;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;TO;0.13420570000000007;0.5135042999999999;5.9985496;MISSING;MISSING;MISSING;MISSING;TO; 0.040864; 0.104121;3.829699;0.860381;MISSING;MISSING;MISSING;TO; 0.047776; 0.109892;0.11502499999999999;14.360272; 0.171735;MISSING;MISSING;MISSING;TO; 0.063999; 0.106141;0.013914000000000001;4.534712;13.873425000000001;MISSING;MISSING;MISSING;0.74; 0.041539; 0.104607;9.900000000000005e-05; 4e-06; true; 0.207253;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;17.6;12.769474988; 0.134336106; 0.008775781; true; 0.162661189; 13.295127442;TO;0.375586409;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-18-*.mata;TO;0.07850159999999998;0.329642;5.3827101;MISSING;MISSING;MISSING;MISSING;TO; 0.037391; 0.084627;3.902198;0.862941;MISSING;MISSING;MISSING;TO; 0.047843; 0.125632;0.132839;13.780457; 0.170189;MISSING;MISSING;MISSING;TO; 0.037455; 0.115714;0.015498999999999997;4.391288;17.231033;MISSING;MISSING;MISSING;0.75; 0.05245; 0.119589;9.700000000000004e-05; 4e-06; true; 0.244724;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;18.98;14.936712821; 0.190081441; 0.003974075; true; 0.20012753; 15.588876749;TO;0.37664701599999995;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-19-*.mata;TO;0.08149869999999998;0.589284;6.241086500000001;MISSING;MISSING;MISSING;MISSING;TO; 0.052167; 0.134554;4.253742;0.9758749999999999;MISSING;MISSING;MISSING;TO; 0.057942; 0.144997;0.17377099999999998;14.701696; 0.185073;MISSING;MISSING;MISSING;TO; 0.058316; 0.189133;0.014476000000000003;6.039332;18.547609;MISSING;MISSING;MISSING;0.75; 0.057498; 0.137274;0.00010000000000000005; 6e-06; true; 0.280234;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;21.61;17.442387942; 0.259319136; 0.016152392; true; 0.281286564; 18.266215626;TO;0.43320958200000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-2-*.mata;0.13;0.0844643;0.0085885; 0.0259253000; 0.0002577000; True; 0.0379513000; 0.2323197000;0.01; 0.001162; 0.0061; 0.004911; 0.001147; 2e-06; true; 0.014733;0.02; 0.001175; 0.006282;0.001303; 0.012924; 0.014929; 4e-06; true; 0.038039;0.02; 0.001395; 0.006482;0.00026199999999999997; 0.007603; 0.008979; 0.0001; true; 0.027072;0.47; 0.001584; 0.006449; 2e-05; 4e-06; true; 0.009936;1.06; 0.0077; 0.0000; 0.0100; 0.0022; 0.0000; True; 0.0123; 0.0202;5.1; 0.0101; 0.0023; 4.5539; 0.1721; 0.0000; True; 4.7261; 4.7388;3.36; 0.0116; 0.0042; 0.1245; 2.2368; 2.2371; True; 2.3617; 2.3814;1.4;0.254773956; 0.024376423; 0.002087953; true; 0.032243867; 0.407864029;1.24;0.045971084; 0.077618158; 3.5302E-5; true; 0.100868906; 0.281956099
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-20-*.mata;TO;0.09947520000000001;0.5447841999999999;6.807935199999999;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.059529; 0.156674;0.179852;14.877779; 0.200917;MISSING;MISSING;MISSING;TO; 0.05742; 0.152528;0.021527;4.606254;19.716201;MISSING;MISSING;MISSING;0.79; 0.059999; 0.121537;0.00010600000000000004; 5e-06; true; 0.25493;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;28.0;25.370055038000004; 0.273990175; 0.003852691; true; 0.283810875; 26.180189843;TO;0.43818526900000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-21-*.mata;TO;0.10550949999999999;0.4505465;6.069718300000001;MISSING;MISSING;MISSING;MISSING;TO; 0.069541; 0.182785;4.638695;0.946191;MISSING;MISSING;MISSING;TO; 0.063684; 0.195607;0.212341;16.363934; 0.201037;MISSING;MISSING;MISSING;TO; 0.062346; 0.125568;0.021528000000000002;4.74396;19.529128999999998;MISSING;MISSING;MISSING;0.77; 0.068121; 0.164942;0.00011500000000000003; 5e-06; true; 0.327351;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;38.17;36.13719902400001; 0.242658006; 0.004570296; true; 0.264610318; 36.889200613;TO;0.33241404300000005;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-22-*.mata;TO;0.07191990000000001;0.34891279999999997;5.8092615;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.070089; 0.195093;0.23164500000000002;20.391485; 0.190186;MISSING;MISSING;MISSING;TO; 0.060747; 0.176116;0.024484999999999996;4.69491;19.484748;MISSING;MISSING;MISSING;0.92; 0.068709; 0.18478;0.00011400000000000005; 6e-06; true; 0.361946;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;36.15;32.803202494; 0.264721735; 0.004452873; true; 0.276209849; 33.707850286;TO;0.38767806299999996;MISSING;MISSING;MISSING;MISSING;MISSING
