name;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-sim-compl;mata-sim-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6796-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6796-*.mata;0.0; 0.002304; 0.007249;0.0015530000000000001;9.6e-05;0.000101; 1.3e-05; false; 0.012663;0.000213;1.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6842-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6842-*.mata;0.0; 0.004897; 0.006069;0.0016959999999999998;9.300000000000001e-05;0.000114; 6e-06; false; 0.014953;0.000301;2.2e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6917-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6917-*.mata;0.0; 0.001759; 0.008686;0.0019619999999999998;9.6e-05;0.00011700000000000001; 6e-06; false; 0.014742;0.000323;1.9999999999999998e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7455-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7455-*.mata;0.0; 0.001067; 0.004353;0.00181;0.00011300000000000001;0.00013099999999999999; 7e-06; false; 0.009224;0.000356;2.8e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7904-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7904-*.mata;0.0; 0.001866; 0.006116;0.002044;0.000129;0.00012199999999999998; 9e-06; false; 0.012161;0.000353;2.9e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8045-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8045-*.mata;0.0; 0.001062; 0.004215;0.0014960000000000002;8.7e-05;0.000109; 7e-06; false; 0.008329;0.00027899999999999995;2.4999999999999998e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8468-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8468-*.mata;0.0; 0.001085; 0.006534;0.002241;0.000117;0.00015199999999999998; 5e-06; false; 0.012269;0.00036799999999999995;1.9999999999999998e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8654-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8654-*.mata;0.0; 0.001019; 0.00419;0.001406;7.9e-05;0.00010400000000000001; 5e-06; false; 0.008126;0.000313;1.9e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8867-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8867-*.mata;0.0; 0.00189; 0.005955;0.002054;0.000141;0.00014199999999999998; 1.3e-05; false; 0.01206;0.00035899999999999994;2.9999999999999997e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8917-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8917-*.mata;0.0; 0.001605; 0.005452;0.001206;6.8e-05;7.8e-05; 6e-06; false; 0.009734;0.00018500000000000002;1.8e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8962-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8962-*.mata;0.0; 0.001056; 0.004515;0.001389;7.3e-05;8.7e-05; 4e-06; false; 0.008603;0.00023099999999999998;1.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9050-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9050-*.mata;0.0; 0.001044; 0.004062;0.0010479999999999999;6.099999999999999e-05;7.400000000000001e-05; 4e-06; false; 0.007354;0.000162;1.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9155-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9155-*.mata;0.0; 0.001024; 0.004186;0.00127;8.4e-05;8.5e-05; 7e-06; false; 0.007771;0.000214;1.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9276-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9276-*.mata;0.0; 0.001077; 0.004024;0.001183;7.8e-05;9.400000000000001e-05; 6e-06; false; 0.007609;0.000234;2.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9416-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9416-*.mata;0.0; 0.001059; 0.004014;0.001278;8.400000000000001e-05;8.7e-05; 8e-06; false; 0.007733;0.000239;1.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9747-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9747-*.mata;0.0; 0.001099; 0.009457;0.002917;0.000239;0.000236; 1.8e-05; false; 0.016601;0.000594;4.2e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query2885-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query2885-*.mata;0.0; 0.001683; 0.006322;0.001497;5.3e-05;9e-05; 1e-06; true; 0.011275;0.000201;3.2e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3096-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3096-*.mata;0.0; 0.00097; 0.004331;0.0022029999999999997;0.000144;0.00018099999999999998; 3e-05; false; 0.009902;0.0005239999999999999;3.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3102-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3102-*.mata;0.0; 0.000582; 0.003935;0.000397;2.1000000000000002e-05;3.1e-05; 4e-06; false; 0.005723;6.8e-05; 7e-06
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3111-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3111-*.mata;0.0; 0.001066; 0.00417;0.00119;5.4e-05;8.300000000000001e-05; 5e-06; false; 0.007605;0.00018600000000000002;1.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3113-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3113-*.mata;0.0; 0.001012; 0.005659;0.000637;2.8e-05;5.3e-05; 7e-06; false; 0.008564;0.000141; 1.3e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3124-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3124-*.mata;0.0; 0.001163; 0.006494;0.0007880000000000001;2.3e-05;9.1e-05; 5e-06; false; 0.009761;0.000229; 2.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3133-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3133-*.mata;0.0; 0.000571; 0.004108;0.000651;2.9999999999999997e-05;5.6e-05; 7e-06; false; 0.006563;0.000176; 1.5e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3137-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3137-*.mata;0.0; 0.000998; 0.005568;0.000622;2.7e-05;5e-05; 7e-06; false; 0.008435;0.00015000000000000001; 1.5e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3143-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3143-*.mata;0.0; 0.002324; 0.006104;0.002102;0.000105;0.00010099999999999999; 1.1e-05; false; 0.012536;0.00025499999999999996;2.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3146-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3146-*.mata;0.0; 0.000562; 0.004002;0.0005700000000000001;2.7e-05;5.4999999999999995e-05; 8e-06; false; 0.006239;0.00017999999999999998; 1.5e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3149-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3149-*.mata;0.0; 0.001918; 0.005033;0.002029;0.00014600000000000003;0.000126; 1.6e-05; false; 0.011086;0.000397;2.8000000000000003e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3151-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3151-*.mata;0.0; 0.001011; 0.005689;0.000672;3.8e-05;5.2e-05; 7e-06; false; 0.008756;0.000198; 1.2e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3155-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3155-*.mata;0.0; 0.001854; 0.00595;0.0018540000000000002;0.000111;0.000115; 9e-06; false; 0.011629;0.00027299999999999997;2.9e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3156-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3156-*.mata;0.0; 0.001003; 0.005593;0.0007329999999999999;2.9e-05;5.4999999999999995e-05; 7e-06; false; 0.008713;0.00022399999999999997; 1.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3160-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3160-*.mata;0.0; 0.000809; 0.007643;0.0012139999999999998;5.1000000000000006e-05;5.2000000000000004e-05; 6e-06; false; 0.01149;0.000278; 1.3e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3164-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3164-*.mata;0.0; 0.001145; 0.004179;0.0015500000000000002;9.099999999999999e-05;0.000124; 7e-06; false; 0.008621;0.000326;3.2e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3165-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3165-*.mata;0.0; 0.001846; 0.005832;0.001996;0.000132;0.00013900000000000002; 1.2e-05; false; 0.011774;0.00037299999999999996;3.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3167-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3167-*.mata;0.0; 0.001527; 0.006214;0.00114;8.2e-05;7.1e-05; 5e-06; false; 0.010589;0.00021; 1.3e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3168-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3168-*.mata;0.0; 0.001905; 0.005867;0.0019979999999999998;0.00013000000000000002;0.00011699999999999998; 8e-06; false; 0.011839;0.000377;3.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3177-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3177-*.mata;0.0; 0.001017; 0.005587;0.000628;2.7e-05;5e-05; 6e-06; false; 0.008492;0.000149; 1.2e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3179-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3179-*.mata;0.0; 0.000573; 0.004044;0.000753;2.6000000000000002e-05;5.6999999999999996e-05; 8e-06; false; 0.006482;0.000175; 1.3e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3182-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3182-*.mata;0.0; 0.001153; 0.005828;0.001346;4.899999999999999e-05;9.799999999999998e-05; 1e-06; true; 0.010043;0.000216;3.2e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3185-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3185-*.mata;0.0; 0.001156; 0.004628;0.001706;0.000108;0.00013199999999999998; 7e-06; false; 0.009359;0.000325;3.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3186-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3186-*.mata;0.0; 0.002154; 0.006586;0.0013269999999999998;4.9e-05;8.3e-05; 6e-06; false; 0.011399;0.000201;1.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3188-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3188-*.mata;0.0; 0.001054; 0.005656;0.000725;2.9999999999999997e-05;5.4000000000000005e-05; 7e-06; false; 0.008758;0.000192; 1.5e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3191-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3191-*.mata;0.0; 0.002865; 0.010086;0.0022170000000000002;0.000127;0.00016; 6e-06; false; 0.017173;0.00038399999999999996;2.6000000000000002e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3194-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3194-*.mata;0.0; 0.001044; 0.006155;0.0006659999999999999;2.8e-05;5.2000000000000004e-05; 7e-06; false; 0.009176;0.000154; 1.2e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3196-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3196-*.mata;0.01; 0.001972; 0.006196;0.0019190000000000001;9.6e-05;0.000127; 8e-06; false; 0.012215;0.00037699999999999995;2.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3201-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3201-*.mata;0.0; 0.001012; 0.005537;0.000616;2.4e-05;4.6e-05; 6e-06; false; 0.008313;0.000145; 1.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3203-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3203-*.mata;0.0; 0.001679; 0.004358;0.0017119999999999998;9.299999999999998e-05;0.00012099999999999999; 6e-06; false; 0.009539;0.000314;2.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3205-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3205-*.mata;0.0; 0.001006; 0.005688;0.000766;3.7000000000000005e-05;5.4e-05; 8e-06; false; 0.008741;0.000192; 1.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3208-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3208-*.mata;0.0; 0.00184; 0.008743;0.00443;0.00033600000000000004;0.00022399999999999997; 1.8e-05; false; 0.018416;0.000616;4.4999999999999996e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3214-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3214-*.mata;0.0; 0.001114; 0.003982;0.0009399999999999999;5.7e-05;6.899999999999998e-05; 5e-06; false; 0.007125;0.00014000000000000001;1.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3218-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3218-*.mata;0.0; 0.001028; 0.00534;0.00044300000000000003;1.9e-05;3.5000000000000004e-05; 5e-06; false; 0.007731;0.00011899999999999999; 9e-06
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3224-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3224-*.mata;0.0; 0.001215; 0.004028;0.0010899999999999998;4.9e-05;9.400000000000001e-05; 6e-06; false; 0.007553;0.000183;1.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3225-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3225-*.mata;0.0; 0.000582; 0.004011;0.0004959999999999999;2.6000000000000002e-05;5.3e-05; 7e-06; false; 0.006164;0.000167; 1.2e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3229-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3229-*.mata;0.0; 0.001882; 0.005864;0.0018060000000000003;7.9e-05;0.00011699999999999998; 8e-06; false; 0.011476;0.000325;3.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3234-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3234-*.mata;0.0; 0.001968; 0.007005;0.0012100000000000001;7.2e-05;6.900000000000001e-05; 1.3e-05; false; 0.01149;0.000191;1.4999999999999999e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3236-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3236-*.mata;0.01; 0.001874; 0.004988;0.0015340000000000002;7.2e-05;9.999999999999999e-05; 7e-06; false; 0.010166;0.00023100000000000003;2.4999999999999998e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3238-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3238-*.mata;0.0; 0.001883; 0.005887;0.0018850000000000002;8.5e-05;0.000107; 6e-06; false; 0.011582;0.000308;2.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3239-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3239-*.mata;0.0; 0.002139; 0.007217;0.001079;6.4e-05;7.399999999999998e-05; 5e-06; false; 0.01168;0.000159;1.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3241-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3241-*.mata;0.0; 0.001215; 0.004085;0.0013669999999999997;9.6e-05;0.000117; 7e-06; false; 0.008385;0.00031999999999999997;2.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3246-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3246-*.mata;0.0; 0.00187; 0.005925;0.0018570000000000001;8.8e-05;0.00011799999999999998; 8e-06; false; 0.011586;0.000315;2.8e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3250-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3250-*.mata;0.0; 0.001912; 0.00576;0.00163;0.000116;0.000124; 9e-06; false; 0.011162;0.000296;2.3e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3253-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3253-*.mata;0.0; 0.002565; 0.007341;0.001085;3.8e-05;5.3e-05; 4e-06; false; 0.012399;0.00017; 2.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3255-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3255-*.mata;0.0; 0.002476; 0.011252;0.001304;3.5e-05;8.999999999999999e-05; 7e-06; false; 0.017007;0.000243; 3.5e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3269-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3269-*.mata;0.0; 0.001799; 0.005057;0.0010309999999999998;4.7000000000000004e-05;6.800000000000001e-05; 3e-06; false; 0.009064;0.000155;1.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3296-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3296-*.mata;0.0; 0.001691; 0.005998;0.002064;0.000154;0.00014199999999999998; 1e-05; false; 0.011966;0.00039400000000000004;3.2e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3304-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3304-*.mata;0.0; 0.001861; 0.005906;0.002145;0.000149;0.000145; 1.2e-05; false; 0.012182;0.00042099999999999993;3.4e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3308-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3308-*.mata;0.0; 0.000684; 0.004616;0.00068;3.2999999999999996e-05;5.099999999999999e-05; 7e-06; false; 0.007072;0.000205; 7e-06
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3310-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3310-*.mata;0.0; 0.00107; 0.004048;0.001307;7.8e-05;9.199999999999999e-05; 5e-06; false; 0.007715;0.00020199999999999998;1.9e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3314-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3314-*.mata;0.0; 0.001051; 0.004609;0.0012710000000000002;8.3e-05;8.6e-05; 6e-06; false; 0.008533;0.00021999999999999998;1.7e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3318-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3318-*.mata;0.0; 0.001975; 0.006211;0.0021820000000000003;0.000177;0.000176; 1.3e-05; false; 0.012704;0.00039900000000000005;3.5e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3321-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3321-*.mata;0.0; 0.000759; 0.00654;0.000679;4.6e-05;4.0999999999999994e-05; 5e-06; false; 0.009051;0.000137; 1.6e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3324-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3324-*.mata;0.0; 0.001048; 0.004064;0.0012799999999999999;7.199999999999999e-05;8.200000000000001e-05; 6e-06; false; 0.007703;0.000201;1.9e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3325-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3325-*.mata;0.0; 0.001922; 0.005986;0.001974;0.00011899999999999999;0.00012099999999999999; 8e-06; false; 0.011926;0.000339;3.1e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3330-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3330-*.mata;0.0; 0.001915; 0.005737;0.00157;7.9e-05;0.000106; 6e-06; false; 0.011003;0.00027400000000000005;2.3e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3331-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3331-*.mata;0.0; 0.00101; 0.005597;0.000478;2.2e-05;4.399999999999999e-05; 5e-06; false; 0.008196;9.5e-05; 7e-06
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3335-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3335-*.mata;0.0; 0.001917; 0.005781;0.0018250000000000002;0.000135;0.00014; 1.2e-05; false; 0.011561;0.000355;2.4999999999999998e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3336-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3336-*.mata;0.0; 0.001882; 0.005486;0.00131;9e-05;9.1e-05; 7e-06; false; 0.010027;0.00025299999999999997;1.4999999999999999e-05
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3350-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3350-*.mata;0.0; 0.001015; 0.005485;0.00062;2.7e-05;5.6e-05; 7e-06; false; 0.008349;0.00015099999999999998; 1.3e-05
