name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-uni;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-2-*.mata;0.09;0.033642;0.0064724000000000005; 0.0046218000; 0.0003078000; False; 0.0132541000; 0.0802080000;0.81;0.0781412;0.0237068; 0.0204627000; 0.0002973000; False; 0.0469063000; 0.2510238000;1.58;0.04384562;0.163379291; 0.04351969; 0.003433221; false; 0.233633917; 0.456782698
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-20-*.mata;0.21;0.09908690000000002;0.0335461;0.0383689; 0.0002666000; False; 0.0961724000; 0.2463000000;1.55;0.2695988;0.031088599999999997;0.040382999999999995; 0.0002812000; False; 0.0759413000; 0.4725122000;29.71;0.3268148740000001;25.528666518; 0.217404096; 0.00432932; false; 25.763022244; 26.61089142
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-21-*.mata;0.25;0.10981800000000001;0.0233427;0.059616; 0.0002946000; False; 0.0874738000; 0.2515777000;1.64;0.37689649999999997;0.034456;0.04096020000000001; 0.0003043000; False; 0.0800520000; 0.6439091000;35.08;0.34427458900000013;30.241552441999996; 0.206725598; 0.002253445; false; 30.473693653; 31.527631169
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-22-*.mata;0.24;0.1357255;0.0332997;0.059320700000000004; 0.0002647000; False; 0.0969005000; 0.2816496000;1.8;0.3028321;0.0290105;0.04575549999999999; 0.0003221000; False; 0.0791999000; 0.5230065000;40.29;0.28186445199999993;34.799843640000006; 0.201038005; 0.00243676; false; 35.012486237; 35.942084662
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-23-*.mata;0.19;0.09776939999999998;0.018271600000000002;0.0435028; 0.0001649000; False; 0.0654133000; 0.2009655000;1.38;0.30708280000000004;0.015349199999999999;0.032849500000000004; 0.0001889000; False; 0.0644545000; 0.5146592000;43.62;0.272980841;39.464131806000005; 0.25717191; 0.0031407; false; 39.748193714; 40.660377434
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-24-*.mata;0.26;0.1169167;0.0400039;0.0696107; 0.0003104000; False; 0.1146142000; 0.2773646000;2.08;0.3738887000000001;0.0337324;0.06157739999999999; 0.0002903000; False; 0.1001247000; 0.6319739000;58.35;0.264642114;53.57158474799999; 0.230532293; 0.003157461; false; 53.820010323; 54.661508442
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-25-*.mata;0.26;0.1179382;0.036001799999999994;0.07461269999999999; 0.0003229000; False; 0.1177072000; 0.2843188000;2.06;0.4096947999999999;0.04347639999999999;0.057859600000000004; 0.0002368000; False; 0.1061707000; 0.6904690000;TO;0.31315328700000006;53.13851670099999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-26-*.mata;0.2;0.07647369999999999;0.03306370000000001;0.07414449999999999; 0.0001617000; False; 0.1114750000; 0.2159183000;1.81;0.32607050000000004;0.0342914;0.0723546; 0.0003060000; False; 0.1116576000; 0.6152329000;TO;0.398863187;54.870711328;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-27-*.mata;0.23;0.07982240000000002;0.03952749999999999;0.0968742; 0.0002864000; False; 0.1419022000; 0.2538854000;2.4;0.4934657;0.03781559999999999;0.08805829999999999; 0.0002330000; False; 0.1425477000; 0.8330585000;TO;0.441111387;50.554535959000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-28-*.mata;0.33;0.13953490000000002;0.051049899999999995;0.10623359999999998; 0.0003406000; False; 0.1633306000; 0.3498582000;1.9;0.4344142;0.0234643;0.048007900000000006; 0.0001894000; False; 0.0776363000; 0.6333025000;TO;0.48142247;56.260466675;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-29-*.mata;0.19;0.08739640000000003;0.028127900000000004;0.055634199999999995; 0.0002106000; False; 0.0910840000; 0.2170292000;2.44;0.6073533;0.042158999999999995;0.1232911; 0.0002320000; False; 0.1705927000; 1.0011769000;TO;0.444078769;51.04077830599999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-3-*.mata;0.13;0.0543606;0.009894899999999998;0.007614; 0.0002814000; False; 0.0203880000; 0.1268383000;0.85;0.043653500000000005;0.009847799999999999;0.0077228999999999996; 0.0003036000; False; 0.0205568000; 0.1209330000;1.78;0.042010466999999996;0.19103161899999999; 0.03119123; 0.002498778; false; 0.230345632; 0.400532182
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-*.mata;0.38;0.14485059999999994;0.05235830000000002;0.1488035; 0.0002946000; False; 0.2067555000; 0.4024998000;2.89;0.5907414000000001;0.028302499999999998;0.0829164; 0.0002260000; False; 0.1155796000; 0.9457649000;TO;0.529494331;50.794934968;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-*.mata;0.41;0.1613121;0.05207279999999999;0.1505405; 0.0002456000; False; 0.2093122000; 0.4241929000;2.65;0.45746290000000006;0.035943199999999995;0.08050869999999999; 0.0001966000; False; 0.1250559000; 0.7342651000;TO;0.5700417609999999;51.164394222999995;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-*.mata;0.45;0.15720099999999998;0.08609579999999999;0.1482737; 0.0004044000; False; 0.2413078000; 0.4432394000;3.2;0.8124588000000001;0.06791;0.1088652; 0.0002962000; False; 0.1822674000; 1.2485834000;TO;0.6257664369999998;50.367236937;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-*.mata;0.4;0.17554679999999998;0.07371319999999998;0.1800838; 0.0003065000; False; 0.2604936000; 0.4821752000;2.88;0.6373106;0.08586250000000001;0.1449384; 0.0002920000; False; 0.2375753000; 1.0325476000;TO;0.561706797;49.169090909999994;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-*.mata;0.46;0.16677850000000002;0.07948390000000001;0.17129; 0.0003022000; False; 0.2568810000; 0.4689556000;3.65;0.8488943000000001;0.07098589999999999;0.13502150000000002; 0.0002664000; False; 0.2117106000; 1.3499381000;TO;0.751791677;52.95443383200001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-*.mata;0.46;0.1709139;0.0776537;0.1894069; 0.0002690000; False; 0.2730373000; 0.4882129000;3.86;0.9561516999999999;0.09354190000000001;0.1570373; 0.0002390000; False; 0.2632952000; 1.5317201000;TO;0.7822701900000001;51.567893129;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-*.mata;0.31;0.10734280000000002;0.0452847;0.1431625; 0.0001950000; False; 0.1958935000; 0.3364598000;2.89;0.7046397999999998;0.09847020000000002;0.23198979999999994; 0.0002880000; False; 0.3381024000; 1.2366612000;TO;0.8311561550000001;50.455630334;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-37-*.mata;0.57;0.22662320000000002;0.1888693;0.2206011; 0.0003317000; False; 0.4164167000; 0.6920706000;3.83;1.1643639000000001;0.082013;0.11922730000000002; 0.0002405000; False; 0.2062739000; 1.7197614000;TO;0.684684997;54.882260008;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-38-*.mata;0.39;0.122589;0.0736776;0.13116979999999998; 0.0003416000; False; 0.2114839000; 0.3637291000;4.13;1.3318039999999995;0.102447;0.18493580000000004; 0.0003095000; False; 0.2949166000; 2.0167556000;TO;0.961904709;50.773137065;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-39-*.mata;0.62;0.21132680000000004;0.10851349999999997;0.2602401; 0.0002716000; False; 0.3814913000; 0.6425864000;4.37;1.2052981999999999;0.08733049999999999;0.20906889999999997; 0.0002553000; False; 0.3022308000; 1.9264905000;TO;1.1557808190000003;48.096484443;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-4-*.mata;0.08;0.03410969999999999;0.006513699999999999;0.0051839; 0.0001745000; False; 0.0141546000; 0.0785196000;0.72;0.0446529;0.009852399999999997;0.0085454; 0.0003377000; False; 0.0220366000; 0.1361778000;1.7;0.078749602;0.235122994; 0.025056935; 0.002380385; false; 0.269728533; 0.502789225
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-40-*.mata;0.65;0.19829720000000003;0.11054729999999999;0.3097322; 0.0002863000; False; 0.4334311000; 0.6752809000;4.69;1.3369424000000008;0.0804378;0.13894209999999999; 0.0002239000; False; 0.2240128000; 1.9911740000;TO;0.9978613809999997;44.775256237;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-41-*.mata;0.39;0.12571960000000001;0.0719604;0.1524614; 0.0002194000; False; 0.2291059000; 0.3828539000;5.09;1.0768081;0.1323402;0.2748389999999999; 0.0002805000; False; 0.4179217000; 1.7645845000;TO;1.244881331;46.536115408;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-42-*.mata;0.75;0.21490630000000002;0.128951;0.3140616; 0.0003026000; False; 0.4505439000; 0.7092757000;5.75;1.2762049999999998;0.1224392;0.2506691; 0.0003126000; False; 0.3789511000; 2.1160834000;TO;1.3707467039999999;53.358917449;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-43-*.mata;0.85;0.25029830000000003;0.1445533;0.34382189999999996; 0.0003202000; False; 0.4978344000; 0.7972355000;5.17;1.3930374999999993;0.14156189999999996;0.26265259999999996; 0.0002788000; False; 0.4170973000; 2.1058200000;TO;1.1119582579999998;50.056004236;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-44-*.mata;0.97;0.26226;0.19355679999999997;0.39367169999999996; 0.0002316000; False; 0.5947924000; 0.9073369000;6.59;1.7734770000000002;0.1384996;0.28281359999999994; 0.0001459000; False; 0.4271896000; 2.7335626000;TO;1.094847018;44.61019571;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-45-*.mata;0.9;0.25917019999999996;0.1652504;0.3373946; 0.0002685000; False; 0.5231376000; 0.8292395000;6.87;1.8296065000000001;0.1071759;0.234137; 0.0003052000; False; 0.3473650000; 2.8766326000;TO;1.3846861440000002;49.092787054;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-46-*.mata;0.94;0.2726315;0.133528;0.37139190000000005; 0.0002148000; False; 0.5206973000; 0.8437165000;6.12;1.6390520000000006;0.07601930000000001;0.21756720000000002; 0.0001568000; False; 0.3031204000; 2.5108352000;TO;1.3372317169999999;44.81913741;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-47-*.mata;1.08;0.2650794000000001;0.1668271;0.4426999; 0.0003082000; False; 0.6192430000; 0.9289799000;7.5;2.0701213;0.15201549999999997;0.3524693; 0.0002721000; False; 0.5112723000; 3.0737673000;TO;1.745783168;47.833998178;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-48-*.mata;1.08;0.3188351;0.18454989999999996;0.44123350000000006; 0.0002985000; False; 0.6338297000; 1.0273333000;8.38;2.1360878999999997;0.22866249999999994;0.3865028999999999; 0.0003615000; False; 0.6257761000; 3.4132147000;TO;1.8366015820000001;41.296646463;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-49-*.mata;1.17;0.29548769999999996;0.23424350000000002;0.4313952; 0.0003289000; False; 0.6827526000; 1.0268077000;8.48;2.2738427;0.21366310000000002;0.42431289999999994; 0.0003308000; False; 0.6447059000; 3.6284554000;TO;1.796477404;48.995688306;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-5-*.mata;0.14;0.0583245;0.010277600000000003;0.0089267; 0.0003081000; False; 0.0223801000; 0.1384694000;0.84;0.046012899999999995;0.006257099999999999;0.018206; 0.0002481000; False; 0.0405163000; 0.1525745000;2.23;0.060743553;0.36215014199999995; 0.028603142; 0.002316601; false; 0.400376355; 0.638374734
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-50-*.mata;1.09;0.26253580000000004;0.3332825;0.4959354999999999; 0.0001895000; False; 0.8366096000; 1.1470783000;8.01;2.7365281000000006;0.2815711;0.4960241000000001; 0.0002831000; False; 0.7855394000; 3.9487296000;TO;1.5359598319999996;52.003981159999995;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-*.mata;1.27;0.3566606000000001;0.24208569999999996;0.5945948999999998; 0.0003369000; False; 0.8448063000; 1.2523368000;8.34;2.3748646999999994;0.1686713;0.4214161; 0.0003900000; False; 0.6087943000; 3.6834397000;TO;2.1846555290000005;50.386518064;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-*.mata;1.23;0.35749000000000003;0.19775669999999998;0.5008971999999999; 0.0002880000; False; 0.7078355000; 1.1247367000;8.26;2.2700897;0.17208000000000004;0.5015423; 0.0003440000; False; 0.6843533000; 3.7270184000;TO;1.8252641300000003;43.819158245;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-*.mata;1.28;0.29014520000000005;0.22837459999999998;0.6407695; 0.0002922000; False; 0.8931912000; 1.2290263000;9.48;2.8679026999999997;0.2751824;0.5587618999999999; 0.0002661000; False; 0.8436698000; 4.4520104000;TO;2.137010922;47.552195600999994;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-*.mata;1.32;0.3267843999999999;0.22453160000000005;0.5614099; 0.0002646000; False; 0.7944567000; 1.1658612000;9.37;2.1322562;0.149421;0.40230079999999996; 0.0002634000; False; 0.5570555000; 3.1976720000;TO;2.6278757440000007;44.38644561299999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-55-*.mata;1.47;0.33746960000000004;0.2527467;0.5949454999999999; 0.0002940000; False; 0.8574722000; 1.2419978000;9.81;2.9335726999999996;0.28421100000000005;0.6001299; 0.0003032000; False; 0.8920990000; 4.6215754000;TO;2.6596719049999997;37.292010281;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-56-*.mata;1.55;0.342708;0.27212469999999994;0.6747380999999998; 0.0002853000; False; 0.9550270000; 1.3757679000;11.37;3.3107818999999994;0.25914439999999994;0.7691015999999998; 0.0003102000; False; 1.0549022000; 5.3269986000;TO;2.7557311670000004;37.101388275999994;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-57-*.mata;1.55;0.3539265;0.2981230000000001;0.7507338000000001; 0.0003070000; False; 1.0915300000; 1.4959170000;11.35;3.0406337;0.3347208;0.7000107999999999; 0.0003312000; False; 1.0595793000; 4.9756043000;TO;2.7832642620000008;38.067947114999996;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-58-*.mata;1.66;0.40550359999999996;0.33300080000000004;0.7976038; 0.0002878000; False; 1.1394749000; 1.5956925000;12.29;3.6161958;0.3358387;0.6786191999999999; 0.0003256000; False; 1.0218667000; 5.6465168000;TO;2.362404519000001;39.749217400000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-59-*.mata;1.65;0.4884818;0.3045308;0.7245271000000001; 0.0003085000; False; 1.0400868000; 1.6252171000;11.37;3.6841751;0.40194620000000003;0.7366648000000001; 0.0002632000; False; 1.1466799000; 5.6649938000;TO;3.133536281;47.763017834;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-6-*.mata;0.11;0.038001599999999996;0.0073426;0.006100600000000001; 0.0001959000; False; 0.0162714000; 0.1113825000;0.8;0.0328252;0.0066485;0.0057075; 0.0002585000; False; 0.0151897000; 0.0855426000;2.82;0.11807167000000002;0.694567764; 0.035529906; 0.002286252; false; 0.739648425; 1.158126299
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-60-*.mata;1.78;0.3987842999999999;0.5347787;0.9455295; 0.0003012000; False; 1.4978112000; 1.9415859000;13.1;4.166491099999999;0.32617709999999994;0.8780055000000001; 0.0003595000; False; 1.2224504000; 6.5324120000;TO;2.765998896;49.559651767;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-7-*.mata;0.15;0.06688150000000001;0.009714500000000001;0.0093754; 0.0002500000; False; 0.0228879000; 0.1435216000;0.94;0.0579567;0.0098851;0.0346193; 0.0002917000; False; 0.0483132000; 0.1660565000;3.3;0.069118393;0.826159195; 0.045638103; 0.002486062; false; 0.881942125; 1.143701179
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-8-*.mata;0.13;0.0587976;0.010641800000000002;0.010609799999999999; 0.0002746000; False; 0.0244232000; 0.1365947000;0.95;0.06217980000000001;0.0108084;0.0100116; 0.0003646000; False; 0.0244777000; 0.1503079000;4.21;0.133573898;1.165448484; 0.03809384; 0.002192885; false; 1.214025888; 1.682523119
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-9-*.mata;0.14;0.0613005;0.0114207;0.012320900000000001; 0.0002921000; False; 0.0281833000; 0.1339441000;1.06;0.06907139999999999;0.010751399999999996;0.0124046; 0.0003035000; False; 0.0263421000; 0.1589890000;5.29;0.170942527;1.4468485189999998; 0.060531163; 0.002152073; false; 1.527608983; 2.004262529
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-10-*.mata;0.14;0.0653645;0.011505100000000002;0.0162423; 0.0002393000; False; 0.0318673000; 0.1407637000;1.13;0.10372469999999999;0.011819399999999997;0.011939900000000002; 0.0002930000; False; 0.0274128000; 0.2030943000;TO;0.23891075499999997;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-11-*.mata;0.15;0.07048710000000001;0.0119739;0.0166086; 0.0002162000; False; 0.0334093000; 0.1485818000;1.01;0.0833528;0.011695899999999997;0.014541399999999998; 0.0003096000; False; 0.0296258000; 0.1832530000;TO;0.188759455;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-12-*.mata;0.11;0.0511643;0.0075105999999999975;0.011278600000000001; 0.0001787000; False; 0.0212716000; 0.1058098000;1.16;0.1316014;0.012120200000000003;0.0185755; 0.0002737000; False; 0.0341239000; 0.2598020000;TO;0.274142793;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-13-*.mata;0.11;0.11277650000000002;0.0099234;0.027706; 0.0001833000; False; 0.0403958000; 0.1848613000;0.97;0.10712429999999999;0.014253900000000002;0.0194488; 0.0003366000; False; 0.0459155000; 0.2126048000;TO;0.17930995100000002;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-14-*.mata;0.15;0.08091999999999998;0.0156154;0.0223773; 0.0003274000; False; 0.0416770000; 0.1757167000;1.21;0.1266826;0.013733100000000003;0.040604; 0.0002595000; False; 0.0579145000; 0.2881401000;TO;0.228369586;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-15-*.mata;0.11;0.05312600000000001;0.011073500000000002;0.014771000000000001; 0.0001781000; False; 0.0282787000; 0.1137431000;1.19;0.11464449999999998;0.0090977;0.0145954; 0.0001854000; False; 0.0274794000; 0.2213913000;TO;0.307082033;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-16-*.mata;0.18;0.14445289999999997;0.017144399999999994;0.028768099999999998; 0.0002966000; False; 0.0499816000; 0.2780210000;1.21;0.2751003;0.016808800000000002;0.0276546; 0.0003073000; False; 0.0487675000; 0.4274130000;TO;0.431682394;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-17-*.mata;0.2;0.14748340000000001;0.0407814;0.057112500000000004; 0.0002949000; False; 0.1024389000; 0.2940196000;1.36;0.12291700000000003;0.009388700000000003;0.0158745; 0.0001961000; False; 0.0277009000; 0.2324851000;TO;0.48901611500000003;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-18-*.mata;0.18;0.08470200000000001;0.0159148;0.029580299999999997; 0.0002086000; False; 0.0505314000; 0.1796357000;1.42;0.1846361;0.0195904;0.0488738; 0.0002888000; False; 0.0721810000; 0.4347220000;TO;0.4980425610000001;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-19-*.mata;0.22;0.11461819999999999;0.019901;0.040413500000000005; 0.0002849000; False; 0.0644199000; 0.2274154000;1.34;0.133136;0.012035799999999998;0.028974899999999994; 0.0002932000; False; 0.0444241000; 0.2580738000;TO;0.391963785;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-2-*.mata;0.13;0.049918699999999996;0.011016500000000002; 0.0075742000; 0.0002883000; False; 0.0214850000; 0.1195119000;0.92;0.0439847;0.0095283; 0.0331402000; 0.0003162000; False; 0.0518935000; 0.1560317000;TO;0.047116927;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-20-*.mata;0.21;0.12263250000000002;0.027561200000000008;0.058193800000000004; 0.0003428000; False; 0.0907311000; 0.2455770000;1.56;0.17490170000000002;0.014339000000000001;0.0268519; 0.0002090000; False; 0.0442830000; 0.3077741000;TO;0.370296843;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-21-*.mata;0.25;0.11676870000000002;0.0336416;0.10215930000000001; 0.0002699000; False; 0.1403277000; 0.3041601000;1.79;0.3212942;0.04229659999999999;0.11080460000000003; 0.0002449000; False; 0.1574849000; 0.6151337000;TO;0.47801734100000004;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-22-*.mata;0.26;0.12436730000000001;0.0384191;0.0654438; 0.0004593000; False; 0.1087336000; 0.2695038000;1.84;0.4462421;0.0305426;0.06873179999999998; 0.0003117000; False; 0.1046837000; 0.7459164000;TO;0.38374625199999995;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-23-*.mata;0.28;0.14592539999999998;0.034280399999999996;0.08573370000000001; 0.0002615000; False; 0.1279616000; 0.3283076000;2.04;0.33364679999999997;0.029136699999999995;0.0830947; 0.0003329000; False; 0.1174416000; 0.6796114000;TO;0.262422843;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-24-*.mata;0.19;0.10609219999999997;0.027611099999999993;0.0471596; 0.0003024000; False; 0.0822100000; 0.2263282000;2.24;0.5690737;0.0518393;0.0668193; 0.0003148000; False; 0.1235873000; 0.9098154000;TO;0.4101192250000001;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-25-*.mata;0.32;0.15217929999999996;0.0390578;0.2275634; 0.0001826000; False; 0.2713076000; 0.4761215000;1.96;0.44072890000000003;0.0447502;0.06913; 0.0003050000; False; 0.1189004000; 0.8324759000;TO;0.488240809;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-26-*.mata;0.22;0.10401189999999999;0.024407999999999996;0.061828600000000004; 0.0001966000; False; 0.0938396000; 0.2331290000;2.06;0.511352;0.03445170000000001;0.0992067; 0.0002596000; False; 0.1424659000; 1.0104009000;TO;0.543131915;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-27-*.mata;0.29;0.161274;0.0375054;0.07080370000000001; 0.0002014000; False; 0.1125855000; 0.3539913000;2.28;0.5852679000000002;0.039669699999999995;0.0774537; 0.0003137000; False; 0.1222624000; 0.9073989000;TO;0.4075723979999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-28-*.mata;0.37;0.1890578;0.07302869999999999;0.157998; 0.0003021000; False; 0.2363932000; 0.4730221000;2.66;0.7521009000000001;0.04744240000000001;0.06863670000000001; 0.0002017000; False; 0.1204230000; 1.2202122000;TO;0.497014676;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-29-*.mata;0.28;0.16516650000000002;0.0334127;0.10428510000000002; 0.0002373000; False; 0.1423684000; 0.3660162000;2.93;0.7244464;0.0491059;0.1223673; 0.0002419000; False; 0.1767134000; 1.2543145000;TO;0.6737282519999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-3-*.mata;0.15;0.06028239999999999;0.015156699999999999;0.010468900000000001; 0.0002819000; False; 0.0300706000; 0.1462152000;0.93;0.0446884;0.010076499999999999;0.0078187; 0.0002933000; False; 0.0213615000; 0.1239895000;TO;0.095123685;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
