name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-intersection_emptiness;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-41-*.mata;TO; 0.686778; 0.221616;MISSING;TO;0.29214519999999994;30.786416100000004;1.1953765;MISSING;MISSING;TO; 0.818527; 0.178641;30.869589424;4.295806445;MISSING;MISSING;TO; 0.961919; 0.185826;0.07122354;38.59811033;19.450121981000002;MISSING;MISSING;TO; 0.605132; 0.125134;0.010875145999999999;15.906628009999999;32.736404179999994;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.1934477400000003;MISSING;MISSING;MISSING;TO;0.33598651900000004;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-42-*.mata;TO; 0.866029; 0.274009;MISSING;TO;0.32561419999999996;29.7065294;1.317514;MISSING;MISSING;TO; 0.889492; 0.12671;27.70232079;4.1801224139999995;MISSING;MISSING;TO; 0.846628; 0.166654;0.09408198000000001;21.057048807999998;25.337761269999998;MISSING;MISSING;TO; 0.753737; 0.187022;0.010549458999999999;16.96831748;36.543847650000004;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.2167566170000002;MISSING;MISSING;MISSING;TO;0.21249617399999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-43-*.mata;TO; 0.835771; 0.214326;MISSING;TO;0.33632919999999994;33.378457999999995;1.107527;MISSING;MISSING;TO; 0.821589; 0.176881;29.671469231;4.491564098;MISSING;MISSING;TO; 0.602155; 0.11345;0.067600952;21.691881473000002;22.604817445000002;MISSING;MISSING;TO; 0.798949; 0.18847;0.011447435000000002;16.11002754;32.83080081;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.9617721250000002;MISSING;MISSING;MISSING;TO;0.377419089;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-44-*.mata;TO; 1.09581; 0.107082;MISSING;TO;0.39369659999999995;41.504738700000004;1.3512117;MISSING;MISSING;TO; 0.937924; 0.183692;31.414007259999998;4.2221085050000005;MISSING;MISSING;TO; 0.890591; 0.174492;0.07348775999999999;21.587629399999997;22.349745433;MISSING;MISSING;TO; 1.03114; 0.243029;0.0073541710000000005;17.567612237;33.20283755;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.257583948;MISSING;MISSING;MISSING;TO;0.26984106700000005;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-45-*.mata;TO; 0.814496; 0.283351;MISSING;TO;0.3807369000000001;30.7195581;1.2901146;MISSING;MISSING;TO; 0.979273; 0.198837;29.799698528;4.961984634;MISSING;MISSING;TO; 1.05632; 0.362764;0.11852027999999999;23.249794360000003;25.064724716999997;MISSING;MISSING;TO; 0.947709; 0.221245;0.011125272000000004;15.945571600000001;36.88447987;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.1984459540000003;MISSING;MISSING;MISSING;TO;0.293897194;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-46-*.mata;TO; 1.28233; 0.218174;MISSING;TO;0.5326849999999999;31.797508699999998;1.2235065;MISSING;MISSING;TO; 1.03659; 0.212369;33.917811647;5.173749354;MISSING;MISSING;TO; 0.985175; 0.213952;0.09033916000000002;23.46119302;21.933191077;MISSING;MISSING;TO; 0.800449; 0.136207;0.010117179000000004;15.668031496000001;31.758332369999998;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.8257210429999997;MISSING;MISSING;MISSING;TO;0.3780144179999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-47-*.mata;TO; 1.63325; 0.231016;MISSING;TO;0.3932781;38.3545982;2.2187469;MISSING;MISSING;TO; 0.996653; 0.183289;34.944102477;4.691345582;MISSING;MISSING;TO; 0.853892; 0.315188;0.08687870000000003;22.79847505;25.007126238;MISSING;MISSING;TO; 1.04865; 0.207142;0.013236543999999998;20.24415607;36.06684308;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.354615245;MISSING;MISSING;MISSING;TO;0.3750742869999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-48-*.mata;TO; 1.33295; 0.259933;MISSING;TO;0.36157950000000005;33.8130817;1.5227087;MISSING;MISSING;TO; 1.02751; 0.264308;33.225057007;5.572268175;MISSING;MISSING;TO; 1.32049; 0.229202;0.09291668999999997;20.43372363;25.35421678;MISSING;MISSING;TO; 1.08529; 0.232685;0.014058177;19.56049667;36.27725278;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.3301684020000004;MISSING;MISSING;MISSING;TO;0.37701326700000004;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-*.mata;TO; 1.29462; 0.229593;MISSING;TO;0.5096797000000001;35.465128899999996;1.649572;MISSING;MISSING;TO; 0.828833; 0.171701;32.513871656;5.486857110000001;MISSING;MISSING;TO; 1.17121; 0.252288;0.10777181999999999;24.11694554;26.748016640000003;MISSING;MISSING;TO; 1.15542; 0.22029;0.014663734999999997;15.865411469999998;33.09730297;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.8997093720000002;MISSING;MISSING;MISSING;TO;0.391957466;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-*.mata;0.01; 0.0550277; 0.00187059; 0.0008;0.15;0.13841930000000002;0.045900300000000005;0.0002598; 0.0003548000; True;0.01; 0.0220564; 0.0103375;0.0005733889999999999;0.000125234; 1.331e-06; true;0.01; 0.0210506; 0.0146786;0.0009175750000000001;0.000786412;0.000762816; 1.238e-06; true;0.02; 0.0110525; 0.0215617;0.0004812;0.001969124;0.001888164; 4.5241e-05; true;1.4; 0.0287; 0.0000; 0.0011; 0.0001; 0.0004; True;1.82; 0.0271; 0.0036; 0.5007; 0.0000; True;1.27; 0.0232; 0.0057; 0.0047; 0.0003; True;1.32;0.128517298; 0.052781676; 0.003252491; true;1.09;0.030521409; 0.065361053; 2.7606E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-*.mata;TO; 1.39506; 0.30011;MISSING;TO;0.3021751999999999;41.748385799999994;1.5983355000000001;MISSING;MISSING;TO; 1.424; 0.251657;35.130861561;6.954771089;MISSING;MISSING;TO; 0.958532; 0.186959;0.05775813000000002;22.837391998999998;24.275953566;MISSING;MISSING;TO; 1.25318; 0.255585;0.014117308;18.18064043;33.2807306;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.4596941579999998;MISSING;MISSING;MISSING;TO;0.31539804600000004;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-*.mata;TO; 1.74843; 0.20594;MISSING;TO;0.43981550000000025;38.5745177;1.6314326000000001;MISSING;MISSING;TO; 1.0725; 0.25973;33.431833549000004;6.439643738;MISSING;MISSING;TO; 1.17095; 0.379448;0.10874427000000002;23.79978898;27.040284339;MISSING;MISSING;TO; 0.679465; 0.237984;0.014081013999999998;22.033657660000003;17.11564146;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.4435195410000001;MISSING;MISSING;MISSING;TO;0.374084633;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-*.mata;TO; 1.5805; 0.29634;MISSING;TO;0.365208;35.0064975;1.1826899;MISSING;MISSING;TO; 1.28231; 0.314378;34.32860625;6.157770662;MISSING;MISSING;TO; 1.33017; 0.303552;0.11244602000000002;22.839204109999997;24.337847592;MISSING;MISSING;TO; 0.780549; 0.158733;0.010370571999999998;22.504309594;21.1441498;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.0872890300000004;MISSING;MISSING;MISSING;TO;0.511335137;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-*.mata;TO; 0.96656; 0.332844;MISSING;TO;0.5069809000000001;42.9956797;1.3853130999999999;MISSING;MISSING;TO; 1.51944; 0.274098;34.400852758;6.551417982;MISSING;MISSING;TO; 1.45993; 0.415319;0.10786064000000002;25.648523949999998;29.80067355;MISSING;MISSING;TO; 1.13041; 0.294825;0.017477655;21.02351175;22.64587085;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.44189489;MISSING;MISSING;MISSING;TO;0.38711056699999996;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-54-*.mata;TO; 2.0559; 0.403366;MISSING;TO;0.5407324000000002;41.2458899;1.3157689000000001;MISSING;MISSING;TO; 1.54138; 0.331382;35.379237845999995;6.758521115;MISSING;MISSING;TO; 1.49289; 0.530031;0.11569694000000001;25.774484;25.118370903;MISSING;MISSING;TO; 1.28111; 0.302901;0.018056854000000004;18.8978341;21.83204914;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.6304553350000002;MISSING;MISSING;MISSING;TO;0.44304284299999996;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-55-*.mata;TO; 1.03668; 0.439129;MISSING;TO;0.6497908999999998;42.7635424;1.1733646;MISSING;MISSING;TO; 1.33302; 0.329022;36.407630260000005;6.453825089;MISSING;MISSING;TO; 1.33537; 0.357257;0.13861777000000003;24.45432697;25.60519005;MISSING;MISSING;TO; 1.3668; 0.273622;0.019116591000000006;20.55210143;21.0152241;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.003014647;MISSING;MISSING;MISSING;TO;0.40893073399999996;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-56-*.mata;TO; 1.47932; 0.328645;MISSING;TO;0.45367219999999986;46.2264111;1.5202414;MISSING;MISSING;TO; 1.30411; 0.35288;37.980362725999996;6.621037908;MISSING;MISSING;TO; 1.20922; 0.545401;0.16283773000000004;25.91304884;26.656895311;MISSING;MISSING;TO; 1.33753; 0.273539;0.01163286;25.29482626;20.02539378;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.6851725510000002;MISSING;MISSING;MISSING;TO;0.3370435679999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-57-*.mata;TO; 1.78858; 0.499881;MISSING;TO;0.45787760000000005;43.307927899999996;1.6745475;MISSING;MISSING;TO; 1.54602; 0.280392;37.22239022;7.604902633;MISSING;MISSING;TO; 1.52355; 0.418159;0.16644323000000003;30.90573835;14.414134418;MISSING;MISSING;TO; 1.28435; 0.296029;0.011984570000000003;24.48093774;21.67759191;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.9764638760000002;MISSING;MISSING;MISSING;TO;0.5997148599999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-58-*.mata;TO; 1.73199; 0.350867;MISSING;TO;0.5000219;48.839122599999996;1.4562969000000001;MISSING;MISSING;TO; 1.87594; 0.445945;34.349498687;5.304265369;MISSING;MISSING;TO; 2.05896; 0.361331;0.12213211000000003;26.777324;26.6967925;MISSING;MISSING;TO; 1.49954; 0.346504;0.019858167;25.55326515;23.76586825;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.089767262;MISSING;MISSING;MISSING;TO;0.6700426119999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-59-*.mata;TO; 1.99891; 0.550033;MISSING;TO;0.5798442;53.063755400000005;1.7348081999999998;MISSING;MISSING;TO; 1.64695; 0.490821;35.594356344000005;7.316405553999999;MISSING;MISSING;TO; 1.43836; 0.233564;0.12931337;26.38182481;28.44694914;MISSING;MISSING;TO; 1.1383; 0.245703;0.013797510999999993;23.56229158;21.29191395;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.7197304049999995;MISSING;MISSING;MISSING;TO;0.34491805900000005;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.02; 0.052344; 0.00180286; 0.0011;0.15;0.07991940000000002;0.026838800000000003;0.0004448000000000001; 0.0003681000; True;0.02; 0.0170141; 0.0121773;0.0014299299999999998;0.000323149; 0.000256251; true;0.02; 0.0375457; 0.0145128;0.001421696;0.019604803;0.001811729; 1.594e-06; true;0.03; 0.0194858; 0.0116686;0.000320626;0.002647441;0.0030571279999999997; 8.9426e-05; true;1.38; 0.0751; 0.0000; 0.0025; 0.0002; 0.0006; True;5.53; 0.0322; 0.0054; 4.5298; 0.0000; True;1.3; 0.0303; 0.0084; 0.0126; 0.0006; True;1.34;0.13714965599999998; 0.054655855; 0.003909852; true;1.04;0.040050574000000005; 0.021970467; 2.7946E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;TO; 1.81091; 0.421483;MISSING;TO;0.3332221000000001;58.0406844;1.5468218999999999;MISSING;MISSING;TO; 1.18416; 0.272315;41.007813864;9.677294890999999;MISSING;MISSING;TO; 1.58922; 0.352161;0.13764928;34.56832317;14.18960474;MISSING;MISSING;TO; 1.24496; 0.236568;0.014676645;25.379267060000004;26.73674304;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.0764501909999997;MISSING;MISSING;MISSING;TO;0.450996083;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.03; 0.0221661; 0.00360462; 0.0049;0.17;0.07631020000000002;0.030792;0.0009743999999999999; 0.0003177000; True;0.03; 0.0219741; 0.0115945;0.004910631;0.000793676; 1.2595e-05; true;0.04; 0.0219769; 0.0113919;0.001955727;0.005550291000000001;0.00483037; 1.618e-06; true;0.04; 0.0538379; 0.0118157;0.00032279799999999995;0.004514262999999999;0.006257099; 0.000123639; true;1.44; 0.0443; 0.0000; 0.0098; 0.0010; 0.0000; True;22.21; 0.0337; 0.0069; 23.6010; 0.0000; True;1.42; 0.0422; 0.0116; 0.0273; 0.0013; True;1.59;0.17227585099999998; 0.112083369; 0.019189643; true;1.35;0.06706287999999999; 0.082729017; 4.0552E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.04; 0.029384; 0.00424845; 0.0126;0.15;0.06856870000000001;0.045223400000000004;0.0014692; 0.0002194000; True;0.04; 0.0267579; 0.010301;0.01050908;0.001564766; 1.33e-06; true;0.06; 0.026583; 0.0101097;0.0022599350000000002;0.013660907;0.015361202; 3.339e-06; true;0.05; 0.0271345; 0.0101405;0.00038334100000000004;0.009534476;0.012778983; 0.000109751; true;1.34; 0.0499; 0.0000; 0.0179; 0.0016; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.3; 0.0497; 0.0137; 0.0586; 0.0027; True;1.94;0.18947898900000001; 0.226432516; 0.005102969; true;1.56;0.071627419; 0.231410288; 4.6442E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.07; 0.076342; 0.00584752; 0.0620;0.21;0.0710447;0.07761549999999999;0.0025085999999999997; 0.0001791000; True;0.04; 0.0202088; 0.00797644;0.024983398999999996;0.0053335100000000005; 1.237e-06; true;0.1; 0.0206277; 0.008104;0.001683604;0.03388224;0.044802083; 2.847e-06; true;0.06; 0.0214118; 0.00806901;0.000322416;0.013860958999999999;0.022015957000000003; 0.000233016; true;1.11; 0.0487; 0.0000; 0.0306; 0.0046; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.25; 0.0382; 0.0094; 0.0673; 0.0027; True;1.89;0.19790809399999998; 0.261549091; 0.015477085; true;1.62;0.068703503; 0.349404767; 2.6849E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;TO; 0.0233204; 0.0354309;MISSING;TO;0.06445999999999999;3.0785468999999996;0.251479;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.0206973; 0.0392077;0.031144369999999998;3.4788523000000002;8.030417;MISSING;MISSING;TO; 0.0280715; 0.0586137;0.005544922;2.6336258;8.0116499;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;5.13; 0.0778; 3.7446; 0.2477; 0.0023; True;6.38;2.083210309; 0.053470928; 0.002976463; true;TO;0.22198190199999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;TO; 0.0148658; 0.0280709;MISSING;TO;0.0994884;5.2913527;0.38285630000000004;MISSING;MISSING;TO; 0.0533688; 0.0742695;8.1121818;1.67577526;MISSING;MISSING;TO; 0.0367118; 0.0822009;0.08806034;15.372574;15.482616;MISSING;MISSING;TO; 0.0359673; 0.0571528;0.006367329;6.1687912;12.9173942;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;6.73; 0.0853; 5.1713; 0.4163; 0.0025; True;6.01;2.630892448; 0.077957118; 0.00307782; true;TO;0.27051618;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;TO; 0.0558258; 0.0996175;MISSING;TO;0.08571540000000001;6.9482865;0.4374721;MISSING;MISSING;TO; 0.0414506; 0.0732015;7.2987395;2.9163043600000003;MISSING;MISSING;TO; 0.0644676; 0.116034;0.17156791000000002;12.040397;41.203702;MISSING;MISSING;TO; 0.0559834; 0.0888125;0.007608688999999999;4.8594884;17.4176256;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;9.63; 0.1071; 7.9496; 0.5161; 0.0016; True;7.38;3.317123947; 0.134361694; 0.003535522; true;TO;0.33279736800000004;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;TO; 0.0673221; 0.071616;MISSING;TO;0.0842286;5.376678900000001;0.3761872;MISSING;MISSING;TO; 0.0298586; 0.0590198;5.877656699999999;1.57412408;MISSING;MISSING;TO; 0.050626; 0.181997;0.11480475000000001;11.7456917;45.268871;MISSING;MISSING;TO; 0.0784092; 0.164548;0.019801262;8.6135112;17.09005;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;12.93; 0.1344; 11.3411; 0.8707; 0.0037; True;8.62;3.837728341; 0.091325689; 0.00380259; true;TO;0.202850225;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;TO; 0.101513; 0.113098;MISSING;TO;0.0675111;4.7865986000000005;0.4741002;MISSING;MISSING;TO; 0.0391127; 0.0730943;7.3598437;1.63260886;MISSING;MISSING;TO; 0.112559; 0.0960499;0.06386811;13.1519626;20.829912;MISSING;MISSING;TO; 0.032905; 0.0685234;0.011028498999999999;6.6431855;16.1453483;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;15.94; 0.1454; 13.8418; 1.0171; 0.0046; True;10.83;7.082377357999999; 0.097837751; 0.013591367; true;TO;0.18659267;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;TO; 0.0516797; 0.0770665;MISSING;TO;0.1518182;6.9066567;0.5068393;MISSING;MISSING;TO; 0.0904056; 0.104684;6.7924733;2.0543020999999997;MISSING;MISSING;TO; 0.0446813; 0.103363;0.1064999;16.0679256;29.687384;MISSING;MISSING;TO; 0.0612891; 0.171244;0.026220252000000003;6.0408925;19.298242000000002;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;20.43; 0.1881; 19.4329; 0.9404; 0.0026; True;13.16;8.26037367; 0.117602822; 0.00394679; true;TO;0.32225693200000005;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;TO; 0.0503273; 0.0947872;MISSING;TO;0.0877703;5.8233622;0.29721719999999996;MISSING;MISSING;TO; 0.036672; 0.0841978;6.4759702;1.7977918;MISSING;MISSING;TO; 0.0923097; 0.11675;0.11312862;16.3442862;35.429607;MISSING;MISSING;TO; 0.120276; 0.0975097;0.014499775000000003;6.221107399999999;23.1151827;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;27.25; 0.1927; 25.6428; 1.5817; 0.0060; True;14.71;9.311199317000002; 0.095897525; 0.003368826; true;TO;0.31806531800000004;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;TO; 0.0515751; 0.109585;MISSING;TO;0.08300519999999997;6.1242584;0.37157830000000003;MISSING;MISSING;TO; 0.0567254; 0.134901;8.4619881;1.67447041;MISSING;MISSING;TO; 0.112608; 0.199755;0.13376925;22.6705015;27.805051;MISSING;MISSING;TO; 0.0957987; 0.271358;0.018780469;7.0384612;23.1562367;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;26.05; 0.2471; 23.0703; 2.4712; 0.0067; True;18.2;12.486606899999998; 0.136698073; 0.003770816; true;TO;0.385785601;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-18-*.mata;TO; 0.0853204; 0.15193;MISSING;TO;0.0975163;6.7391591;0.3860377;MISSING;MISSING;TO; 0.0556822; 0.129354;8.4089204;1.90251123;MISSING;MISSING;TO; 0.131963; 0.25687;0.13999621;26.438975199999998;27.752788;MISSING;MISSING;TO; 0.0607009; 0.142878;0.03940494200000001;9.0167419;19.3773086;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;46.54; 0.3567; 46.4129; 2.8661; 0.0084; True;19.66;13.960851429; 0.121500626; 0.016393439; true;TO;0.38111010999999995;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-19-*.mata;TO; 0.0691168; 0.159002;MISSING;TO;0.0919296;5.6722792;0.45055510000000004;MISSING;MISSING;TO; 0.149679; 0.327822;9.3026526;2.44268283;MISSING;MISSING;TO; 0.068893; 0.152476;0.29162471000000006;18.955118; 0.241738;MISSING;MISSING;TO; 0.120747; 0.159995;0.024195763999999998;10.2886181;19.4180788;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;51.96; 0.1705; 51.1847; 3.9291; 0.0084; True;23.75;21.973305003999997; 0.24612156; 0.003128541; true;TO;0.39764834499999996;MISSING;MISSING;MISSING
