name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-1.mata;0.0; 0.000125; 4.5e-05; 7e-06; 4e-06; false; 0.000296;0.0; 9e-05; 5.3e-05; 2.3e-05; 1.6e-05; 2e-06; false; 0.000269
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-2.mata;0.0; 0.000119; 3.2e-05; 5e-06; 1e-06; false; 0.000318;0.0; 4.5e-05; 4.2e-05; 1.1e-05; 6e-06; 1e-06; false; 0.00019
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-3.mata;0.0; 0.002509; 0.000328; 2.3e-05; 2.1e-05; false; 0.003475;0.0; 0.002001; 0.000553; 0.000298; 2e-05; 2.2e-05; false; 0.003528
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-4.mata;0.0; 9.2e-05; 1.9e-05; 4e-06; 1e-06; false; 0.000213;0.0; 6.9e-05; 3.7e-05; 1.1e-05; 7e-06; 1e-06; false; 0.000227
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-5.mata;0.0; 8.9e-05; 3e-05; 3e-06; 1e-06; false; 0.00022;0.0; 6.8e-05; 4.4e-05; 1.2e-05; 7e-06; 2e-06; false; 0.000232
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-6.mata;0.0; 0.001341; 0.000306; 2.5e-05; 2.2e-05; false; 0.002191;0.0; 0.001591; 0.000285; 0.000162; 1.4e-05; 1.4e-05; false; 0.002389
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06712-1.mata;0.0; 0.000139; 5.6e-05; 1.3e-05; 6e-06; false; 0.00038;0.0; 0.000155; 0.000168; 9.2e-05; 1.2e-05; 7e-06; false; 0.000647
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-1.mata;0.0; 0.000122; 3.3e-05; 5e-06; 3e-06; false; 0.00024;0.0; 0.000101; 8.1e-05; 2.9e-05; 5e-06; 2e-06; false; 0.0003
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-2.mata;0.0; 0.000188; 0.000147; 1.9e-05; 1.2e-05; false; 0.000564;0.0; 0.000225; 0.00024; 0.00014; 1.7e-05; 1.1e-05; false; 0.00085
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;0.0; 0.000243; 0.000166; 2e-05; 1e-05; false; 0.000647;0.0; 0.000248; 0.000215; 0.000121; 2e-05; 1.1e-05; false; 0.000831
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-1.mata;0.0; 0.000142; 2.1e-05; 3e-06; 1e-06; false; 0.000276;0.0; 4.1e-05; 2.2e-05; 7e-06; 4e-06; 1e-06; false; 0.000133
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-2.mata;0.0; 0.002937; 0.000344; 3.4e-05; 2.5e-05; false; 0.004018;0.0; 0.002744; 0.000667; 0.00037; 2.6e-05; 3e-05; false; 0.004576
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-3.mata;0.0; 0.004203; 0.00042; 6.4e-05; 5.5e-05; false; 0.005387;0.0; 0.002439; 0.00127; 0.000831; 7e-05; 5.9e-05; false; 0.005407
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-4.mata;0.0; 6.1e-05; 1.9e-05; 4e-06; 1e-06; false; 0.000177;0.0; 6.2e-05; 2.7e-05; 9e-06; 4e-06; 1e-06; false; 0.000175
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-5.mata;0.0; 0.002528; 0.000294; 2.5e-05; 2.4e-05; false; 0.003621;0.0; 0.001821; 0.000516; 0.000327; 1.4e-05; 1.6e-05; false; 0.003263
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-6.mata;0.0; 8.3e-05; 1.2e-05; 2e-06; 1e-06; false; 0.00016;0.0; 8e-05; 7.4e-05; 1.4e-05; 7e-06; 2e-06; false; 0.000282
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-7.mata;0.0; 0.003399; 0.000345; 2.5e-05; 2.4e-05; false; 0.004489;0.0; 0.001676; 0.00038; 0.000193; 1.5e-05; 1.5e-05; false; 0.002675
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-1.mata;0.0; 0.00233; 0.000441; 3.1e-05; 2.4e-05; false; 0.003472;0.0; 0.002284; 0.00109; 0.000429; 3.4e-05; 3e-05; false; 0.004566
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-2.mata;0.0; 0.001667; 0.000391; 3.2e-05; 3.1e-05; false; 0.002621;0.0; 0.003365; 0.002083; 0.000382; 3.4e-05; 5.1e-05; false; 0.006472
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07103-1.mata;0.0; 0.000257; 3.6e-05; 5e-06; 2e-06; false; 0.000508;0.0; 0.000168; 6.9e-05; 2.3e-05; 5e-06; 1e-06; false; 0.00038
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-1.mata;0.0; 0.0003; 4.1e-05; 5e-06; 4e-06; false; 0.000495;0.0; 0.000508; 0.00032; 7.4e-05; 8e-06; 7e-06; false; 0.0011
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-2.mata;0.0; 7.3e-05; 1.2e-05; 3e-06; 1e-06; false; 0.000165;0.0; 6.8e-05; 3.8e-05; 1.1e-05; 7e-06; 1e-06; false; 0.000226
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07292-1.mata;0.0; 0.000398; 0.000332; 3.4e-05; 2e-05; false; 0.001116;0.0; 0.000379; 0.000414; 0.000273; 2.3e-05; 2e-05; false; 0.0014
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07338-1.mata;0.0; 6.4e-05; 1.3e-05; 3e-06; 1e-06; false; 0.000139;0.0; 4.1e-05; 2.2e-05; 7e-06; 4e-06; 1e-06; false; 0.000133
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-1.mata;0.01; 0.011659; 0.001005; 6.3e-05; 6.1e-05; false; 0.014929;0.01; 0.011166; 0.002229; 0.001068; 6.1e-05; 7.2e-05; false; 0.016809
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-2.mata;0.0; 9.6e-05; 1.8e-05; 4e-06; 2e-06; false; 0.000223;0.0; 7.1e-05; 4.6e-05; 1.1e-05; 7e-06; 1e-06; false; 0.000241
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-3.mata;0.0; 0.006797; 0.000747; 4.3e-05; 4.1e-05; false; 0.008884;0.01; 0.007057; 0.005279; 0.00074; 3.9e-05; 4e-05; false; 0.014383
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07416-1.mata;0.0; 0.000193; 2.7e-05; 7e-06; 4e-06; false; 0.000353;0.0; 0.000215; 7.7e-05; 2.7e-05; 4e-06; 3e-06; false; 0.00046
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-1.mata;0.0; 0.005173; 0.000517; 3e-05; 3.3e-05; false; 0.00673;0.01; 0.005081; 0.001695; 0.000869; 5.5e-05; 6.1e-05; false; 0.008947
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-2.mata;0.0; 0.000105; 1.3e-05; 3e-06; 1e-06; false; 0.000188;0.0; 7.1e-05; 3.7e-05; 1e-05; 8e-06; 1e-06; false; 0.000243
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-3.mata;0.0; 0.001204; 0.00014; 1.1e-05; 8e-06; false; 0.001793;0.0; 0.001599; 0.000409; 0.000217; 2e-05; 3e-06; false; 0.002699
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-1.mata;0.0; 8.2e-05; 1.3e-05; 3e-06; 0; false; 0.000169;0.0; 5.6e-05; 4.3e-05; 1e-05; 6e-06; 1e-06; false; 0.000213
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-2.mata;0.0; 0.001926; 0.00018; 1.8e-05; 2.3e-05; false; 0.002522;0.0; 0.001112; 0.000219; 0.000123; 1e-05; 9e-06; false; 0.001737
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-3.mata;0.0; 0.001112; 0.000166; 1.4e-05; 1.2e-05; false; 0.0016;0.0; 0.000716; 0.00061; 9.1e-05; 8e-06; 8e-06; false; 0.001614
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-1.mata;0.0; 0.000956; 0.000291; 2.2e-05; 1.8e-05; false; 0.001667;0.0; 0.000936; 0.000445; 0.000305; 2.2e-05; 2e-05; false; 0.002097
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-2.mata;0.0; 0.000422; 0.000414; 2.4e-05; 3.4e-05; false; 0.001228;0.0; 0.000525; 0.000614; 0.000547; 4.4e-05; 2.9e-05; false; 0.002211
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-1.mata;0.0; 0.000366; 0.00021; 2.6e-05; 1.4e-05; false; 0.000869;0.0; 0.000171; 0.000192; 0.000104; 1.3e-05; 9e-06; false; 0.000635
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-2.mata;0.0; 0.000422; 6.6e-05; 7e-06; 5e-06; false; 0.000661;0.0; 0.000396; 0.000164; 6.3e-05; 6e-06; 5e-06; false; 0.000798
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-3.mata;0.0; 0.000306; 0.000251; 2.8e-05; 1.6e-05; false; 0.000869;0.0; 0.000434; 0.000358; 0.000232; 2.4e-05; 1.7e-05; false; 0.001363
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-4.mata;0.01; 0.014129; 0.000753; 4.7e-05; 4.9e-05; false; 0.018242;0.01; 0.016578; 0.002653; 0.000782; 3.9e-05; 4.9e-05; false; 0.02232
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07857-1.mata;0.0; 0.001056; 0.000267; 2.4e-05; 1.8e-05; false; 0.001698;0.0; 0.000558; 0.000357; 0.000135; 1.3e-05; 1.1e-05; false; 0.001273
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-1.mata;0.0; 6.1e-05; 1.2e-05; 2e-06; 1e-06; false; 0.000137;0.0; 4.5e-05; 2.5e-05; 8e-06; 5e-06; 1e-06; false; 0.000156
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-2.mata;0.0; 0.000294; 9e-05; 1.3e-05; 8e-06; false; 0.000532;0.0; 0.000291; 0.000264; 0.000164; 1.8e-05; 1.3e-05; false; 0.00099
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07945-1.mata;0.0; 9.9e-05; 2.2e-05; 3e-06; 1e-06; false; 0.0002;0.0; 0.00011; 7.1e-05; 3e-05; 4e-06; 1e-06; false; 0.000353
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-1.mata;0.0; 0.000143; 2.3e-05; 4e-06; 1e-06; false; 0.000266;0.0; 0.000122; 5.5e-05; 2.7e-05; 4e-06; 1e-06; false; 0.000322
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-10.mata;0.0; 0.000129; 3.3e-05; 5e-06; 2e-06; false; 0.000277;0.0; 0.000107; 5.6e-05; 1.8e-05; 3e-06; 1e-06; false; 0.000271
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-11.mata;0.0; 0.000229; 3.7e-05; 6e-06; 3e-06; false; 0.000396;0.0; 0.00021; 7.5e-05; 3e-05; 5e-06; 1e-06; false; 0.000447
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-12.mata;0.0; 6.8e-05; 1.3e-05; 2e-06; 1e-06; false; 0.000145;0.0; 4.4e-05; 3.4e-05; 7e-06; 4e-06; 1e-06; false; 0.000163
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-13.mata;0.0; 0.000118; 2.2e-05; 4e-06; 2e-06; false; 0.000241;0.0; 0.0001; 4.5e-05; 1.3e-05; 2e-06; 1e-06; false; 0.000239
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-14.mata;0.0; 0.000208; 4.2e-05; 4e-06; 2e-06; false; 0.000398;0.0; 0.000107; 0.0001; 3.9e-05; 5e-06; 2e-06; false; 0.000389
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-15.mata;0.0; 0.000247; 3.5e-05; 5e-06; 1e-06; false; 0.00041;0.0; 0.000112; 4.8e-05; 5e-05; 0; 1e-06; false; 0.00029
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-16.mata;0.0; 9e-05; 1.8e-05; 4e-06; 2e-06; false; 0.000201;0.0; 4.3e-05; 3.5e-05; 7e-06; 4e-06; 1e-06; false; 0.000158
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-17.mata;0.0; 7e-05; 1.9e-05; 5e-06; 2e-06; false; 0.000225;0.0; 7.4e-05; 2.4e-05; 1.9e-05; 8e-06; 1e-06; false; 0.000203
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-18.mata;0.01; 0.011908; 0.000635; 3.8e-05; 1.9e-05; false; 0.014176;0.01; 0.011051; 0.002248; 0.001305; 7.3e-05; 4.3e-05; false; 0.017109
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-2.mata;0.0; 0.000246; 3.5e-05; 5e-06; 2e-06; false; 0.00043;0.0; 0.000109; 5.4e-05; 1.8e-05; 3e-06; 1e-06; false; 0.000269
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-3.mata;0.0; 0.000265; 4.4e-05; 4e-06; 1e-06; false; 0.000423;0.0; 0.000256; 7.3e-05; 3e-05; 5e-06; 1e-06; false; 0.000503
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-4.mata;0.0; 5.9e-05; 1.7e-05; 3e-06; 2e-06; false; 0.000161;0.0; 6.4e-05; 2.3e-05; 7e-06; 4e-06; 1e-06; false; 0.000163
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-5.mata;0.0; 0.000111; 2.4e-05; 4e-06; 2e-06; false; 0.000231;0.0; 7.4e-05; 3.8e-05; 1.3e-05; 3e-06; 1e-06; false; 0.000206
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-6.mata;0.0; 0.00019; 3.4e-05; 4e-06; 1e-06; false; 0.000348;0.0; 0.000143; 4.5e-05; 2e-05; 3e-06; 1e-06; false; 0.000311
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-7.mata;0.0; 0.000245; 3.6e-05; 5e-06; 2e-06; false; 0.000405;0.0; 0.000171; 5.8e-05; 3.3e-05; 7e-06; 2e-06; false; 0.000408
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-8.mata;0.0; 8.3e-05; 1.7e-05; 1.3e-05; 2e-06; false; 0.000193;0.0; 6.3e-05; 5.5e-05; 1.1e-05; 6e-06; 1e-06; false; 0.000236
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-9.mata;0.0; 0.000155; 2.5e-05; 5e-06; 1e-06; false; 0.000336;0.0; 0.00013; 5e-05; 1.7e-05; 4e-06; 2e-06; false; 0.000331
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-1.mata;0.0; 6.5e-05; 1.3e-05; 2e-06; 1e-06; false; 0.000163;0.0; 6e-05; 3.8e-05; 1.2e-05; 6e-06; 2e-06; false; 0.000238
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-2.mata;0.0; 9.8e-05; 2.2e-05; 4e-06; 1e-06; false; 0.000214;0.0; 0.000129; 5.2e-05; 1.1e-05; 2.7e-05; 1e-06; false; 0.000362
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-3.mata;0.0; 8.3e-05; 3e-05; 2e-05; 2e-06; false; 0.000243;0.0; 7e-05; 3.5e-05; 1.1e-05; 7e-06; 2e-06; false; 0.000219
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-4.mata;0.0; 9.3e-05; 1.7e-05; 4e-06; 2e-06; false; 0.0002;0.0; 4.3e-05; 2.4e-05; 7e-06; 4e-06; 1e-06; false; 0.000139
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08167-1.mata;0.0; 9.5e-05; 1.8e-05; 4e-06; 2e-06; false; 0.000212;0.0; 7.9e-05; 3.6e-05; 1.1e-05; 6e-06; 1e-06; false; 0.000266
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08167-2.mata;0.0; 0.00169; 9.6e-05; 1.1e-05; 9e-06; false; 0.002096;0.0; 0.001469; 0.000264; 0.000123; 1e-05; 9e-06; false; 0.002256
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-1.mata;0.0; 0.000196; 2.6e-05; 4e-06; 1e-06; false; 0.00034;0.0; 0.000191; 6.8e-05; 2.6e-05; 5e-06; 2e-06; false; 0.000449
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-2.mata;0.0; 0.000364; 8.6e-05; 9e-06; 7e-06; false; 0.000628;0.0; 0.000442; 0.000228; 0.00014; 1.5e-05; 1.2e-05; false; 0.001062
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-3.mata;0.0; 0.000578; 4.1e-05; 6e-06; 2e-06; false; 0.000799;0.0; 0.00063; 0.000196; 8.6e-05; 7e-06; 2e-06; false; 0.001201
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-1.mata;0.0; 6.1e-05; 1.3e-05; 3e-06; 1e-06; false; 0.000161;0.0; 9.6e-05; 3.1e-05; 1e-05; 6e-06; 1e-06; false; 0.000252
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-10.mata;0.0; 9e-05; 1.4e-05; 4e-06; 1e-06; false; 0.00021;0.0; 5.4e-05; 3.1e-05; 1.1e-05; 6e-06; 1e-06; false; 0.000186
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-2.mata;0.0; 8.8e-05; 1.8e-05; 5e-06; 1e-06; false; 0.000226;0.0; 6.8e-05; 3.8e-05; 1.1e-05; 8e-06; 1e-06; false; 0.000227
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-3.mata;0.0; 4.2e-05; 1.3e-05; 2e-06; 1e-06; false; 0.000119;0.0; 0.000102; 3.8e-05; 1.1e-05; 6e-06; 2e-06; false; 0.000257
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-4.mata;0.0; 9.4e-05; 1.3e-05; 2e-06; 1e-06; false; 0.000175;0.0; 8e-05; 4.3e-05; 3.6e-05; 7e-06; 1e-06; false; 0.000267
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-5.mata;0.0; 6.1e-05; 1.3e-05; 2e-06; 1e-06; false; 0.000147;0.0; 4.8e-05; 3.1e-05; 1.1e-05; 7e-06; 2e-06; false; 0.000201
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-6.mata;0.0; 6.3e-05; 1.8e-05; 4e-06; 1e-06; false; 0.000177;0.0; 7.2e-05; 2.6e-05; 8e-06; 6e-06; 1e-06; false; 0.000181
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-7.mata;0.0; 8.9e-05; 3e-05; 4e-06; 1e-06; false; 0.000209;0.0; 0.000128; 5.5e-05; 2.1e-05; 1.7e-05; 2e-06; false; 0.000349
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-8.mata;0.0; 0.000126; 1.8e-05; 4e-06; 2e-06; false; 0.000236;0.0; 7.8e-05; 3.5e-05; 1e-05; 7e-06; 1e-06; false; 0.000275
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-9.mata;0.0; 8.6e-05; 1.9e-05; 3e-06; 1e-06; false; 0.000204;0.0; 7.7e-05; 4.6e-05; 1.2e-05; 7e-06; 1e-06; false; 0.000258
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-1.mata;0.0; 0.001043; 0.000137; 2.1e-05; 1e-05; false; 0.001512;0.0; 0.001033; 0.000486; 0.000152; 1.2e-05; 1.2e-05; false; 0.00202
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-2.mata;0.0; 0.000164; 3.8e-05; 9e-06; 1e-06; false; 0.000343;0.0; 0.000162; 9.6e-05; 3.8e-05; 6e-06; 2e-06; false; 0.000446
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-3.mata;0.0; 0.000375; 0.000104; 1.4e-05; 9e-06; false; 0.00066;0.0; 0.000243; 0.000288; 0.000183; 2e-05; 1.5e-05; false; 0.000987
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-4.mata;0.0; 0.000189; 2.2e-05; 3e-06; 1e-06; false; 0.000306;0.0; 0.000186; 6e-05; 2.5e-05; 5e-06; 1e-06; false; 0.000374
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08472-1.mata;0.0; 0.000275; 0.000228; 3.3e-05; 1.6e-05; false; 0.000875;0.0; 0.000299; 0.000349; 0.000215; 2.5e-05; 1.7e-05; false; 0.001162
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-1.mata;0.0; 0.000414; 0.000244; 3e-05; 1.8e-05; false; 0.001031;0.0; 0.000546; 0.000337; 0.000132; 1.6e-05; 1.2e-05; false; 0.001284
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-2.mata;0.0; 0.000299; 0.000271; 3.1e-05; 1.7e-05; false; 0.000908;0.0; 0.000359; 0.00043; 0.000322; 2.5e-05; 4.1e-05; false; 0.001485
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-1.mata;0.0; 0.000214; 0.000276; 3.1e-05; 1.7e-05; false; 0.000818;0.0; 0.000333; 0.000337; 0.00016; 1.5e-05; 1.1e-05; false; 0.001102
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-2.mata;0.0; 7e-05; 1.7e-05; 3e-06; 2e-06; false; 0.000175;0.0; 9.7e-05; 4.6e-05; 1.2e-05; 2.6e-05; 2e-06; false; 0.000289
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-3.mata;0.0; 0.000121; 1.5e-05; 3e-06; 1e-06; false; 0.000208;0.0; 6.7e-05; 3.5e-05; 1.1e-05; 3e-06; 1e-06; false; 0.000186
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-4.mata;0.0; 0.000186; 5.9e-05; 5e-06; 2e-06; false; 0.000389;0.0; 0.000156; 4.2e-05; 2.7e-05; 6e-06; 2e-06; false; 0.000327
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-5.mata;0.0; 0.000233; 3.5e-05; 4e-06; 1e-06; false; 0.000391;0.0; 0.000117; 6.9e-05; 3.7e-05; 5e-06; 2e-06; false; 0.000343
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-6.mata;0.0; 6e-05; 1.8e-05; 3e-06; 2e-06; false; 0.000161;0.0; 6.2e-05; 2.3e-05; 8e-06; 4e-06; 1e-06; false; 0.000159
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-7.mata;0.0; 0.003285; 0.00041; 3.3e-05; 3.3e-05; false; 0.004426;0.0; 0.004631; 0.001066; 0.00054; 3.9e-05; 3.5e-05; false; 0.007183
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-8.mata;0.01; 0.013303; 0.000983; 4.7e-05; 4e-05; false; 0.017072;0.02; 0.013259; 0.005142; 0.001113; 4.9e-05; 9.4e-05; false; 0.022088
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-1.mata;0.0; 8.6e-05; 4.4e-05; 4e-06; 1e-06; false; 0.000277;0.0; 8.8e-05; 3.9e-05; 1.1e-05; 1e-05; 2e-06; false; 0.000243
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-10.mata;0.0; 0.000207; 3.6e-05; 5e-06; 2e-06; false; 0.000367;0.0; 0.000153; 4.4e-05; 1.8e-05; 3e-06; 1e-06; false; 0.00031
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-11.mata;0.0; 0.000215; 3.8e-05; 5e-06; 2e-06; false; 0.000372;0.0; 0.000211; 5.1e-05; 1.7e-05; 4e-06; 1e-06; false; 0.00039
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-12.mata;0.0; 0.000129; 2.2e-05; 4e-06; 2e-06; false; 0.00026;0.0; 4.2e-05; 2.4e-05; 7e-06; 4e-06; 1e-06; false; 0.000144
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-13.mata;0.0; 0.000127; 2.3e-05; 5e-06; 2e-06; false; 0.000252;0.0; 0.000188; 6.3e-05; 2.8e-05; 5e-06; 2e-06; false; 0.000413
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-14.mata;0.0; 0.000141; 2.1e-05; 4e-06; 1e-06; false; 0.00025;0.0; 0.00026; 7.8e-05; 3.9e-05; 6e-06; 1e-06; false; 0.000521
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-15.mata;0.0; 0.000246; 3.8e-05; 6e-06; 2e-06; false; 0.000423;0.0; 0.000254; 0.000114; 2.8e-05; 6e-06; 1e-06; false; 0.000555
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-16.mata;0.0; 8.7e-05; 1.7e-05; 4e-06; 1e-06; false; 0.000181;0.0; 9.4e-05; 2.6e-05; 8e-06; 4e-06; 1e-06; false; 0.000229
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-17.mata;0.0; 0.00016; 2.2e-05; 4e-06; 2e-06; false; 0.000292;0.0; 0.000126; 5.5e-05; 2.7e-05; 4e-06; 2e-06; false; 0.000354
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-18.mata;0.0; 0.000143; 2e-05; 4e-06; 1e-06; false; 0.000251;0.0; 0.000199; 6.8e-05; 1.9e-05; 3e-06; 1e-06; false; 0.000401
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-19.mata;0.0; 0.000238; 3.1e-05; 5e-06; 2e-06; false; 0.000395;0.0; 0.000164; 5.3e-05; 1.8e-05; 3e-06; 1e-06; false; 0.000341
