name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-uni;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;automata-min-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3950-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3950-*.mata;0.23;0.049318200000000006;0.009419200000000003;0.101908;0.015881; 0.0001230000; False; 0.1373363000; 0.2270251000;0.0057597;0.95;0.0360919;0.008159499999999997;0.1084206;0.014632399999999999; 0.0002299000; False; 0.1377459000; 0.2264387000;0.0035689
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4255-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4255-*.mata;0.17;0.0316815;0.0057415;0.0717686;0.009412199999999997; 0.0002078000; False; 0.0922633000; 0.1579811000;0.0032093;0.91;0.025642500000000002;0.005917100000000001;0.0906567;0.0101726; 0.0001296000; False; 0.1122109000; 0.2182462000;0.0034108
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4443-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4443-*.mata;0.23;0.0506546;0.008864499999999999;0.099856;0.0142822; 0.0000999000; False; 0.1306716000; 0.2246910000;0.0048722;0.93;0.038151899999999996;0.0086755;0.12345270000000001;0.0162056; 0.0001317000; False; 0.1569962000; 0.2470250000;0.0058232
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4673-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4673-*.mata;0.22;0.0456304;0.008643499999999998;0.09374149999999999;0.0137727; 0.0001258000; False; 0.1238282000; 0.2099651000;0.0048354;1.0;0.0307096;0.008711299999999998;0.096138;0.0148998; 0.0001033000; False; 0.1276232000; 0.2515257000;0.0050734000000000005
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4858-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4858-*.mata;0.17;0.030098100000000003;0.0057935;0.11578730000000001;0.0091152; 0.0000934000; False; 0.1375160000; 0.1992342000;0.0047315000000000005;0.91;0.032948200000000004;0.0055715;0.0722079;0.0097565; 0.0000845000; False; 0.0927671000; 0.1738488000;0.0033137
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4860-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4860-*.mata;0.18;0.0288736;0.005827400000000001;0.09504080000000001;0.014060900000000001; 0.0001504000; False; 0.1224455000; 0.1782385000;0.0052129;0.91;0.0382225;0.0085963;0.1924073;0.019882399999999998; 0.0001788000; False; 0.2329020000; 0.3216645000;0.0090076
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4871-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4871-*.mata;0.23;0.0471909;0.012409200000000002;0.099892;0.014549899999999998; 0.0001589000; False; 0.1345578000; 0.2238744000;0.0046270999999999994;0.88;0.0374499;0.008772000000000004;0.15944419999999998;0.0164575; 0.0001148000; False; 0.1932006000; 0.2830270000;0.0054848
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5100-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5100-*.mata;0.23;0.050430100000000005;0.009060699999999998;0.0986574;0.0095404; 0.0001590000; False; 0.1254038000; 0.2186197000;0.0051433;0.95;0.0714137;0.006707200000000002;0.11833479999999999;0.011395399999999998; 0.0001494000; False; 0.1447018000; 0.2743364000;0.0052592
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5108-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5108-*.mata;0.19;0.0460286;0.008576900000000002;0.0636239;0.0091947; 0.0001430000; False; 0.0882044000; 0.1763443000;0.0031452000000000003;0.9;0.0631925;0.005565;0.0692036;0.0089965; 0.0001556000; False; 0.0898388000; 0.2004670000;0.003283
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5196-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5196-*.mata;0.19;0.043852;0.017285599999999998;0.1409818;0.023050499999999998; 0.0001808000; False; 0.1898844000; 0.2846936000;0.005190899999999999;0.91;0.0370023;0.006438300000000002;0.11958489999999998;0.0116359; 0.0001779000; False; 0.1458928000; 0.2340715000;0.0056707
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5197-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5197-*.mata;0.21;0.0365681;0.0087752;0.10101850000000001;0.0136308; 0.0001176000; False; 0.1316880000; 0.1984965000;0.0053813;0.96;0.0359851;0.008036899999999998;0.11575070000000001;0.014693399999999997; 0.0002219000; False; 0.1469503000; 0.2364721000;0.005214
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5315-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5315-*.mata;0.22;0.047580899999999995;0.008634699999999999;0.0936252;0.014531299999999999; 0.0002376000; False; 0.1244939000; 0.2142704000;0.004574099999999999;0.9;0.0360417;0.008257899999999999;0.11394729999999999;0.0151746; 0.0002112000; False; 0.1455207000; 0.2319591000;0.005203
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5423-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5423-*.mata;0.23;0.04881629999999999;0.00992;0.09948259999999999;0.0154301; 0.0001656000; False; 0.1332456000; 0.2241717000;0.0051333;0.88;0.0242999;0.009076800000000001;0.0895411;0.0159114; 0.0001019000; False; 0.1330791000; 0.2265195000;0.0155303
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5519-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5519-*.mata;0.23;0.04845230000000001;0.0174898;0.1006525;0.024494600000000002; 0.0001146000; False; 0.1549209000; 0.2591620000;0.0051409;1.01;0.0364257;0.009131999999999998;0.11294020000000002;0.0152569; 0.0002101000; False; 0.1439467000; 0.2312512000;0.0035586
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5582-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5582-*.mata;0.15;0.028923499999999998;0.005881000000000002;0.06641620000000001;0.008723; 0.0001226000; False; 0.0866232000; 0.1414950000;0.0033444;0.9;0.0279677;0.0088872;0.0904156;0.0153221; 0.0001557000; False; 0.1209557000; 0.1995261000;0.0034698
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5700-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5700-*.mata;0.22;0.0449434;0.008723499999999999;0.0965852;0.014004; 0.0001873000; False; 0.1284416000; 0.2497826000;0.0049337;0.9;0.0532757;0.0093435;0.088236;0.0157957; 0.0001275000; False; 0.1198205000; 0.2454830000;0.0034645
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5852-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5852-*.mata;0.24;0.048255599999999996;0.024149900000000005;0.12010730000000001;0.024003800000000002; 0.0001097000; False; 0.1771453000; 0.2749010000;0.0054008;0.98;0.0383267;0.009512400000000002;0.11922529999999999;0.0175754; 0.0002245000; False; 0.1545227000; 0.2456438000;0.0049719
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6203-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6203-*.mata;0.22;0.0541134;0.0089227;0.0967154;0.0144346; 0.0001467000; False; 0.1280838000; 0.2653013000; 0.0051123000;0.9;0.0238963;0.008119500000000003;0.0923657;0.0159341; 0.0001004000; False; 0.1243955000; 0.1824400000; 0.0049782000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6221-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6221-*.mata;0.21;0.04463690000000001;0.0097051;0.08800000000000001;0.0147621; 0.0000976000; False; 0.1202466000; 0.2145928000;0.005050000000000001;0.93;0.0393001;0.007216600000000001;0.07470479999999999;0.0108451; 0.0001672000; False; 0.0989099000; 0.2292031000;0.0034283
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6223-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6223-*.mata;0.23;0.049958499999999996;0.0085479;0.09702;0.014404799999999999; 0.0001109000; False; 0.1276691000; 0.2194876000;0.0048512;0.86;0.038535700000000006;0.008979099999999999;0.1331635;0.016680499999999997; 0.0001411000; False; 0.1679694000; 0.2591247000;0.0059835999999999995
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6796-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6796-*.mata;0.18;0.0291039;0.006294199999999999;0.09813929999999998;0.009572299999999999; 0.0001323000; False; 0.1216551000; 0.1772418000;0.0052883999999999995;0.99;0.0388484;0.009045000000000003;0.10414270000000002;0.0164166; 0.0001069000; False; 0.1384969000; 0.2737519000;0.0049354
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6842-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6842-*.mata;0.23;0.0500465;0.009599999999999997;0.1087293;0.015588099999999999; 0.0001326000; False; 0.1425749000; 0.2369395000;0.0054696;0.95;0.022904799999999996;0.005675400000000001;0.0745923;0.009587; 0.0000882000; False; 0.0956725000; 0.1517861000;0.0032622999999999997
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6917-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6917-*.mata;0.16;0.028892400000000002;0.005656799999999999;0.1182684;0.0088487; 0.0000876000; False; 0.1410742000; 0.2023257000;0.005340200000000001;0.93;0.0691428;0.005975400000000001;0.10402549999999999;0.010443299999999999; 0.0000848000; False; 0.1279908000; 0.2494728000;0.005352099999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7455-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7455-*.mata;0.18;0.0289187;0.0067542999999999995;0.09004010000000001;0.015185599999999999; 0.0001675000; False; 0.1194089000; 0.1756230000;0.0052258;0.93;0.03587;0.0086062;0.14659469999999997;0.0153127; 0.0001158000; False; 0.1784653000; 0.2694660000;0.0051746000000000006
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7904-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7904-*.mata;0.2;0.0379328;0.0077218;0.1107123;0.016960799999999998; 0.0001254000; False; 0.1411718000; 0.2174943000;0.0032032000000000002;1.06;0.036385999999999995;0.008239199999999997;0.11740700000000001;0.015812299999999998; 0.0001699000; False; 0.1494564000; 0.2696335000;0.0051522
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8045-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8045-*.mata;0.14;0.028541;0.005969500000000001;0.0719508;0.008867499999999999; 0.0001716000; False; 0.0923104000; 0.1467211000;0.0032376;0.96;0.0353002;0.008192400000000002;0.1112534;0.0140911; 0.0002311000; False; 0.1418644000; 0.2255622000;0.005285
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8468-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8468-*.mata;0.22;0.083461;0.008365199999999996;0.10098460000000001;0.014199799999999999; 0.0001514000; False; 0.1326397000; 0.2576705000;0.0049617;0.98;0.033124100000000004;0.0097856;0.11955110000000001;0.016857; 0.0001348000; False; 0.1549668000; 0.2290563000;0.0055631000000000005
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8654-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8654-*.mata;0.2;0.045593100000000004;0.009236199999999998;0.08371529999999999;0.014464800000000002; 0.0000820000; False; 0.1153375000; 0.2000275000;0.0050177;1.02;0.036647900000000004;0.0092042;0.1256965;0.018419299999999996; 0.0001204000; False; 0.1620431000; 0.2635259000;0.0055064
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8867-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8867-*.mata;0.18;0.0296395;0.006002500000000003;0.10489430000000001;0.015849600000000002; 0.0001646000; False; 0.1343551000; 0.1911654000;0.0052735;0.94;0.036335000000000006;0.008589000000000001;0.11503010000000001;0.0144868; 0.0002149000; False; 0.1461075000; 0.2294995000;0.0052378
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8917-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8917-*.mata;0.18;0.0341832;0.005921599999999998;0.1171159;0.0120981; 0.0000963000; False; 0.1403178000; 0.2054075000;0.0031186;1.01;0.0410474;0.008953999999999995;0.10989030000000001;0.016340700000000003; 0.0001475000; False; 0.1438057000; 0.2398771000;0.0053841
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8962-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8962-*.mata;0.21;0.045388;0.0086925;0.0908847;0.013955000000000002; 0.0000989000; False; 0.1210513000; 0.2075449000;0.0048177;1.06;0.037675600000000004;0.0090928;0.1298607;0.0176718; 0.0002028000; False; 0.1648416000; 0.2564831000;0.0051856
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9050-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9050-*.mata;0.17;0.0288794;0.008111099999999998;0.0892622;0.0143242; 0.0000970000; False; 0.1187731000; 0.1741461000;0.0049387;0.83;0.022543299999999995;0.005832899999999999;0.10830719999999998;0.009156399999999997; 0.0002040000; False; 0.1307125000; 0.1852655000;0.0052919
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9155-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9155-*.mata;0.14;0.0300332;0.005603500000000001;0.0588305;0.0086989; 0.0000888000; False; 0.0781577000; 0.1337280000;0.0030602999999999997;0.96;0.038160099999999995;0.0084272;0.1190961;0.0169834; 0.0001177000; False; 0.1530625000; 0.2448606000;0.0054428
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9276-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9276-*.mata;0.19;0.0304303;0.006241900000000002;0.0935747;0.0141303; 0.0001492000; False; 0.1216414000; 0.1804657000;0.0051535;0.92;0.035873999999999996;0.0080368;0.1056719;0.0138251; 0.0001098000; False; 0.1382940000; 0.2417554000;0.0081911
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9416-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9416-*.mata;0.21;0.0435204;0.008885099999999998;0.0977498;0.0145602; 0.0001484000; False; 0.1291087000; 0.2046440000;0.0049623;0.94;0.0386806;0.0086776;0.11246459999999998;0.015857700000000002; 0.0001582000; False; 0.1457699000; 0.2729381000;0.0056156
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9747-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9747-*.mata;0.24;0.048200400000000004;0.009201899999999999;0.1096712;0.016051799999999998; 0.0001288000; False; 0.1430771000; 0.2351762000;0.004921399999999999;0.95;0.0392897;0.0089622;0.11684159999999999;0.016086700000000002; 0.0001968000; False; 0.1503337000; 0.2429714000;0.0051635
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query2885-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query2885-*.mata;0.16;0.037697800000000004;0.017818599999999997;0.0566359;0.0203491; 0.0001222000; True; 0.1048295000; 0.1924897000;0.0031152;0.91;0.0236112;0.007858200000000001;0.09896450000000001;0.0148355; 0.0001281000; True; 0.1287911000; 0.1991103000;0.0049434
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3096-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3096-*.mata;0.15;0.0486604;0.0059865;0.062148199999999994;0.009011800000000002; 0.0001626000; False; 0.0836079000; 0.2233600000;0.0033035;0.92;0.038397099999999997;0.008652799999999999;0.1215916;0.0159115; 0.0001398000; False; 0.1544079000; 0.2814672000;0.0052828
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3102-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3102-*.mata;0.16;0.0288425;0.005516299999999999;0.0797687;0.008058300000000001; 0.0001025000; False; 0.0999878000; 0.1548843000; 0.0048321000;0.82;0.022343199999999997;0.0059094;0.0584934;0.0089119; 0.0000891000; False; 0.0792134000; 0.1340544000; 0.0033557000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3111-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3111-*.mata;0.22;0.046552699999999995;0.008859199999999998;0.0962645;0.0141178; 0.0001295000; False; 0.1269074000; 0.2151265000;0.0048103;0.89;0.0359371;0.0086026;0.11364129999999999;0.0147433; 0.0001035000; False; 0.1449607000; 0.2176887000;0.0051223
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3113-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3113-*.mata;0.23;0.0544829;0.017282200000000005;0.0944718;0.0240402; 0.0000942000; False; 0.1460280000; 0.2559926000; 0.0046493000;0.94;0.0442991;0.0063308;0.0652119;0.008959; 0.0000689000; False; 0.0858296000; 0.2090232000; 0.0030462000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3124-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3124-*.mata;0.16;0.0284969;0.005503200000000001;0.0889983;0.0078878; 0.0001404000; False; 0.1098361000; 0.1641485000; 0.0047528000;0.85;0.0234805;0.0056503000000000005;0.0695191;0.0086584; 0.0000794000; False; 0.0894525000; 0.1482641000; 0.0032156000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3133-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3133-*.mata;0.17;0.0277473;0.008423099999999998;0.07967099999999999;0.0136136; 0.0000882000; False; 0.1086683000; 0.1637343000; 0.0050218000;0.97;0.037479599999999995;0.0089044;0.1116641;0.0148054; 0.0000968000; False; 0.1434240000; 0.2339919000; 0.0054024000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3137-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3137-*.mata;0.22;0.0454495;0.0083438;0.0958321;0.013328000000000001; 0.0001042000; False; 0.1250461000; 0.2259107000; 0.0049249000;0.84;0.0316585;0.008315399999999999;0.0939082;0.0135651; 0.0001049000; False; 0.1224363000; 0.2347220000; 0.0040884000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3143-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3143-*.mata;0.2;0.0350735;0.0089276;0.1010621;0.014797800000000002; 0.0001212000; False; 0.1326944000; 0.1986828000;0.0049398;0.95;0.050559700000000006;0.0057281999999999975;0.07265790000000001;0.0095581; 0.0000833000; False; 0.0933929000; 0.2108351000;0.0034745
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3146-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3146-*.mata;0.23;0.047904800000000004;0.0096752;0.09101699999999999;0.016017899999999998; 0.0000972000; False; 0.1246688000; 0.2183998000; 0.0051808000;0.94;0.0365813;0.0088357;0.1055357;0.014778000000000001; 0.0001004000; False; 0.1382030000; 0.2243553000; 0.0058787000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3149-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3149-*.mata;0.21;0.0375703;0.0093256;0.127453;0.014459199999999998; 0.0001158000; False; 0.1681800000; 0.2418423000;0.0139472;0.96;0.0369326;0.008516700000000002;0.1505397;0.0161801; 0.0001750000; False; 0.1834854000; 0.2718689000;0.0053077
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3151-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3151-*.mata;0.21;0.0444181;0.0081137;0.092947;0.013361699999999999; 0.0000859000; False; 0.1218138000; 0.2086600000; 0.0047869000;0.91;0.0262389;0.009045099999999999;0.1059136;0.015160400000000001; 0.0000948000; False; 0.1380047000; 0.2571694000; 0.0049459000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3155-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3155-*.mata;0.22;0.049504200000000005;0.009536800000000002;0.0985165;0.014820999999999999; 0.0001688000; False; 0.1308071000; 0.2284295000;0.0047371;1.06;0.0407085;0.009033200000000002;0.11003899999999998;0.016839100000000003; 0.0001116000; False; 0.1443444000; 0.2396813000;0.0053289
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3156-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3156-*.mata;0.17;0.038303500000000004;0.0064765;0.0670553;0.008056200000000001; 0.0001053000; False; 0.0871342000; 0.2004413000; 0.0029950000;0.84;0.0264659;0.0092579;0.0920086;0.0145651; 0.0001076000; False; 0.1214564000; 0.1853064000; 0.0029283000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3160-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3160-*.mata;0.21;0.0418179;0.0094868;0.0953272;0.014263699999999999; 0.0000947000; False; 0.1267620000; 0.2048590000; 0.0048889000;0.79;0.0260564;0.0055894;0.0760359;0.0088165; 0.0001106000; False; 0.0954626000; 0.1538244000; 0.0031701000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3164-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3164-*.mata;0.21;0.0462455;0.0084899;0.09752100000000001;0.0140569; 0.0001194000; False; 0.1260777000; 0.2130665000;0.0031158;0.97;0.036824600000000006;0.008852799999999997;0.11874039999999998;0.0160105; 0.0002060000; False; 0.1520363000; 0.2387536000;0.0054655
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3165-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3165-*.mata;0.23;0.0429249;0.009136300000000002;0.1043937;0.016128700000000003; 0.0001283000; False; 0.1379388000; 0.2211436000;0.0052064;0.91;0.07600670000000001;0.0095158;0.07317020000000002;0.0158391; 0.0000835000; False; 0.1048749000; 0.2318331000;0.0033615
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3167-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3167-*.mata;0.17;0.0283901;0.005470000000000001;0.0793975;0.0089208; 0.0001166000; False; 0.1008457000; 0.1585982000; 0.0051657000;0.97;0.0374641;0.008722400000000002;0.1069214;0.0149841; 0.0002067000; False; 0.1365025000; 0.2259459000; 0.0031682000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3168-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3168-*.mata;0.24;0.0550665;0.009666499999999996;0.1067195;0.0145642; 0.0001638000; False; 0.1408590000; 0.2376899000;0.0054325;0.81;0.0223607;0.005532600000000002;0.0999538;0.0130605; 0.0001537000; False; 0.1241753000; 0.1786831000;0.0034963
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3177-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3177-*.mata;0.18;0.0522547;0.008264200000000001;0.057961200000000004;0.008206499999999999; 0.0000686000; False; 0.0801086000; 0.1733961000; 0.0030037000;0.97;0.0373627;0.006017699999999999;0.11320619999999999;0.013245; 0.0001052000; False; 0.1400229000; 0.2498175000; 0.0055689000
